company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,founding_year,org_uuid,already_scraped,snapshot_in_window
BRET Real Estate Tokenization,2021-01-19,https://brets.io/,"Miami Beach, Florida, United States","Financial Services, Real Estate",Real Estate Investment,1142092.0,BRET is a real estate tokenization company seeking to empower every person in the planet to have equal opportunity to access high quality real estate investments regardless of their economic background,1-10,,,,,,,,1-10,Private,,,,,,6,2021,54908,False,False
Collect,2019-01-01,https://www.collectapp.pl/,"Poland, Indiana, United States","Commerce and Shopping, Food and Beverage","E-Commerce, Restaurants",3098613.0,Collect is a mobile application for food ordering services. They provide mobile software platform to reduce staff cost and improve their orders and payment system.,1-10,1.0,Seed,2019-04-26,,Angel,,,1-10,Private,,,,,,2,2019,90562,False,False
Taplyy,2022-01-01,https://taplyy.com,"San Mateo, California, United States","Financial Services, Mobile, Payments, Software","Finance, Mobile Payments, Transaction Processing",1678483.0,Taplyy is a mobile app that allows its users to conduct in-person transactions by turning the users iPhone in to a payment processor. The user inputs the amount they would like to charge the customer then the customer taps their bank card on the user's iPhone which then processes the transaction in a contactless fashion. Taplyy is continually developing new features.,1-10,,,,,,,,1-10,Private,,,,,,6,2022,65361,False,False
NoviSystems Inc.,2018-07-01,https://www.novi.systems,"Garner, North Carolina, United States","Artificial Intelligence (AI), Data and Analytics, Software","Machine Learning, Software",1188944.0,"NoviSystems Inc. provides a bundled hardware/software solution for data fusion, self-service dashboards, NLP, and machine learning.  The system is easy to use.  There are no requirements for data scientists, database administrators or developers.  Because the subscription comes with its own hardware, the only resource requirement is rack space and an i.p.  Currently, the Company is focused on life-sciences with many built-in features for the medical community however, the agnostic nature of its underlying functionality allows the system to be used by subject matter experts in any field.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2018,56555,False,False
Purple Acorn,2019-01-01,https://www.purpleacorn.com/,"Portsmouth, New Hampshire, United States","Financial Services, Lending and Investments, Real Estate","Building Maintenance, Impact Investing, Real Estate",1769571.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2019,68181,False,False
Wrk,2018-09-29,https://wrk.xyz,"Charlotte, North Carolina, United States","Professional Services, Software","Employment, Recruiting, Software",575354.0,"Wrk is a hiring platform that provides an affordable way for small businesses to get a handle on their hiring process—a seamless set of features to create custom job posts and application forms, manage incoming candidates, and document the entire journey.",1-10,,,,,,,,1-10,Private,,,,,,6,2018,40608,False,False
Mid Atlantic Entertainment Group,2020-01-01,https://midatlanticentertainmentgroup.com,"Sheridan, Wyoming, United States","Media and Entertainment, Music and Audio, Video","Film Production, Media and Entertainment, Music",3088988.0,"Mid Atlantic Entertainment Group offers label services, marketing pr, music production along with film making and distribution. If you want any information please contact them through email or phone call.",51-100,,,,,,,,51-100,Private,,,,,,6,2020,89408,False,False
PACE Healthcare Capital,2020-01-01,http://pace-healthcare.com/,"Chicago, Illinois, United States","Financial Services, Health Care","Financial Services, Health Care, Medical",149790.0,"PACE Healthcare Capital is an early-stage VC firm, deploying financial and human capital, to support the healthcare of tomorrow. Founded in 2020, PACE has worked with digital healthcare and health technology companies that are led by industrious and innovative entrepreneurs who are committed to improving healthcare outcomes and reducing costs for everyone.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2020,18250,False,False
"LikelyThis.xyz, LLC",2021-04-01,https://likelythis.xyz,"Highland Park, Illinois, United States","Education, Software","EdTech, SaaS",2183919.0,"LikelyThis radically changes the landscape of college transfer students by reducing the 43% of credits lost during school transfer, resulting in millions of dollars saved for students, as well as a higher rate of matriculation by underserved communities to continue their path to higher education and economic success.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2021,75120,False,False
ServareGMP,2020-01-01,https://www.servaregmp.com ,"Vista, California, United States","Biotechnology, Science and Engineering",Biotechnology,1412029.0,"Successful Biotech Scientist, Executive and Educator with over 30 years of research, development and manufacturing in the biopharmaceutical industry. Expertise in building Biotech startups and biologics/pharmaceutical regulatory environments.",1-10,,,,,,,,1-10,Private,,,,,,6,2020,61230,False,False
Simplified Practice,2021-01-01,http://simplifiedpractice.com,"Dallas, Texas, United States","Health Care, Information Technology, Sales and Marketing, Software","CRM, Health Care, Software",469175.0,"Simplified Practice is a customer relationship management solution. They provide services such as lead registration and management, electronic forms, electronic health records, telehealth, and client management. An online inquiry form is available on the company's website.",11-50,,,,,,,,11-50,Private,,,,,,6,2021,36736,False,False
Dharma Pharmaceuticals,2018-01-01,https://dharmacann.com/,"Abingdon, Virginia, United States",Health Care,Pharmaceutical,1760403.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2018,68364,False,False
Pixel Studios Inc,2018-01-01,https://pixelstudiosinc.com/,"New York, New York, United States","Design, Other, Sales and Marketing, Software","Marketing, Professional Services, Web Design, Web Development",591273.0,"As an award-winning creative studio, we’re committed to providing a full range of Internet marketing services. Our targeted, bespoke approach and cutting-edge solutions place our clients at the top.",51-100,,,,,,,,51-100,Private,,,,,,6,2018,41141,False,False
Archicrate,2019-01-01,https://www.archicrate.com/,"Long Island City, New York, United States","Design, Manufacturing, Real Estate","Architecture, Building Material, Interior Design, Manufacturing",2476250.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2019,81677,False,False
Tidbt,2018-01-01,https://tidbt.com/index.html,"Chicago, Illinois, United States","Internet Services, Media and Entertainment","Social Media, Social Network",1537866.0,"A fundamentally new social media platform, helping to provide a more simple, unbiased, and engaging social experience.",1-10,,,,,,,2.0,1-10,Private,,,0.0,0.0,,6,2018,63461,False,False
Neuvation Ventures,2021-01-01,https://neuvation.fund/,"Baltimore, Maryland, United States","Financial Services, Lending and Investments",Venture Capital,394717.0,"Catalyze ideation and startup formation in Neurotech, Autism, and Intellectual Disabilities by being the first partner to highly qualified founders willing to challenge the status quo and are capable of building and scaling solutions",1-10,,,,,,,2.0,1-10,Private,,,,,,6,2021,33619,False,False
Polished Interactions,2021-01-01,https://polishedinteractions.com,"Marietta, Georgia, United States","Administrative Services, Education","Education, Human Resources, Training",2483572.0,"Polished Interactions provides coaching and training for human resource management services. They offer polished network, on-demand texting, monthly one on one sessions, and monthly book club invitation. They inquires through phone calls and email.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2021,81558,False,False
Axon Park,2019-01-01,https://axonpark.com,"Los Angeles, California, United States","Artificial Intelligence (AI), Data and Analytics, Education, Hardware, Science and Engineering, Software","Artificial Intelligence (AI), Augmented Reality, EdTech, Higher Education, Training, Virtual Reality",219846.0,,1-10,,,,,,,2.0,1-10,Private,,,,,,6,2019,23662,False,False
Only Orphans Cote,2021-01-01,http://only-orphans-cote.com,"Cambridge, Massachusetts, United States","Biotechnology, Health Care, Professional Services, Science and Engineering","Biopharma, Biotechnology, Consulting, Life Science",370461.0,"Only Orphans Cote is a regulation health consulting company that provides the disease's medications. They turn the administrative tangibles produced by their clients' drug development efforts into crystals. By doing this, they improve exit alternatives, investment appeal, and asset valuation. They provide orphan drug designations, regulatory approaches, FDA meetings, submissions for accelerated initiatives, and other services.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2021,32484,False,False
EXCHANGE ROBOTICS INC,2022-01-01,https://www.exchangerobotics.com/,"New York, New York, United States","Financial Services, Software","Financial Services, Software",267346.0,"Exchange Robotics has developed a cloud based SaaS platform to provide advanced Machine Learning and AI services to financial services customers working in Private debt and Alternatives markets. We are able to digest unstructured and unformatted data and transform it in meaningful content by creating customized screens UI, unique user experience using our own Large Language model Chatbot and cognitive models, and advances structured finance solutions available in seconds by just using your voice.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2022,26856,False,False
Utility Reader,2019-01-01,http://www.utilityreader.com,"Costa Mesa, California, United States","Apps, Mobile, Professional Services, Software","Apps, Consulting, Mobile Apps",1974884.0,Utility Reader is an Android based meter reading app designed to replace reading/route sheets and older style hand held meter readers.,11-50,,,,,,,1.0,11-50,Private,,,,,,6,2019,72296,False,False
Wve Collective,2018-03-07,https://wvecollective.com,"Brea, California, United States","Community and Lifestyle, Education, Other, Social Impact","Education, Non Profit, Social Entrepreneurship",2802780.0,"Founded in 2017, Wve Collective is the non-profit branch of Wve Group dedicated to discovering, empowering, and guiding the next generation of entrepreneurs through a series of accelerated courses for high school students. Wve Collective combines world class speakers and immersive workshops on ideation, branding, development and marketing with one on one mentorship and networking opportunities. The company’s ultimate mission is to guide first time entrepreneurs in starting their first venture.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2018,86019,False,False
Mutiny,2018-01-01,https://www.mutinyhq.com,"San Francisco, California, United States","Advertising, Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Other, Sales and Marketing, Science and Engineering, Software","Advertising, Artificial Intelligence (AI), B2B, Machine Learning, Marketing, Personalization, SaaS",33094.0,"Mutiny offers a personalization website, advertising, account-based marketing, and paid media optimization services. Mutiny is a no-code AI platform that helps marketers convert their top-of-funnel demand into revenue, without engineers. Mutiny gives marketers everything they need to drive revenue and prove it, from data and analytics to AI-powered recommendations and content writing.",51-100,4.0,Early Stage Venture,2022-04-20,50000000.0,Series B,71620000.0,2.0,51-100,Private,,,,,,0,2018,3799,False,False
Connector Labs,2021-01-01,https://www.connectorlabs.com,"Washington, District of Columbia, United States",Government and Military,Government,759478.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2021,46135,False,False
Elevate Medical Staffing,2021-01-01,https://elevatemedstaff.com,"Paramus, New Jersey, United States","Administrative Services, Health Care, Professional Services","Employment, Health Care, Medical, Recruiting, Staffing Agency",2888349.0,"Elevate Medical Staffing is a full-service staffing agency that specializes in the healthcare sector. The company provides placement services for a variety of medical positions, including but not limited to Physician Assistants and Nurse Practitioners. The goal of Elevate Medical Staffing is not just to find jobs for its candidates, but to guide their careers. The company is committed to finding the right position for its candidates, understanding that their success is integral to the success of the clients and patients they serve.",1-10,,,,,,,,1-10,Private,,,,,,6,2021,87811,False,False
Adams Landenwich Walton,2018-01-01,https://www.justiceky.com/,"Louisville, Kentucky, United States","Media and Entertainment, Professional Services","Advice, Consulting, Legal",2825880.0,,11-50,,,,,,,2.0,11-50,Private,,,,,,6,2018,87203,False,False
Light186,2020-01-01,https://www.light186.com,"Indialantic, Florida, United States",Manufacturing,"Machinery Manufacturing, Manufacturing",2206344.0,"Light186 provides high-quality automation, sensor, and mechatronics devices at reasonable rates. Founded in 2020 and is based in Indialantic, Florida.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2020,76434,False,False
AppMozart,2019-07-06,https://appmozart.com/,"Emeryville, California, United States","Artificial Intelligence (AI), Data and Analytics, Financial Services, Manufacturing, Professional Services, Science and Engineering, Software, Transportation","Analytics, Artificial Intelligence (AI), Finance, Machine Learning, Manufacturing, Natural Language Processing, Risk Management, Software, Supply Chain Management",1236750.0,"AppMozart empowers small and medium sized enterprise working in the intersection of manufacturing, supply chain and finance by helping them identify gaps in their business. We then derive automated solutions to improve their business process by mitigating risk and increasing productivity. Natural language processing is in our DNA and we are developing products and solutions that leverages structured & unstructured information to build financial and economic risk profile.",1-10,,,,,,,,1-10,Private,,,,,,6,2019,56887,False,False
Proper Estates,2019-01-01,https://www.properestatesnj.com,"Fort Lee, New Jersey, United States","Hardware, Real Estate, Software","Real Estate, Residential, Virtual Reality",952867.0,Proper Estates is a real estate agency. They provide a digital resource for buying and selling homes. They provide real-time updates of all properties for sale so they have direct access to everything they need to know including all current market statistics and listings.,11-50,,,,,,,1.0,11-50,Private,,,,,,6,2019,51193,False,False
Capstone Government Affairs,2021-01-01,https://www.capstonegov.com,"San Francisco, California, United States","Education, Government and Military, Internet Services, Media and Entertainment","Education, Government, Social Media",553527.0,"Capstone Government Affairs offers procurement services, including increasing state and local government sales, expanding government sales into new geographic markets, creating a new government sales vertical, and designing a strategy. They provide stakeholder engagement services such as coalition building, engaging the public, data collection, business leader engagement, and grassroots advocacy. They also provide coalition building, association strategy, lobbying government, and local, state, and federal government procurement.",11-50,,,,,,,,11-50,Private,,,,,,6,2021,39835,False,False
IMESH,2023-01-01,https://imesh.ai/,"Dover, Delaware, United States","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software","Artificial Intelligence (AI), Enterprise Software, Information Technology, SaaS, Software",419407.0,"IMESH provides an AI-based network platform to help enterprises simplify, secure and manage microservices.  The IMESH platform is built on top of open source Istio service mesh and Envoy API gateway to secure data in transit of applications across cloud, Kubernetes, and on-prem VMs. Our AI-based observability layer helps infrastructure and security engineers proactively detect network anomalies",1-10,,,,,,,3.0,1-10,Private,,,,,,6,2023,34714,False,False
Brightwell Behavioral Health,2019-01-01,https://brightwellbehavioral.com/,"Clarksville, Indiana, United States",Health Care,"Health Care, Hospital, Mental Health, Psychology, Wellness",594808.0,,51-100,,,,,,,,51-100,Private,,,,,,6,2019,41246,False,False
Swifty,2023-01-01,https://swiftyapp.io,"Phoenix, Arizona, United States","Apps, Financial Services, Software","Consumer Applications, FinTech",2539500.0,"Swifty is a currency transfer app that allows for conversion of fiat cash into digital cash or cryptocurrency, and visa versa. Users can deposit funds or cash out at physical retailers among our network of convenience stores and grocers called Liquidity Partners. Users pay a small fee to Swifty on transfers or minting of a stable coin. Liquidity Partners collect a fee for transactions, incentivizing them to participate.",1-10,,,,,,,,1-10,Private,,,,,,6,2023,82236,False,False
Stenovate,2018-05-01,https://www.stenovate.com/,"Kansas City, Missouri, United States",Professional Services,"Legal, Legal Tech",624278.0,Stenovate simplifies transcript organization and collaboration for legal transcript professionals.,1-10,1.0,Seed,2020-01-08,,Seed,,,1-10,Private,,,0.0,1.0,,2,2018,42201,False,False
Sage Talent,2018-01-01,https://www.sagetalent.com/,"Palo Alto, California, United States","Administrative Services, Professional Services","Human Resources, Recruiting",956380.0,"Sage Talent is a technical sourcing, executive search, recruiting and analytics firm.",11-50,,,,,,,,11-50,Private,,,,,,6,2018,51276,False,False
RentSense,2018-01-01,https://rentsense.us/,"Coral Springs, Florida, United States","Financial Services, Real Estate","Insurance, Rental Property, Residential",1721660.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2018,67599,False,False
"Adaptivity, Inc.",2019-01-01,https://adaptivityinc.com/,"Alpharetta, Georgia, United States",Information Technology,Information Technology,1672122.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2019,65493,False,False
Herban Frequency,2019-01-01,https://www.herbanfrequency.com,"Houston, Texas, United States",Food and Beverage,Restaurants,324986.0,Herban Frequency is the Vegan Food truck in Houston with Food Network Recognition.,1-10,1.0,,2021-12-15,10000.0,Grant,10000.0,1.0,1-10,Private,,,,,,1,2019,30142,False,False
Ole Interactive,2018-01-01,https://oleinteractive.net,"Miami, Florida, United States","Advertising, Media and Entertainment, Sales and Marketing, Video","Advertising, Content, Content Creators, Digital Media, Video",1275719.0,,51-100,,,,,,,,51-100,Private,,,,,,6,2018,57527,False,False
Innovaite,2019-01-01,https://www.innovaite.com/,"Irvine, California, United States","Artificial Intelligence (AI), Data and Analytics, Sales and Marketing, Science and Engineering, Software","Artificial Intelligence (AI), Machine Learning, Marketing",708768.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2019,44740,False,False
Surreal Brewing Co.,2018-01-01,http://www.surrealbrewing.com/,"Campbell, California, United States","Food and Beverage, Manufacturing","Brewing, Craft Beer, Food and Beverage, Manufacturing",1064892.0,,1-10,,,,,,,1.0,1-10,Private,,,0.0,2.0,,6,2018,53074,False,False
The Couples Workshop,2019-02-09,https://toolsforus.com,"Fort Collins, Colorado, United States",Health Care,Mental Health,2570076.0,The Couples Workshop is a private practice that provides No BS Couples Counseling to business owners.,1-10,,,,,,,,1-10,Private,,,,,,6,2019,83346,False,False
River Microelectronics,2022-01-07,https://rivermicro.com,"Los Angeles, California, United States","Hardware, Information Technology, Internet Services, Manufacturing, Privacy and Security, Science and Engineering, Software","Cloud Infrastructure, Cloud Security, Enterprise Software, Industrial Engineering, Information Technology, Internet of Things, Manufacturing, Network Security, Software Engineering",115963.0,Industrial Control Systems | Fault-tolerant solutions for mission-critical applications | Engineering Services,1-10,1.0,Seed,2023-02-01,150000.0,Pre-Seed,150000.0,,1-10,Private,,,,,,0,2022,15062,False,False
Phylicia Kostner Real Estate Agent,2019-01-01,https://www.phyliciakostner.com/,"Roseburg, Oregon, United States",Real Estate,Real Estate,3155278.0,"Real estate agent in Roseburg Oregon. I'm an investor myself, and love helping other investors!",1-10,,,,,,,,1-10,Private,,,,,,6,2019,91202,False,False
"MagPlasma, Inc",2018-01-01,https://magplasma.com/about/,"Brighton, Michigan, United States","Manufacturing, Science and Engineering, Sustainability","Advanced Materials, Manufacturing, Water Purification",952583.0,,1-10,1.0,Seed,2023-03-16,,Pre-Seed,,,1-10,Private,,,,,,2,2018,51177,False,False
KTK Thermal Technologies,2018-01-01,https://www.ktkthermal.com,"Macedon, New York, United States","Commerce and Shopping, Design, Manufacturing","Industrial, Manufacturing, Product Design, Wholesale",1130089.0,,11-50,,,,,,,3.0,11-50,Private,,,,,,6,2018,55167,False,False
Yaylo,2018-01-01,http://www.yaylo.com,"Washington, District of Columbia, United States","Artificial Intelligence (AI), Data and Analytics, Information Technology, Sales and Marketing, Science and Engineering, Software","Artificial Intelligence (AI), CRM, Information Technology",910119.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2018,50127,False,False
Kerogen Systems,2020-01-01,https://www.kerogensystems.com/,"Mill Valley, California, United States","Manufacturing, Other, Science and Engineering","Chemical, Commercial, Manufacturing",170207.0,"Kerogen Systems developed, demonstrated, and patented process technology for low carbon production of hydrocarbons, including linear paraffins, alpha-olefins, aromatics, and polycyclic molecules. The technology makes it possible to control heteroatoms like N, S, and As for higher product value in agrochemicals, medicines, surfactants, solvents, polymers, and asphalt, as well as a variety of other industrial materials, medical items, and consumer goods. As the globe makes investments to achieve NetZero goals, Kerogen Systems considers this technology as a replacement for the current high carbon emission manufacturing methods.",1-10,1.0,Seed,2022-10-24,32500.0,Seed,32500.0,1.0,1-10,Private,,,3.0,0.0,"Petroleum, Gas Or Coke Industries; Technical Gases Containing Carbon Monoxide; Fuels; Lubricants; Peat",0,2020,19878,False,False
AMERICAE,2018-01-01,http://www.americae.com,"Philadelphia, Pennsylvania, United States","Clothing and Apparel, Commerce and Shopping, Design","Fashion, Retail",707838.0,Instagram: @theamericae,1-10,1.0,Seed,2019-11-02,,Angel,,,1-10,Private,,,,,,2,2018,44710,False,False
Sifter Health,2019-10-01,https://www.sifterhealth.com,"Baltimore, Maryland, United States",Health Care,"Health Care, Medical, Pharmaceutical",2365995.0,Sifter Health is a web-based aggregator of active telemedicine companies designed to help patients compare online health providers,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2019,78772,False,False
Alchemy CRM,2018-01-01,https://www.alchemycrm.net,"Houston, Texas, United States","Artificial Intelligence (AI), Data and Analytics, Information Technology, Professional Services, Sales and Marketing, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Consulting, CRM, Digital Marketing",1639578.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2018,64571,False,False
Chronos Imaging,2018-01-01,https://www.chronosimaging.com/,"Aurora, Illinois, United States","Health Care, Manufacturing","Manufacturing, Medical Device",288667.0,,51-100,,,,,,,,51-100,Private,,,,,,6,2018,28101,False,False
InGrown Organics,2019-12-20,https://www.ingrownorganics.com,"New York, New York, United States","Agriculture and Farming, Commerce and Shopping, Health Care","AgTech, Farming, Health Care, Marketplace",441924.0,A fresh take on fresh food. InGrown is a revolutionary alternative to how consumers traditionally purchase produce. Founded on the belief that people should know where their food is coming from and how it is grown. InGrown is breaking barriers to build transparency while supplying affordable products to help improve the overall health and wellness of today's communities. Leveraging specialized SaaS technology along with a unique structure of CEA Farms. InGrown offers the transparency they deserve around the food they digest.,1-10,1.0,Seed,2020-10-01,,Seed,,1.0,1-10,Private,,,,,,2,2019,35660,False,False
On Point Pay,2020-01-01,https://onpoint-pay.com,"Aventura, Florida, United States","Financial Services, Mobile, Payments, Software","FinTech, Mobile Payments, Payments",1922638.0,"On Point Pay is a financial services company that offers a variety of payment options to its customers. The company provides an application that allows users to check their balance, deposit checks, and pay bills from anywhere. Additionally, On Point Pay offers a unique feature where positive reviews are highlighted to attract more leads, while negative ones are sent to the backend. The company also provides a platform for electronic payments, where users can send money using their account number and account type, after verifying their email address on file.",11-50,,,,,,,,11-50,Private,,,,,,6,2020,69935,False,False
Cleareye.ai,2019-01-01,http://cleareye.ai,"Los Angeles, California, United States","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software","Artificial Intelligence (AI), Information Technology, Software",152569.0,"Cleareye.ai is the creator of a financial platform that aims to help clients enhance their monetary inclusion all around the world. The company's artificial intelligence platform includes compliance and regulatory change administration, social influence sensing, human interactions, traditional chatbots, advanced document ingestion, validation and enrichment, core process automation, real-time voice, sentiment analysis, and fraud detection, allowing organizations to achieve greater efficiency, performance, and profitability while providing a hyper-personalized customer experience.",51-100,1.0,,2023-06-20,,Venture - Series Unknown,,2.0,51-100,Private,,,,,,3,2019,18490,False,False
StartupLandia,2019-01-01,https://www.startuplandia.io,"Bend, Oregon, United States","Information Technology, Other, Science and Engineering, Software","Information Technology, Small and Medium Businesses, Software, Software Engineering",592795.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2019,41177,False,False
Inspira Education,2020-01-01,https://www.inspiraeducationgroup.com/,"New York, New York, United States","Administrative Services, Education","Education, Higher Education, Office Administration",158287.0,,11-50,1.0,Seed,2022-01-01,,Seed,,,11-50,Private,,,,,,2,2020,18948,False,False
Decentology,2018-11-01,https://www.decentology.com/,"Mountain View, California, United States","Blockchain and Cryptocurrency, Commerce and Shopping, Internet Services, Other, Software","Blockchain, Marketplace, Software, Web3",133445.0,"Decentology operates as a block-chain startup. Decentology is the innovative company behind Hyperverse, the open, composable smart contracts marketplace that makes it easy for developers to discover, build and monetize web3 applications.",1-10,1.0,Seed,2021-10-19,4300000.0,Seed,4300000.0,2.0,1-10,Private,,,0.0,0.0,,0,2018,16853,False,False
Propertiva,2019-01-01,https://propertiva.com/home,"Palo Alto, California, United States","Internet Services, Real Estate","Internet, Property Management, Real Estate",1160973.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2019,55834,False,False
roclub,2022-01-01,https://roclub.com,"Germany, Georgia, United States",Health Care,"Health Care, Health Diagnostics, Medical",232932.0,"roclub is a healthcare company that offers a teleoperation platform for MedTech. The platform enables MRI/CT scans to be carried out remotely, providing support and training for radiographers. The company's solution can bring medical technology, regardless of type, manufacturer, and installation site, into a managed system without integrations plug-and-play. roclub also offers a bonus program for radiographers who recommend their solution to their employers.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2022,24645,False,False
Belle Fleur Holdings LLC,2019-05-01,http://www.bellefleurmass.com,"Blandford, Massachusetts, United States",Health Care,Alternative Medicine,129093.0,"Belle Fleur Holdings is a vertical operator in the state of Massachusetts with a Tier 11 Cultivation License, Manufacturing License and Delivery License. Belle Fleur's mission is to become one of the first social equity Multi State Operators in the US market.  Belle Fleur is known for quality, expertise and reliability, the Company and its brand, Rapper Weed provide industry-leading service, product selection and accessibility across the state of Massachusetts. Through their 10+ years of experience, network, and resources in the cannabis industry they are implementing the latest technology and automation to streamline a fully scalable indoor cultivation model, which can be replicated in any part of the world.",11-50,1.0,,2021-06-26,5000000.0,Debt Financing,5000000.0,,11-50,Private,,,,,,1,2019,16413,False,False
The Accel Group,2019-01-01,http://www.assetpro.net/,"West Des Moines, Iowa, United States",Financial Services,Insurance,2010483.0,"They are excited to announce that as of January 1, 2016, our company has evolved a step futher. Asset Protection Agency and The Bryton Companies have now merged into the one firm, named now as Asset Pros. They see this as an enhancement for our customers. You will still have the same location, the same phone numbers and the same great people working together to serve your financial and insurance needs",11-50,,,,,,,,11-50,Private,,,,,,6,2019,71673,False,False
Placeshift,2020-01-01,https://www.placeshift.io,"San Francisco, California, United States",Information Technology,Information Technology,1679847.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2020,65335,False,False
SmokeDatt Barbecue,2018-01-01,https://www.smokedattbbq.com,"Washington, District of Columbia, United States",Food and Beverage,"Catering, Food and Beverage, Restaurants",2739818.0,,11-50,,,,,,,1.0,11-50,Private,,,,,,6,2018,85432,False,False
BTG Benefits,2020-01-01,https://www.btgbenefits.com,"Bellevue, Washington, United States","Administrative Services, Financial Services, Health Care","Employee Benefits, Health Insurance, Insurance, Life Insurance",1093498.0,"BTG Benefits is an insurance firm. They provide health care benefits, insurance, LTD, STD, life, HR compliance, dental, vision benefits, hr services, cobra, employee benefits, and disability insurance services.",1-10,,,,,,,,1-10,Private,,,,,,6,2020,54446,False,False
Sapa Investment Group,2020-01-01,https://www.sapainvestment.com/,"Salt Lake City, Utah, United States","Financial Services, Real Estate","Construction, Finance, Financial Services, Real Estate Investment",641407.0,,101-250,,,,,,,,101-250,Private,,,0.0,1.0,Medical Or Veterinary Science; Hygiene,6,2020,42765,False,False
CSB,2018-01-01,http://csbamerica.com,"Carol Stream, Illinois, United States",Manufacturing,"Industrial Manufacturing, Machinery Manufacturing, Manufacturing",2833536.0,CSB is a self-lubricating bearing materials manufacturing company. They produce self-lubricating materials for use in steel-backed bi-metal bronze bushings and a variety of other solid self-lubricating applications.,501-1000,,,,,,,,501-1000,Private,,,,,,6,2018,87113,False,False
Urban Alchemy,2018-01-01,https://urban-alchemy.us/,"San Francisco, California, United States","Community and Lifestyle, Government and Military, Health Care, Other, Social Impact","Charity, Health Care, Non Profit, Social, Social Assistance",458817.0,,11-50,,,,,,,,11-50,Private,,,0.0,2.0,,6,2018,36325,False,False
Hidden Link,2020-01-20,https://hiddenlinkstudios.com/,"Las Vegas, Nevada, United States",Commerce and Shopping,E-Commerce,2994152.0,"Headquartered in Las Vegas, Hidden Link is a full-service digital agency specializing in using creative marketing and strategic design to grow startups and fashion + lifestyle eCommerce brands.  Services Include: Brand Strategy + Identity, Holistic Digital Marketing, Wordpress/Webflow/Shopify Custom Web Design, User Experience Design + Development, CMS Technology Selection + Implementation Core Values: Be Collaborative, Be Curious, Be Innovative, Be Impactful",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2020,89195,False,False
CreatorMachine,2020-01-01,https://creatormachine.com,"Los Angeles, California, United States","Blockchain and Cryptocurrency, Information Technology, Other, Software","Blockchain, Information Technology, Software",2085243.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2020,73541,False,False
Giga,2019-01-01,https://giga.global/,"New York, New York, United States","Hardware, Internet Services, Mobile","Internet, Telecommunications, Wireless",1468626.0,"Giga is a global initiative to connect every school to the Internet and every young person to information, opportunity, and choice.",11-50,1.0,,2020-08-28,,Venture - Series Unknown,,,11-50,Private,,,,,,3,2019,61689,False,False
Newcleus,2018-01-01,https://newcleus.com/bankadvisors/,"Newtown, Pennsylvania, United States","Financial Services, Lending and Investments, Media and Entertainment","Advice, Banking, Financial Services",357980.0,"Newcleus powers financial institutions and their employees by designing and administering secure compensation, benefit, investment, and finance strategies. We have created a team, a culture, and technology that ensures that all clients receive exceptional service and a greater return on their investment. We've designed our own software to successfully manage our client's investments in a way that is customizable to their needs. We analyze trending information and survey experts in our field to provide our 750+ clients with the most cutting-edge solutions in the marketplace.",11-50,,M&A,,,,,,11-50,Private,,,,,,5,2018,31880,False,False
AltBanc,2020-01-01,https://www.altbanc.us/,"San Francisco, California, United States","Financial Services, Lending and Investments","Commercial Lending, FinTech, Lending",802588.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2020,47318,False,False
