company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,age,founding_year,org_uuid,already_scraped,snapshot_in_window
MasterBuilt Roofing,2019-01-01,https://masterbuiltroofing.com,"Austin, Texas, United States","Energy, Natural Resources, Other, Real Estate, Sustainability","Commercial, Construction, Residential, Solar",1464984.0,"MasterBuilt Roofing is a roofing and solar business. Their services include roof replacement, roof repair, storm damage and insurance claims, roofing maintenance, solar installations, and fortified smart roof system. They serve residential, multi-family, government, and commercial.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,61754,False,False
ComparisonAdviser,2022-03-07,https://comparisonadviser.com,"Redmond, Washington, United States",Financial Services,Financial Services,288964.0,"ComparisonAdviser connects you with financial advisors and the tools you need to achieve your goals. We also help you find the best credit cards, mortgage rates, personal loan providers, and more. The more assets you have, the more challenging it is to maintain and grow your portfolio. It can also be hard to find someone trustworthy with the financial acumen to help you manage it. We want to help consumers find the financial services they need.",1-10,0.0,,,0.0,,0.0,3.0,1-10,Private,,,,,,6,2,2022,28119,False,False
Pronto Ai,2020-01-01,https://www.getpronto.ai/,"Denver, Colorado, United States","Advertising, Content and Publishing, Media and Entertainment, Sales and Marketing, Video","Advertising, Brand Marketing, Creative Agency, Video Editing",233130.0,,1-10,0.0,,,0.0,,0.0,3.0,1-10,Private,,,0.0,0.0,,6,4,2020,24660,False,False
Emerald EMS,2019-09-01,https://www.emeraldems.com/,"Salem, New Hampshire, United States","Consumer Electronics, Hardware, Manufacturing","Electronics, Manufacturing",210837.0,"Emerald EMS is a high-tech contract manufacturing and design firm with global, cost-effective and high value manufacturing solutions.",501-1000,0.0,M&A,,0.0,,0.0,1.0,501-1000,Private,,,,,,5,4,2019,22947,False,False
Rosendale Events,2019-01-01,https://www.rosendaleevents.com,"Atlanta, Georgia, United States","Community and Lifestyle, Events, Food and Beverage, Media and Entertainment","Catering, Events, Food and Beverage, Wedding",1430635.0,,101-250,0.0,,,0.0,,0.0,2.0,101-250,Private,,,,,,6,5,2019,60832,False,False
Rapta,2021-01-01,https://rapta.ai,"Portland, Oregon, United States","Education, Professional Services, Software","Enterprise Software, Quality Assurance, Software, Training",387047.0,"Rapta is an applied AI software provider that aids businesses in enhancing their profitability, product quality, and industrial workforce training.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,33260,False,False
HouseKeeper,2020-10-15,http://housekeeperapp.com,"Springfield, Missouri, United States","Apps, Mobile, Software","Apps, Mobile Apps, Software, Web Apps",620138.0,"Mobile & web app designed connect Airbnb Hosts and cleaners through our in app marketplace. We provide a variety of tools to manage the cleaning process such as checklists, iCal integration from booking platforms, picture confirmation, in-app payment processor, messenger,  and more. We strive to provide high quality cleaner to hosts, with our pre-vetting system.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2020,42064,False,False
MindPortal,2019-01-01,https://www.mindportal.com,"San Francisco, California, United States","Biotechnology, Consumer Electronics, Hardware, Health Care, Science and Engineering","Health Diagnostics, Neuroscience, Wearables",182217.0,"MindPortal makes wearable devices for brain analysis and assessment. The companies brain-computer interface enables providers to make clinical decisions. Founded by Ekram Alam and Jack Baber in 2019 and is based in San Francisco, United States.",1-10,2.0,Seed,2021-05-24,0.0,Seed,0.0,3.0,1-10,Private,,,,,,2,5,2019,20796,False,False
EZJobs,2019-06-18,https://ezjobs.io,"Edison, New Jersey, United States","Apps, Internet Services, Mobile, Professional Services, Software","Apps, Consulting, Employment, Mobile, Recruiting, Search Engine, Software",854610.0,"EZJobs will make life easier for both employers and employees as it tackles some key and unaddressed challenges in the informal jobs sector. The app itself comes free of cost for both employees and employers. Job seekers can download the app, search for suitable jobs, be discovered by employers and chat with employers. EZJobs pitches a 4-step hiring solution for employers looking for employees for local, part-time, seasonal and even full-time portfolios. Once they have downloaded the app, employers can either search for candidates or post jobs and let candidates apply to them. Once they connect with employees, they can chat with the employees and recruit suitable talent.",51-100,0.0,,,0.0,,0.0,3.0,51-100,Private,,,,,,6,4,2019,48724,False,False
Senior Care Business Advisors,2021-01-01,https://seniorcarebusinessadvisors.com,"San Francisco, California, United States","Health Care, Information Technology, Other, Professional Services","Consulting, Health Care, Technical Support",2009298.0,"Senior Care Business Advisors is a consulting business that helps home care and personal care agencies resolve issues and plan strategies.  Senior Care Business Advisors was founded in 2021 and was headquartered in San Francisco, California.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,3,2021,71686,False,False
Georgia Fitness,2019-01-01,https://georgiafitnessgyms.com,"Sugar Hill, Georgia, United States","Education, Health Care, Sports","Child Care, Fitness, Health Care, Training",1658818.0,"Georgia Fitness provides group fitness classes, cardio training equipment, energy medical clinic services, personalized weight loss solutions, and onsite childcare services. They also provide fitness services for seniors. They address inquiries through phone and mail.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,65759,False,False
Yuhmmy Food,2021-01-01,https://YuhmmyFood.com,"Santa Monica, California, United States","Apps, Food and Beverage, Mobile, Software, Transportation","Apps, Enterprise Software, Food and Beverage, Food Delivery, Food Processing, Food Trucks, Mobile Apps, Organic Food, Snack Food",782303.0,"Yuhmmy Food is a food as as a service and food tech ecosystem that deals with the production, preservation, quality control and research and development of food products, services, platforms & technology.  It operates as a franchise brand of the Yuhmmy Brand.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,46783,False,False
BlueHill Payments,2022-01-27,https://bluehillpayments.com,"San Francisco, California, United States","Financial Services, Mobile, Payments, Software","FinTech, Mobile Payments, Payments, Software",360482.0,"BlueHill Payments is a payment orchestration and automated billing platform that allows users to accept payments from any source, in any currency, and in any format. They also provide a single API to accept payments from any source, including credit cards, ACH, and more.",1-10,1.0,Seed,2022-05-20,0.0,Pre-Seed,0.0,,1-10,Private,,,,,,2,2,2022,31999,False,False
Neothek,2021-01-01,https://www.neothek.com,"Boston, Massachusetts, United States","Consumer Electronics, Design, Hardware, Internet Services, Privacy and Security","Computer, Graphic Design, Internet, Security, Web Design, Web Hosting",814632.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,47643,False,False
Ai Bloks,2021-03-01,https://www.aibloks.com,"Greenwich, Connecticut, United States","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software","Artificial Intelligence (AI), Generative AI, Information Technology, Machine Learning, Natural Language Processing, Software",194160.0,,1-10,1.0,Seed,2022-03-01,0.0,Pre-Seed,0.0,1.0,1-10,Private,,,0.0,0.0,,2,3,2021,21694,False,False
Tutordel,2022-01-01,https://tutordel.com,"Delaware, Ohio, United States","Education, Internet Services, Software","E-Learning, EdTech, Education, Online Portals, Tutoring",616995.0,"Tutordel is a revolutionary online learning platform that provides live on-demand tutoring and online courses. We believe there are more teachers in the world than are actually teaching, so we want to empower more people to learn from each other. Our platform enables thousands of tutors to share their knowledge with students around the globe. Whether you need help with high school algebra or you want to learn how to program in Python, we have a perfect tutor for you. At Tutordel, we want to change the way you learn.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,2,2022,41969,False,False
Brikwell,2022-01-01,http://brikwell.com/,"Denver, Colorado, United States","Financial Services, Real Estate","Real Estate, Real Estate Investment, Residential",1391539.0,"Brikwell is a real estate investment firm with a primary focus on building communities and meeting the needs of residents. Brikwell's team of principals collectively boasts more than 45 years of expertise, during which they have managed real estate investments exceeding $3.8 billion. Their extensive experience encompasses $1.8 billion in asset acquisitions and $2.0 billion in ground-up development projects.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,2,2022,60032,False,False
FIH.com,2020-08-10,https://fih.com,"New York, New York, United States",Commerce and Shopping,E-Commerce,166938.0,"The FIH online platform supports a community of investors, founders, and brokers that are interested in acquiring business assets, diversifying brands, and liquidating business assets. Startups, Alternative Assets and High Demand Niche operations that operate as an eCommerce/FBA, Digital Content or SaaS business are at the center of the FIH marketplace.",1-10,1.0,Seed,2021-06-22,100000.0,Seed,100000.0,2.0,1-10,Private,,,,,,0,3,2020,19622,False,False
Farma Ahorro,2021-01-01,https://farma-ahorro.com/,"San Francisco, California, United States","Commerce and Shopping, Consumer Goods, Health Care","Beauty, E-Commerce, Health Care",1242778.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,0.0,2.0,,6,3,2021,56759,False,False
PrinceTech,2018-07-23,https://princetech.io/,"Staten Island, New York, United States","Administrative Services, Information Technology, Internet Services, Other","Information Technology, Project Management, Technical Support, Web Hosting",1429931.0,"Looking for IT Consulting in New York City? Look no further than PrinceTech Inc.! We offer a wide range of services and solutions tailored to meet the needs of businesses in the city. From support and maintenance to system design and implementation, we have you covered. Contact us today to learn more about our services and how we can help your business grow!",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2018,60853,False,False
Iris Pediatric Dentistry,2021-01-01,https://irispediatricdentistry.com,"Denver, Colorado, United States",Health Care,"Dental, Health Care, Medical",1744207.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,0.0,1.0,,6,3,2021,67181,False,False
Lakeview Wealth Management,2019-01-01,https://lakeviewwm.com,"Deer Park, New York, United States","Financial Services, Professional Services","Consulting, Financial Services, Wealth Management",1082103.0,"Lakeview Wealth Management provides managing finances and to offering wealth management expertise and financial planning knowledge. They provide financial partners and advocates for guiding through the journey of life’s big decisions. They provide portfolio management, retirement planning, education planning, estate planning, and insurance strategies services.",11-50,0.0,M&A,,0.0,,0.0,,11-50,Private,,,,,,5,5,2019,53480,False,False
Kidzovo,2022-04-01,https://kidzovo.com/,"Lewes, Delaware, United States","Community and Lifestyle, Education, Media and Entertainment, Software","Children, E-Learning, Edutainment",42009.0,,1-10,1.0,Seed,2023-06-29,1200000.0,Seed,1200000.0,2.0,1-10,Private,,,,,,0,1,2022,5361,False,False
Paragon,2021-01-07,https://getparagon.app/,"Yonkers, New York, United States",Software,Software,875629.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,3,2021,49267,False,False
Ballet,2019-01-01,https://www.ballet.com/,"Las Vegas, Nevada, United States","Apps, Blockchain and Cryptocurrency, Financial Services, Mobile, Payments, Software","Cryptocurrency, Mobile Apps, Payments",210188.0,"Ballet Crypto is a companion mobile app, which enables sending of cryptocurrency, checking market value and activating additional currencies. The use of the mobile app is completely optional, as you do not need it to receive and store your cryptocurrency safely.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,5,2019,22898,False,False
Thriversify,2020-01-01,https://thriversify.com,"New York, New York, United States","Education, Internet Services, Media and Entertainment, Music and Audio","Audio, Audiobooks, Internet, Personal Development, Podcast",1135311.0,"Thriversify.com is a cutting-edge personal development platform designed for the digital era. We provide a comprehensive suite of tools and resources, empowering individuals to enhance their lives and attain their aspirations within our rapidly evolving digital landscape.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2020,55073,False,False
Serenity Medical and Wellness,2021-01-01,https://www.serenitymedicalwellness.com,"Boca Raton, Florida, United States",Health Care,"Health Care, Medical, Wellness",1594729.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,63887,False,False
iBynd,2019-01-01,https://www.ibynd.com/,"Englewood Cliffs, New Jersey, United States",Financial Services,Insurance,339423.0,"iBynd is an Insurance Technology company dedicated to helping small businesses protect themselves. iBynd's rate, quote, bynd platform digitizes the insurance process. Embedded on partner websites, iBynd makes commercial insurance easy to access from online locations that producers and customers already use. With little effort and resources, iBynd's partners embed the no code solution in less than 10 minutes. Updates are equally quick and simple, providing digital access to insurance from within the partner's very own website.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,5,2019,30920,False,False
Motor Planit,2020-01-01,https://www.motorplanit.com,"Miami Beach, Florida, United States","Education, Health Care, Other, Social Impact, Software","Education, Health Care, Software, Underserved Children",812584.0,"Motor Planit provides web-based and tablet application driven. They offer coordination, pediatric occupational therapy, pediatric physical therapy, learning games, sensory processing, child development, therapeutic development, and autism education",11-50,0.0,,,0.0,,0.0,2.0,11-50,Private,,,,,,6,4,2020,47586,False,False
Arcanist,2022-04-13,https://www.arcanist.xyz/,"San Jose, California, United States","Blockchain and Cryptocurrency, Internet Services, Other","Blockchain, Web3",1212731.0,Web3 social networking platform,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,1,2022,55988,False,False
Octaworks,2021-01-01,https://octaworks.llc,"Miami, Florida, United States",Software,Software,116041.0,Octaworks help businesses worldwide standardize and automate workflows through a fast-to-deploy and user-friendly no-code platform.,1-10,2.0,Seed,2021-12-10,71264.0,Pre-Seed,82403.0,2.0,1-10,Private,,,,,,0,3,2021,15067,False,False
DVG Partners,2019-01-01,https://dvgpartners.com,"Houston, Texas, United States","Financial Services, Government and Military, Information Technology, Lending and Investments","Financial Services, Military, Venture Capital",693235.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,44256,False,False
Q Care Plus,2020-01-01,http://qcareplus.com,"Sarasota, Florida, United States","Community and Lifestyle, Health Care, Information Technology","Communities, Health Care, Information Technology, IT Infrastructure, Medical",264201.0,Q Care Plus was founded to provide the best possible care for vulnerable communities.,51-100,0.0,M&A,,0.0,,0.0,,51-100,Private,,,,,,5,4,2020,26657,False,False
Reframe,2019-01-01,https://getreframe.com/,"New York, New York, United States","Internet Services, Software","Internet, Software",273785.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2019,27262,False,False
Integrity Core Realty,2021-01-01,https://www.integritycorerealty.com,"Jericho, New York, United States","Commerce and Shopping, Financial Services, Real Estate","Leasing, Real Estate, Rental, Residential",3112315.0,"Integrity Core Realty is a property management services company. They provide residential home sales, marketing services, land listing, and selling services. They also provide home worth, market price details, marketing services, residential rentals, and commercial leasing services.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,90391,False,False
Dojify,2020-08-31,https://dojify.com,"Kirkland, Washington, United States","Financial Services, Internet Services, Lending and Investments","Internet, Trading Platform",2103450.0,Dojify.com is a social network for Options Traders. It connect users with the pro traders.,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2020,73249,False,False
Stecknologies,2019-01-01,http://stecknologies.com,"New York, New York, United States","Apps, Hardware, Information Technology, Internet Services, Software","Apps, Cloud Management, Data Center",2273998.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,78658,False,False
Montelupo Italian Market,2020-01-01,https://www.montelupo.co,"Portland, Oregon, United States","Commerce and Shopping, Food and Beverage","Coffee, E-Commerce, Food and Beverage, Recipes",1678386.0,,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,4,2020,65365,False,False
Skynet Agency,2019-01-01,https://www.skynetagency.com,"Manhattan, New York, United States","Advertising, Artificial Intelligence (AI), Data and Analytics, Information Technology, Sales and Marketing, Science and Engineering, Software","Advertising, Artificial Intelligence (AI), Business Information Systems",797614.0,,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,5,2019,47189,False,False
Bare Naked Embedded,2021-12-15,https://barenakedembedded.com,"Seattle, Washington, United States","Consumer Electronics, Hardware, Science and Engineering, Software","Electronics, Embedded Systems, Software",1713930.0,"BNE is an electronics and embedded systems blog. We publish opinion pieces, guides and tutorials related to tech, electronics and software engineering.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,2,2021,66264,False,False
Flamingo Communications,2021-01-01,https://www.flamingocomms.com,"Portland, Oregon, United States","Education, Hardware, Internet Services, Media and Entertainment","Communications Infrastructure, Social Media, Training",2905152.0,"Flamingo Communications provides digital content, social media, media relations, brand identity, rebranding, and messaging. Their services include editorial strategy, storytelling, branding, coaching, and the kind of creative content that leads to deep engagement. Their extensive network connects you with editors; writing pitches that get earned media results, writing and editing press releases, and media training to teach you how to give the kind of quotes that stand out. They address inquiries through phone calls and emails.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,87582,False,False
Lyrically Correct,2020-03-01,https://lyricallycorrect.com/,"Rahway, New Jersey, United States","Clothing and Apparel, Commerce and Shopping, Consumer Goods, Design, Gaming, Media and Entertainment, Music and Audio","Casual Games, Consumer Goods, Fashion, Gift, Music",376087.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,32753,False,False
Socratic Solutions Inc.,2019-04-16,https://socraticsolutions.us/,"Brandon, Florida, United States","Food and Beverage, Health Care","Alternative Medicine, Dietary Supplements, Personal Health, Wellness",597421.0,"Sourced straight from the jungles of southeast Asia and harvested by groups with generations of experience in the kratom trade, our products are truly premium qualty.  Due to the extraordinary strength of our supply chain, and through vertical integration, we offer some of the lowest prices anywhere.  Our customer-centric culture fortifies our ability to reach, engage, and retain customers for a lifetime of value. Our three pillars are ""Quality. Consistency. Value,"" and the govern the whole of our being. View all of our very real, non-reimbursed customer reviews, which are present on our website under the applicable product page.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2019,41331,False,False
MOPO Life,2020-01-01,https://www.mopo.life/,"San Francisco, California, United States","Apps, Information Technology, Internet Services, Mobile, Software, Sports","Information Technology, Mobile Apps, Recreation, Social Network",561457.0,,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,4,2020,40112,False,False
Roameo,2020-10-01,https://goroameo.com,"Dacono, Colorado, United States","Commerce and Shopping, Sports, Travel and Tourism","Hospitality, Outdoors, Rental, Travel, Travel Accommodations",82131.0,"Roameo is a travel and leisure company that strives to remove the barriers of outdoor travel. Through upmarket mobile travel suites and planned outdoor itineraries, they minimize the compromise between luxury and nature. They provide rentals, new and used camper sales, and conversions, and their personalized trips are powered by elegant mobile hotel rooms designed for the modern tourist.",1-10,2.0,Seed,2021-05-01,5000000.0,Seed,6500000.0,2.0,1-10,Private,,,,,,0,3,2020,11097,False,False
HDmoviesbuz.info,2018-03-18,http://www.hdmoviesbuz.info/,"Los Angeles, California, United States","Media and Entertainment, Video","Film, Media and Entertainment",2296840.0,Watch & Download 2018 2019 New Hollywood Full HD English Movies Online on Hdmoviesbuz. Discover latest movies online with Trusted website.,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2018,78280,False,False
Neopoxy,2019-01-01,https://neopoxy.com/,"Hayward, California, United States","Manufacturing, Other, Real Estate","Construction, Infrastructure, Manufacturing",1701338.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,66497,False,False
Idaho Life Real Estate,2020-01-01,https://www.idaholife.com,"Meridian, Idaho, United States",Real Estate,"Property Management, Real Estate, Residential",1267003.0,Idaho Life Real Estate provides real estate services. They provide real estate services for selling and buying homes. They provide inquiries through online applications and phone calls.,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,57736,False,False
Normal Bear Media,2019-01-01,https://normalbear.com,"Auburn, Washington, United States","Advertising, Content and Publishing, Design, Information Technology, Media and Entertainment, Sales and Marketing, Software","Advertising, Graphic Design, Information Technology, Marketing, Printing, Web Design, Web Development",1189388.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,56547,False,False
Overdata,2021-05-25,https://overdata.ai/,"San Francisco, California, United States","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Business Intelligence, Software",457633.0,"Overdata makes generative AI fit for analytics. Its technology overcomes the limitations of LLMs in database exploration and numerical accuracy. It powers the immediate generation of analytics through any model, without data preparation.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,2,2021,36270,False,False
Russell Glen,2019-01-01,https://russellglen.com,"Dallas, Texas, United States","Financial Services, Real Estate","Property Development, Real Estate, Real Estate Investment",1668502.0,"Russell Glen is a real estate development and investment company. The company is involved in a variety of projects, including transformational redevelopments, master-planned communities, city towers, and grocery-anchored centers. The company's projects reflect a passion for intelligent design and aesthetic relevance. Russell Glen aims to create projects of distinction and enduring value for investors, clients, and the people who live and work in the spaces they develop.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,65570,False,False
Apex Noire,2020-01-01,https://apexnoire.com/,"Boston, Massachusetts, United States","Commerce and Shopping, Community and Lifestyle, Food and Beverage, Health Care","Cannabis, Food and Beverage, Retail",608371.0,"Apex Noire is a floor full-service experiential cannabis retail shop, fresh edible kitchen, and cocktail bar.",1-10,1.0,Seed,2022-01-01,0.0,Seed,0.0,,1-10,Private,,,,,,2,4,2020,41678,False,False
RoundlyX,2019-01-01,https://roundlyx.com,"Richmond, Virginia, United States","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Social Impact, Software","Bitcoin, Cryptocurrency, FinTech, Non Profit, Non-Fungible Token (NFT), SaaS",33761.0,"RoundlyX provides spare change roundup feature infrastructure in the Giving and Alternative Investment space. On the consumer side, RoundlyX helps consumers save, invest, and give via spare change roundups. On the B2B side, RoundlyX provides roundup functionality-as-a-service to investing platforms and non profits. The company was founded in 2019 and is based in Richmond, Virginia.",1-10,8.0,Seed,2022-06-01,0.0,Seed,3035000.0,2.0,1-10,Private,,,0.0,2.0,,1,5,2019,3924,False,False
Impact Wind,2019-01-01,https://www.impactwind.com,"Houston, Texas, United States","Energy, Natural Resources, Other, Professional Services, Sustainability","Customer Service, Renewable Energy, Wind Energy",791417.0,"Impact Wind provides energy services. They provide major component exchange, large corrective repair, troubleshooting, planned maintenance- break-in, semi, and annual, base bolt tension and torque, technical site support, and end-of-warranty inspection services. They provide inquiries through phone calls, email, and online applications.",51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,5,2019,47027,False,False
Deep Views,2021-01-01,https://deepviewsvc.com,"Berkeley, California, United States","Financial Services, Lending and Investments, Professional Services","Angel Investment, Consulting, Venture Capital",1541151.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,63386,False,False
Hatch Logics,2020-01-01,https://hatchlogics.net,"New York, New York, United States","Design, Internet Services, Media and Entertainment, Sales and Marketing, Software","Content Creators, Digital Marketing, Graphic Design, SEO, Web Design, Web Development",1100529.0,"Hatch Logics provides web design, web development, graphic design, pay-per-click marketing, search engine optimization, content creation, and content marketing services. They provide customized digital marketing solutions to the customer and company needs. The customer contact through phone number, email, and application form.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,54273,False,False
Grayhawk Search,2020-01-01,https://www.grayhawksearch.com,"New York, New York, United States","Administrative Services, Financial Services, Professional Services","Finance, Recruiting, Staffing Agency",1251826.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,56575,False,False
7th Ave,2020-01-01,https://www.pullupon7th.com,"Oakland, California, United States","Apps, Blockchain and Cryptocurrency, Community and Lifestyle, Internet Services, Software","Communities, Internet, Web Apps, Web3",496082.0,"We make it easy for creators to make money, centralize their content, and build community.",1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,4,2020,37747,False,False
SaaS Factory,2019-01-01,https://saasfactory.capital/,"Akron, Ohio, United States","Other, Professional Services, Software","Business Development, Product Management, SaaS",618374.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2019,42010,False,False
RealDigi,2020-02-11,https://RealDigi.io,"Boca Raton, Florida, United States","Advertising, Apps, Information Technology, Real Estate, Sales and Marketing, Software","Advertising, Apps, Information Technology, Marketing, Real Estate, SaaS, Software",839433.0,"SaaS - RealDigiAds is the world's first platform to make Google Advertising easy for Realtors. Homebuyers and sellers go to Google to look for properties more than any other website on earth. RealDigi Ads is a tool that helps Realtors advertise on Google easily using pre-configured campaigns that save you time and money from years of testing various keywords, ads, and audience settings.  RealDigi Sites keep prospects engaged with IDX landing pages on a conversion-optimized site designed for usability and speed. Effective IDX landing pages are key to getting conversions from your Google Ads traffic. RealDigi Sites play a big role in converting prospects as they are designed to help them take the next step and ultimately become a client. RealDigi offers the only Real Estate Website and CRM in the world that includes Google Ads.",1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,4,2020,48312,False,False
Digital Spades,2018-06-01,https://www.digitalsapdes.com,"Scottsdale, Arizona, United States","Commerce and Shopping, Design, Information Technology, Software","E-Commerce, Information Technology, Software, Web Design",3114618.0,"Strategy building, launch & development Market research & competitors analysis Brand consulting, storytelling, positioning Paid campaigns on GoogleAds, Facebook, Instagram, Twitter, and LinkedIn B2B and B2C experience Web design & Landing Pages (WordPress/Shopify) Facebook fan page growth & Social media management SEO, SEM (Keyword optimization, Search campaigns) Google Ads Google Analytics Project & Process Management",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2018,90364,False,False
Big Banyan Digital,2020-01-01,http://bigbanyandigital.com/,"Palm Beach Gardens, Florida, United States","Advertising, Sales and Marketing",Advertising,1853817.0,"Big Banyan Digital is headquartered in Palm Beach Gardens, FL, right near the beach! Big Banyan Digital  Our team serves as an extension of your business. Our team is comprised of experts within their niche. Big Banyan Digital has grown from a small department within a retail-based repair business, to a full service offering digital tech consulting firm with a team of developers, designers, consultants, brand specialists.",101-250,0.0,,,0.0,,0.0,,101-250,Private,,,,,,6,4,2020,69669,False,False
SeeMedX,2020-01-01,https://seemedx.com,"Las Vegas, Nevada, United States","Health Care, Manufacturing","Health Care, Manufacturing, Medical Device",223682.0,"SeeMedX is a medical equipment manufacturing company that provides smart, non-invasive monitors and telehealth devices. The company develops patented technology that enables it to predict heart attacks by monitoring Electrical Bioimpedance and Thoracic Electrical Bioimpedance.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,1.0,0.0,,6,4,2020,23948,False,False
Hudson Technology Systems,2020-01-01,https://www.hudsonts.com,"New York, New York, United States","Financial Services, Payments","Finance, FinTech, Payments",359653.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,31957,False,False
Vertica Capital Partners,2018-10-01,http://verticacp.com,"New York, New York, United States","Financial Services, Software","Finance, Financial Services, Software",147942.0,"Vertica Capital is an investment firm focused exclusively on the software sector. It offers flexible funding options to companies to best fit their needs, including growth equity, partial liquidity, or buyouts to position for growth. Vertica was formed based on the partners’ 20+ years of investment experience across 60+ software companies. With over $200M in capital from leading software entrepreneurs, endowments, and financial institutions, Vertica has a singular mission: invest in a small number of great product founders to provide them with unique resources to grow. Vertica is headquartered in New York, New York.",11-50,0.0,,,0.0,,0.0,2.0,11-50,Private,,,0.0,1.0,,6,5,2018,18103,False,False
Row64,2019-01-01,https://row64.com,"Dillon, Colorado, United States","Artificial Intelligence (AI), Data and Analytics, Design, Financial Services, Information Technology, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Big Data, Finance, Information Services, Information Technology, Market Research, Productivity Tools, Software",319066.0,"Row64 is the world’s first Data Science Spreadsheet powered by a GPU data engine that runs 10x to 1,000x faster than traditional data software. Designed ground up for Business Analysts & Data Scientists, Row64 blends the simplicity of Excel with the Power of Python to accelerate your data pipeline. Row64 works interactively with billions of records, delivers keynote quality storytelling tools and one-click Data Science recipes to spreadsheet users.",1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,0.0,1.0,,6,5,2019,29828,False,False
The Ventilator,2019-01-01,https://theventilatorproject.org/,"Boston, Massachusetts, United States","Health Care, Manufacturing","Health Care, Manufacturing, Medical Device",2279897.0,,251-500,0.0,,,0.0,,0.0,,251-500,Private,,,,,,6,5,2019,78561,False,False
