company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,age,founding_year,org_uuid,already_scraped,snapshot_in_window
Escritório Virtual nos EUA,2019-01-01,https://escritoriovirtualnoseua.com.br,"Miami, Florida, United States","Administrative Services, Community and Lifestyle, Internet Services, Media and Entertainment, Software","Internet, Office Administration, Virtual World",2180941.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,76867,False,False
Inkstew,2020-01-01,http://inkstew.com,"Beverly Hills, California, United States","Apps, Information Technology, Software","Apps, Information Technology",2946550.0,Helping people Stew their thoughts.,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2020,88401,False,False
Dietrich & Associates Oral and Maxillofacial Surgery,2018-01-01,https://www.ohiooralandfacialsurgery.com,"Canton, Ohio, United States","Health Care, Professional Services","Consulting, Dental, Health Care, Health Diagnostics, Hospital, Medical",1907088.0,"Dietrich & Associates Oral and Maxillofacial Surgery, they provide a personalized experience and will consist of a consultation explaining the patient's diagnosis and treatment options. Patients' initial visit will involve an exam, possible x-rays, and photographs, as well as an explanation of their diagnosis and treatment options. Occasionally, surgery can be performed on the same day as the consultation. However, a complex medical history or treatment plan will require an evaluation and an additional appointment to provide the appropriate treatment.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,70217,False,False
Approved Providers Network,2018-01-01,https://www.approvedprovidersnetwork.com,"Anaheim, California, United States","Apps, Design, Mobile, Sales and Marketing, Software","Digital Marketing, Mobile Apps, Web Design",503003.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,38014,False,False
BlueAllele,2019-01-01,https://blueallele.com/,"Minnesota City, Minnesota, United States","Biotechnology, Health Care, Science and Engineering","Biotechnology, Genetics, Therapeutics",799786.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,47253,False,False
SmartPatch,2019-01-01,https://www.smartpatch.com/,"El Cajon, California, United States","Advertising, Sales and Marketing","Advertising, Brand Marketing, Marketing",2945876.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,88407,False,False
Helping Hand Code,2021-01-01,https://www.helpinghandcode.com,"Macon, Georgia, United States","Education, Information Technology, Software","Information Technology, Tutoring, Web Development",3034118.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,90027,False,False
Vista Advertising,2019-01-01,http://vistaaci.com/,"Scottsdale, Arizona, United States","Advertising, Sales and Marketing","Advertising, Brand Marketing, Lead Generation",1996092.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,71913,False,False
Epitone,2021-01-01,https://www.epitone.ai,"San Diego, California, United States","Information Technology, Platforms, Science and Engineering, Software","Information Technology, Operating Systems, Software Engineering",304803.0,"Epitone offers the ultimate experience creation and sharing platform. They provide an operating system computing core running on xr devices. Their miniaturized optics sensors display platform for eyeglasses, wearables, and automotive applied virtual transparent display.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,28997,False,False
Cultivate Agricultural Intelligence,2020-01-01,http://www.cultivateai.com,"Orlando, Florida, United States","Agriculture and Farming, Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Agriculture, Analytics, Artificial Intelligence (AI), Software",588039.0,"CultivateAI is a cloud-based, mobile platform that helps clients make informed, data-driven decisions, with real-time analytics. Their insights are supported by the latest satellite and drone-sensor technology and are designed to help their Ag operation increase production, manage risk, and maximize profitability.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,1.0,1.0,,6,4,2020,41020,False,False
Alaska Startup Studio,2019-01-01,https://alaskastartupstudio.com/,"Anchorage, Alaska, United States","Other, Science and Engineering, Software","B2B, SaaS, Software, Software Engineering",716327.0,"As the Gateway to the Arctic, Alaska is part of a global North that is pivotal to today's world. Alaska's people, land, animals, technology, and shifting climate comprise the core of the North's many possible futures. By leveraging the strong sense of community and connection to nature, we believe startups focused on solving challenging opportunities with software can thrive in Alaska. The Alaska Startup Studio provides talent, financial resources and agile software tech to entrepreneurs to help them build ideas into scalable companies. Our team consists of startup professionals with vast experience in both software engineering and entrepreneurship. Whether solo entrepreneur or a team of 2-3 co-founders, our startup studio partners with the entrepreneurs. As co-founders, we work to rapidly validate the idea and build it into a scalable business. Reach out and collaborate with us about your idea. We look forward to partnering with you.",1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,5,2019,44977,False,False
RecruitAERO,2022-01-01,https://recruitaero.com,"Wichita, Kansas, United States","Professional Services, Science and Engineering","Aerospace, Consulting, Recruiting",1473139.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,2,2022,61605,False,False
Dream Idaho Realty,2019-01-01,https://www.dreamidahorealty.com,"Boise, Idaho, United States",Real Estate,"Property Management, Real Estate, Residential",1776711.0,"Dream Idaho Realty is a company that administers properties and deals in residential real estate in a polished manner. Their customers' needs in terms of comfort, convenience, and reliability may differ from those of other customers. They assist clients to achieve and even surpass their corporate goals by leveraging their knowledge, insight, and influence in the market. They are based on relationships and assist clients in purchasing, leasing, or selling real estate. They make a lot of effort to simplify real estate transactions for their clientele.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2019,68048,False,False
CREx Software,2021-06-01,https://crexsoftware.com,"Austin, Texas, United States","Real Estate, Software","Commercial Real Estate, Property Management, Real Estate, Software",258964.0,CREx provides property and asset management software. Their customers include asset managers who outsource operations and property management. Their software takes the risk and frustration out of property-level reporting.,1-10,1.0,Seed,2022-01-15,0.0,Pre-Seed,0.0,2.0,1-10,Private,,,,,,2,2,2021,26342,False,False
Engage Technologies Group,2018-01-01,https://engagetg.com/,"Meridian, Idaho, United States","Health Care, Information Technology, Mobile","Health Care, Information Technology, mHealth",34734.0,"Engage Technologies Group develops mobile technology that offers a simplified method for patient engagement and clinical support. Its cloud-based technologies use short-form, story-based video content to educate, inform, and engage with patients at their height of interest and time of need.",11-50,2.0,Early Stage Venture,2021-04-27,18600000.0,Series A,23100000.0,1.0,11-50,Private,,,0.0,0.0,Computing; Calculating,0,6,2018,4087,False,False
Prosperum Business Network,2019-01-01,https://www.prosperumnetwork.com/,"Key Largo, Florida, United States","Commerce and Shopping, Financial Services, Lending and Investments","E-Commerce, Finance, Financial Exchanges, Financial Services, FinTech, Marketplace",144833.0,"Prosperum Business Network is a financial services company that specializes in providing online business valuation tools. It also provides access to a digital marketplace where they can be matched with specialty service providers to capitalize, improve, and when the time is right, sell their business. The company was founded in 2016 and headquartered in Key Largo, Florida.",1-10,1.0,Seed,2020-01-30,680000.0,Seed,680000.0,1.0,1-10,Private,,,,,,0,5,2019,17860,False,False
CBlocks,2018-01-01,https://www.cblocks.io,"Miami, Florida, United States","Blockchain and Cryptocurrency, Commerce and Shopping, Financial Services, Hardware, Payments, Software","Collectibles, Cryptocurrency, Retail Technology, Software",388402.0,"CBlocks creates products that make it easy to save, spend, and earn cryptocurrency. It provides safe and secure crypto wallets delivered straight to its user's doors. The company aims to make digital asset management easy and safe by offering its customers valuable cryptocurrency educational information and resources to store their digital assets. CBlocks was founded in 2018 and is headquartered in Miami, Florida.",1-10,0.0,,,0.0,,0.0,3.0,1-10,Private,,,,,,6,6,2018,33319,False,False
scite,2018-01-01,https://scite.ai/,"Brooklyn, New York, United States","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Information Technology, Machine Learning",21035.0,"Scite is a platform that uses deep learning, natural language processing, and a network of experts to identify and promote reliable research by evaluating the veracity of scientific claims. It can automatically classify scientific citations as supporting, refuting, or mentioning, thus enabling users to score the veracity of scientific reports, researchers, institutions, journals, and scientific fields.",1-10,5.0,M&A,2022-10-24,1930444.0,Venture - Series Unknown,4214003.0,4.0,1-10,Private,,,0.0,0.0,,0,6,2018,1570,False,False
Decheque,2019-11-01,https://www.decheque.com,"Salt Lake City, Utah, United States","Commerce and Shopping, Financial Services","Financial Services, FinTech, Marketplace",138727.0,Decheque is a marketplace and cap table company that connects private LP funds to financial advisors.,1-10,2.0,Seed,2020-09-01,100000.0,Pre-Seed,200000.0,4.0,1-10,Private,,,,,,0,4,2019,17329,False,False
CircleIt,2018-01-01,https://circleit.com/,"Chicago, Illinois, United States","Commerce and Shopping, Consumer Goods, Software","Consumer Software, Flowers, Gift",64350.0,"CircleIt is a mobile platform that enables the creation and storage of digital memories. Its platform is reinventing how families connect, celebrate, and preserve precious memories for future generations.  CircleIt is a generational platform and is like a virtual time capsule – helping people create customizable cards and personalized digital memories to be delivered to their loved ones' years, even decades, in the future. This gift can be easily shared and securely stored for countless generations - allowing the safekeeping of priceless memories, stories, wisdom, family values, and off-the-record tales for generations to come.  It was started in 2018 and is based in Chicago, Illinois.",11-50,5.0,M&A,2022-06-01,0.0,Undisclosed,6900000.0,1.0,11-50,Private,,,0.0,2.0,,1,6,2018,8751,False,False
Superkin,2018-05-01,https://www.superkin.com,"San Francisco, California, United States",Commerce and Shopping,E-Commerce,1635245.0,"Superkin is Not a Maternity Brand. Superkin creates high tech, low maintenance clothing for exceptional women. Founded by women who were sick and tired of being asked if they were sick and tired, our wear-everywhere essentials are deliberately designed to dress you—not just your bump. Because when we create the generations of tomorrow, we deserve to be well-dressed and well-respected today. Check us out in Women's Wear Daily and online at superkin.com.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2018,64661,False,False
MacGuffin Digital,2021-01-01,https://www.macguffindigital.com,"San Francisco, California, United States","Advertising, Other, Sales and Marketing","Advertising, B2B, Digital Marketing",1401674.0,"MacGuffin Digital is a creative agency for enterprise software, hardware systems, and cloud-based solutions.  MacGuffin Digital is a creative agency that creates product, technical marketing, and sales enablement content for innovative, technology-focused companies. MacGuffin Digital was founded in 2021 and was headquartered in San Francisco, California.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,59818,False,False
OneFunder,2018-01-01,https://onefunder.com,"New York, New York, United States","Financial Services, Professional Services","Business Development, Financial Services, Lending",1729351.0,"OneFunder specializes in providing working capital loans to small and mid-size businesses in the United States. OneFunder is a leading Nationwide provider of financing to Restaurants, Manufacturers, Medical Offices, Retailers, Construction Companies, Bars, Nightclubs, Liquor Stores, Wholesalers, Distributors, Auto Repair, Transportation, and many other industries.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,6,2018,67464,False,False
Thincrs,2018-06-14,http://www.thincrs.com,"San Jose, California, United States","Administrative Services, Education, Internet Services, Software","Education, Human Resources, Internet, Software",350098.0,"Thincrs is the world's access to digital era jobs. Thincrs empower education communities helping their students with skill and experience identification, acquisition, verification. For employers, we get access to pre-qualified tech talent.",11-50,1.0,Seed,1921-04-30,600000.0,Seed,600000.0,1.0,11-50,Private,,,,,,0,5,2018,31491,False,False
24 Hour Marketing,2020-04-20,https://www.24hrmarketing.com,"Brooklyn, New York, United States","Information Technology, Internet Services, Sales and Marketing, Software","CRM, Marketing, SaaS, SEO, Web Development",554682.0,"The most complete digital marketing system for businesses of all types & sizes. 24 Hour Marketing Specialties: Websites Google Marketing (Organic/Maps SEO & Ads) Social Media Marketing & Management (Instagram, Youtube, Facebook) The 24 Hour Marketing App Email & Text Message Marketing Creative Designs (Logo, Business Card, QR Code & Graphic Designs) Offering 3 Monthly Membership Plans - Pick 1, 2 Or 3: Google SEO, Social Media Management & Paid Ads (Google, Instagram, Facebook & Youtube) One Time Purchases By Specialty (Websites & Creative Designs) Master marketing your service & Products. Save time & money. Enjoy the benefits of more staff without the extra costs.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,3,2020,39868,False,False
Lunar Media,2022-01-01,https://www.lunarmedia.co/,"San Jose, California, United States","Advertising, Information Technology, Sales and Marketing, Software","Advertising, Content Marketing, Information Technology, Software",1517589.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,2,2022,62299,False,False
iRekommend,2021-01-01,https://www.irekommend.com/,"Charlotte, North Carolina, United States","Artificial Intelligence (AI), Data and Analytics, Information Technology, Professional Services, Science and Engineering, Software","Artificial Intelligence (AI), Information Technology, Recruiting",572529.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,40514,False,False
News Corp Daily,2019-04-12,https://newscorpdaily.com,"Sanders, Arizona, United States","Content and Publishing, Financial Services, Media and Entertainment, Real Estate","Digital Media, Media and Entertainment, News, Real Estate Investment",1626690.0,"News Media Conglomerate of Over 82 World, Country, and State/region News Media Outlets.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2019,64847,False,False
HTMLBasket,2022-05-12,https://www.htmlbasket.com/,"Herndon, Virginia, United States",Software,Web Development,1482260.0,"HTMLBASKET is a website development service provider offers Responsive HTML, WordPress, Email, Shopify, Magento services and more.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,1,2022,61421,False,False
Extract Acuity,2023-05-01,https://extractcfo.com,"Chicago, Illinois, United States","Community and Lifestyle, Financial Services, Food and Beverage, Health Care, Professional Services","Accounting, Cannabis, Financial Services",503135.0,"Compliance in the cannabis & CBD/Hemp industry means regularly facing accounting and tax challenges most other businesses never hear about, much less face on an ongoing basis. Whether it’s confusing tax laws, regulation changes, sales tracking, or another obstacle to navigate, we are confident that our powerful bookkeeping, accounting, and tax solutions combined with a solid foundation of industry-specific knowledge will make managing your business easier and more straightforward. As an experienced CPA & CFO, owner Daniel McCarthy has driven immense value for his clients, providing executive presence and leadership to implement scalable systems, streamline business, and optimize financial operations. After a 6-year tenure as an IRS agent in the Special Enforcement Program, he spent a decade applying his financial accounting & business acumen to numerous highly-regulated & politically-charged spaces. His expertise spans multiple industries: environmental, political, professional services, healthcare, and social advocacy. Daniel’s passion for social justice and firsthand experience with the positive impact cannabis and psychedelics can have on individual health & mental wellness led him to form Extract Acuity. As a Dope CFO Certified Advisor, a national accounting firm solely focused on the legal cannabis Industry, he partners with canna-preneurs, owners, and investors to grow their businesses and shatter clients’ expectations from seed to success.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,0,2023,38021,False,False
Voomer,2020-11-04,https://tryvoomer.com,"Boston, Massachusetts, United States","Administrative Services, Artificial Intelligence (AI), Biotechnology, Data and Analytics, Design, Hardware, Professional Services, Science and Engineering, Software","Artificial Intelligence (AI), Computer Vision, Human Computer Interaction, Human Resources, Machine Learning, Quantified Self, Recruiting, Software",246829.0,"Voomer offers job applicants AI feedback and advice to prepare for video interviews. Voomer was founded in 2020, headquartered in Boston, MA",11-50,1.0,Seed,2021-11-04,0.0,Pre-Seed,0.0,3.0,11-50,Private,,,,,,2,3,2020,25541,False,False
Wehealth,2020-07-01,http://www.wehealth.org,"Sacramento, California, United States","Health Care, Information Technology","Health Care, Information Technology, Medical",97151.0,WeHealth helps communities become more resilient and responsive to dynamic situations like disease outbreaks and natural disasters.,1-10,1.0,Seed,2020-11-01,500000.0,Pre-Seed,500000.0,1.0,1-10,Private,,,3.0,0.0,,0,3,2020,12959,False,False
Abrace,2022-02-08,https://abrace.ai,"New York, New York, United States",Health Care,Health Care,104747.0,"Abrace is a smart bracelet that analyses and communicates your child’s emotional stress levels. Our cloud based AI technology is able to determine your child’s levels of emotional stress with increasingly high accuracy. Abrace predicts mounting stress that leads to emotional outbursts and sensory overloads, which enables parents or carers to intervene before a meltdown. Our innovative sensor uses Electrodermal Activity (EDA), providing the abrace system with a variety of data. It’s more advanced than current GSR sensors, so Abrace can take 5 different physiological parameters and provide more data, more accurately.",1-10,1.0,Seed,2023-07-15,250000.0,Pre-Seed,250000.0,1.0,1-10,Private,,,,,,0,2,2022,13813,False,False
Pondr,2020-10-12,https://www.letspondr.com/,"Bellevue, Washington, United States","Commerce and Shopping, Data and Analytics, Internet Services","Analytics, E-Commerce, Internet",603249.0,"Pondr is a cheaper and more effective alternative to focus groups, which are too expensive for the average company. We connect companies looking for qualitative feedback about their products with consumers looking to be compensated for their opinions. Companies receive feedback from targeted users called review gurus about their products, along with data extracted from online reviews using our analytics tools powered by GPT-3. Companies receive a detailed, interactive product report with thousands of informative data points compiled into simplified charts, graphs, and tables to understand each aspect of their product, marketing, and brand, from the perspective of their consumers. Pondr is a Microsoft Accelerated startup!",1-10,0.0,,,0.0,,0.0,3.0,1-10,Private,,,,,,6,3,2020,41526,False,False
Worlds,2022-01-01,https://www.worlds.org,"New York, New York, United States",Gaming,"Gaming, Video Games",198505.0,,11-50,1.0,Seed,2023-01-01,0.0,Seed,0.0,1.0,11-50,Private,,,,,,2,2,2022,22004,False,False
Nature Herbal Life,2018-01-01,https://www.natureherballife.com/?v=c86ee0d9d7ed,"Manhattan Beach, California, United States","Biotechnology, Health Care, Science and Engineering, Sports","Biotechnology, Fitness, Health Care, Wellness",1115448.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,0.0,1.0,,6,6,2018,53927,False,False
ArchStop,2022-10-01,https://archstop.com,"San Rafael, California, United States","Apps, Internet Services, Real Estate, Software","Architecture, Consumer Applications, Internet, Web Apps",2095944.0,Discover interesting architecture near you and far away. Welcome to the community of architectural fans sharing their love for the best buildings around the world.,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,1,2022,73371,False,False
Insyt Labs,2023-05-10,https://www.insyt.ai,"San Francisco, California, United States","Apps, Artificial Intelligence (AI), Data and Analytics, Design, Other, Sales and Marketing, Science and Engineering, Software","Artificial Intelligence (AI), B2B, Enterprise Applications, Enterprise Software, Generative AI, Market Research, Marketing, SaaS, Software",307799.0,"Insyt Labs enables marketing teams to modernize their primary research workflows using AI. Our platform allows marketers at consumer brands to chat with, interview, and survey synthetic versions of their target customer personas, allowing them to gather market insights faster, cheaper, and more safely compared to traditional methods.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,0,2023,29182,False,False
Slingshot Labs,2020-01-01,https://slingshotlabs.io,"Austin, Texas, United States","Commerce and Shopping, Information Technology, Internet Services, Other, Sales and Marketing","E-Commerce Platforms, SEO, Technical Support",1429990.0,"Slingshot Labs collaborates with businesses as they develop, introduce, and expand contemporary e-commerce platforms. They assist clients in achieving aspirational digital experiences by exploiting market-leading technologies and exclusive services. They have overseen e-commerce operations and sizable migrations for a variety of renowned brands and merchants. They have a distinct perspective because of their demonstrated success in creating a corporate venture arm and incubator for technology for one of the biggest retailers in the world.",1-10,0.0,,,0.0,,0.0,3.0,1-10,Private,,,,,,6,4,2020,60851,False,False
Goba Tea,2019-06-24,https://www.gobatea.com,"Coral Gables, Florida, United States",Food and Beverage,"Food and Beverage, Tea",959243.0,Goba Tea created the first low-calorie and shelf-stable boba tea.,1-10,1.0,,2020-10-21,0.0,Non-equity Assistance,0.0,2.0,1-10,Private,,,,,,3,4,2019,51346,False,False
Ilant Health,2022-01-01,https://www.ilanthealth.com,"New York, New York, United States",Health Care,"Health Care, Health Diagnostics",22360.0,Ilant Health provides treatment for obesity and weight management.,11-50,2.0,Seed,2023-12-06,100000.0,Pre-Seed,3100000.0,,11-50,Private,,,,,,0,2,2022,1807,False,False
Ink Labs,2020-01-01,https://inklabs.us,"West New York, New Jersey, United States","Education, Information Technology, Software","Education, Information Technology, Software",1343153.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,59394,False,False
Fuelab,2021-01-01,https://www.fuelab.com,"Collinsville, Illinois, United States",Transportation,Automotive,2247005.0,,51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,3,2021,77476,False,False
Wooy,2021-03-01,https://Wooy.co,"Miami, Florida, United States","Advertising, Blockchain and Cryptocurrency, Information Technology, Internet Services, Media and Entertainment, Other, Sales and Marketing, Social Impact, Sustainability","Advertising, Blockchain, GreenTech, Information Technology, Non Profit, Non-Fungible Token (NFT), Social Media, Sustainability",120480.0,"Wooy is a platform that revolutionizes charitable fundraising by leveraging blockchain technology and Non-Fungible Tokens (NFTs) to drive social and environmental impact. It provides NGOs, streamers, events, companies, and individual users with innovative tools to create, track, and reward donations, fostering transparency, engagement, and positive change.",1-10,1.0,Seed,2021-10-25,100000.0,Pre-Seed,100000.0,2.0,1-10,Private,,,,,,0,3,2021,15517,False,False
ML Healthcare,2018-01-01,https://www.ml-healthcare.net,"San Antonio, Texas, United States",Health Care,"Health Care, Nursing and Residential Care, Rehabilitation",833808.0,"ML Healthcare offers rehabilitation, nursing, and chronic care management services. They also provide long-term care, short-term transitional care, respite care, wound care, post-surgical care, medication management, and more services.",501-1000,0.0,,,0.0,,0.0,,501-1000,Private,,,,,,6,6,2018,48184,False,False
Premier Health Group,2018-01-01,https://premierhealthgroup.health/index.html,"Washington, District of Columbia, United States",Health Care,"Health Care, Home Health Care, Rehabilitation",1781826.0,,251-500,0.0,,,0.0,,0.0,,251-500,Private,,,,,,6,6,2018,67955,False,False
TopHap,2018-01-01,https://www.tophap.com/,"San Ramon, California, United States","Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Real Estate, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Data Visualization, PropTech, Real Estate, SaaS",185677.0,"TopHap operates as a real estate analytics platform. It utilizes AI to visualize residential real estate market conditions, reveal trends, and provide insights to help make better data-driven purchase and selling decisions. The company was founded in 2018 and is headquartered in  San Ramon, California.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,0.0,1.0,,6,6,2018,21047,False,False
Hot Nozzle Society,2021-01-01,https://www.hotnozzlesociety.org,"Houston, Texas, United States","Manufacturing, Science and Engineering, Transportation","Aerospace, Air Transportation, Manufacturing",1689090.0,"The Hot Nozzle Society is a community with the goal of making rocketry and aerospace accessible. The Hot Nozzle Society also provides resources for aspiring rocketeers and share knowledge. The Hot Nozzle Society was founded in 2021 and was headquartered in Houston, Texas.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,66730,False,False
Board Off,2019-01-01,https://www.board-off.com/,"Atlanta, Georgia, United States",Software,Software,782674.0,"Board Off offers web applications, management software, customer support, live resource tracking, marketing, online bookings, payment processing, kitesurfing, windsurfing, and surfing. Their customers' inquiries are addressed through phone, email, and online applications.",1-10,1.0,,2019-05-21,0.0,Grant,0.0,,1-10,Private,,,,,,3,5,2019,46795,False,False
Glittercast,2020-03-01,http://www.glittercast.com,"Bethesda, Maryland, United States","Apps, Content and Publishing, Internet Services, Media and Entertainment, Mobile, Software, Video","Mobile Apps, Social Media, Video Editing",125644.0,"Glittercast allows content influencers and brands to adapt video templates for their interview projects, shoot their questions, invite participants, approve completed interviews, and automatically generate formatted, edited, sound-balanced and fully produced videos featuring split screen, AR effects, pic in pic, chyrons, logos, segment transitions, intros and outros.   By shooting a single interview, leaders can drive hundreds of unique video interviews pairing the host with each participant.",1-10,1.0,Seed,2021-01-01,600000.0,Seed,600000.0,1.0,1-10,Private,,,,,,0,4,2020,16046,False,False
PHNTM,2018-01-01,https://www.phntmlabs.com,"Los Angeles, California, United States","Content and Publishing, Media and Entertainment, Video","Broadcasting, Content Creators, Creative Agency, Film Production",391615.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,6,2018,33483,False,False
ManXmachina,2018-01-01,https://manxmachina.com,"New York, New York, United States","Artificial Intelligence (AI), Data and Analytics, Professional Services, Science and Engineering, Software","Artificial Intelligence (AI), Consulting, Machine Learning",467606.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,6,2018,36686,False,False
No Leaky,2019-12-23,https://www.noleaky.com,"Milton, Delaware, United States",Science and Engineering,Mechanical Engineering,589133.0,"No Leaky offers products that seal any leaks in the engine cooling system. No Leaky ensures that the client's radiator and joints are leak-free. The company was founded in 2019 and is based in Milton, Delaware.",51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,4,2019,41062,False,False
DCC Propane,2018-01-01,https://dccpropane.com/,"Roberts, Illinois, United States","Energy, Natural Resources","Energy, Oil and Gas",282226.0,"DCC Propane providing propane for residential, agricultural, commercial and industrial uses.",501-1000,0.0,,,0.0,,0.0,,501-1000,Private,,,0.0,10.0,,6,6,2018,27698,False,False
SummarAIze,2023-01-01,https://www.summaraize.com/,"Austin, Texas, United States","Artificial Intelligence (AI), Data and Analytics, Media and Entertainment, Science and Engineering, Software","Artificial Intelligence (AI), Content Creators, SaaS, Software",333893.0,"Summarize Inc specializes in leveraging AI to repurpose content derived from podcasts, webinars, and interviews into a variety of engaging formats such as social media posts, email newsletters, blog articles, quotes, and much more. The platform supports a wide range of file formats and even accommodates YouTube videos, offering an intuitive workflow where users can upload their content, provide necessary details, and receive fresh, repurposed content readily. The goal is to help users 10x their content by providing a plethora of output options including transcripts, highlights, summaries, and Q&As to facilitate a rich content marketing strategy. Trusted by top podcasts and companies, Summarize Inc stands as a potent tool in the content creation industry, promising efficiency and value maximization.",1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,1,2023,30626,False,False
UTILE Digital Solutions,2018-06-10,https://www.utiledigitalsolutions.com,"Scottsdale, Arizona, United States","Information Technology, Professional Services, Science and Engineering, Software","Consulting, Information Technology, Outsourcing, Software, Software Engineering",2092949.0,"We enable Start-ups and Tier 2 & 3 companies to grow and develop their business at a reasonable cost. By providing quality and reliable outsourcing and cloud solutions, focused on communication and experienced management.",1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,5,2018,73419,False,False
Millennials In Motion,2020-02-05,https://www.millennialshops.com,"San Francisco, California, United States",Commerce and Shopping,E-Commerce,3049171.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,0.0,1.0,,6,4,2020,89829,False,False
Fairchain,2019-01-01,https://fairchain.art,"New York, New York, United States",Software,Software,202560.0,"Fairchain is building the foundation for a more secure, trustworthy, and equitable art ecosystem. They help collectors and dealers exchange works with confidence, while enabling fair economic treatment and sustainability for artist.",11-50,1.0,Seed,2021-04-09,0.0,Pre-Seed,0.0,2.0,11-50,Private,,,0,3,,2,5,2019,22328,False,False
85 And Company,2020-10-02,http://www.85andcompany.com,"Denver, Colorado, United States","Administrative Services, Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Professional Services, Real Estate, Science and Engineering, Software","Artificial Intelligence (AI), Bioinformatics, Biopharma, Chemical Engineering, Construction, Mechanical Engineering, Recruiting, Staffing Agency",1476064.0,"We're a unique staffing firm with a range of services in all industries. Our company provides classic headhunting services with modern, proprietary techniques, reaching out to candidates who are plug-and-play for the right position. We also provide consulting services for in-house Human Resources and Recruiting Teams, training them with new techniques and methods for finding candidates specifically for their company. Lastly, we provide free consultations to business owners and executives who are looking for advice or direction from experts at team building and knowing the pulse of the current candidate pool. Areas we have actively been involved in recruiting: Artificial Intelligence / Machine Learning hardware and software services and applications; Robotics engineering; Financial technology (Fintech); Industrial Automation Manufacturing; Industrial and Commercial construction; Biopharmaceutical and biomedical manufacturing and R&D services; Analytical Chemistry Labs; Large-scale manufacturing; Cloud services; and the cannabis industry.",51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,3,2020,61541,False,False
