company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,age,founding_year,org_uuid,already_scraped,snapshot_in_window
Rethink Wealth,2019-01-01,https://www.rethinkwealth.com,"Houston, Texas, United States","Financial Services, Other","Financial Services, Professional Services, Service Industry, Wealth Management",892617.0,,51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,5,2019,49702,False,False
Ballard Pest Management,2020-01-01,https://www.ballardpestmanagement.com,"Opelika, Alabama, United States","Other, Real Estate, Science and Engineering, Sustainability","Commercial, Environmental Engineering, Residential",1682403.0,"Ballard Pest Management offers all treatments for indoor and outdoor services, including regular pest control, termite treatments, mosquito services, flea treatments, and more. They offer service for  new construction or existing businesses to keep the clients' properties and customers pest free.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2020,66862,False,False
Artifact Services,2019-01-01,https://artifactservices.com,"Chicago, Illinois, United States","Consumer Goods, Media and Entertainment, Real Estate","Art, Furniture, Home Decor",1974502.0,"Artifact Services is a company that specializes in the preservation of fine art, antiques, mirrors, and furniture. The company offers a range of services including custom framing, restoration, mirror silvering, and emergency care. They also provide museum quality custom framing and display services. In addition, Artifact Services is part of the Artmill Group, which further expands their capabilities in the care and presentation of fine art and antiques. They also offer house calls for situations where transport or images are not viable options, although additional charges apply for time and travel.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,70659,False,False
WD Motorsports,2021-01-01,https://wdmotorsports.com,"Plainfield, New Jersey, United States","Commerce and Shopping, Sports, Transportation","Automotive, E-Commerce, Motorsports, Retail",911861.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,50180,False,False
Researchable,2022-04-01,https://www.researchable.info,"Clayton, Delaware, United States","Information Technology, Internet Services","Information Technology, Internet",118959.0,"Researchable is an evidence-based Q&A platform that generates the best answers on the internet. Founded in 2022, Researchable is a one-stop shop for trustworthy answers on any topic.",1-10,1.0,Seed,2022-07-18,1600000.0,Seed,1600000.0,1.0,1-10,Private,,,,,,0,1,2022,15365,False,False
Ballucci,2018-01-01,https://ballucci.com,"Fife, Washington, United States","Commerce and Shopping, Consumer Goods, Design, Manufacturing, Real Estate","E-Commerce, Furniture, Home Decor, Manufacturing, Product Design",607469.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,6,2018,41651,False,False
Apie Therapeutics,2020-01-01,https://www.apie-therapeutics.com/,"Cary, North Carolina, United States","Biotechnology, Health Care, Science and Engineering","Biotechnology, Pharmaceutical",127342.0,"​ Apie Therapeutics develop and commercialize novel Apelin Receptor biased agonist drug therapies, activating the Apelinergic System focused on the promising therapy targets of the Apelinergic System.",11-50,1.0,,2021-02-03,25000.0,Debt Financing,25000.0,1.0,11-50,Private,,,,,,1,4,2020,16231,False,False
Finerton Holding Ltd.,2018-01-01,https://www.finerton.com/,"Malta, Illinois, United States","Apps, Information Technology, Mobile, Professional Services, Software","Consulting, Enterprise Resource Planning (ERP), Information Technology, Mobile Apps, Software",629161.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,42356,False,False
SBchat,2019-01-01,https://sbchat.org/,"Coral Springs, Florida, United States","Community and Lifestyle, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Software","Messaging, Social, Social Media, Software",253651.0,"SBchat is the most simple messaging app to use; introducing a new, mysterious & interactive way to communicate when texting. Search through any of our 4 categories of sounds to send to your friends & family. Sounds are sent through animated bubbles (sound bubbles) in which the recipient would tap to “pop” open and emit the sent selected/custom made sounds. You can also change your conversations' wallpaper color, the color of the bubbles, your profile picture and turn the pre “pop” sound on/off in your settings tab. Signing up couldn’t be easier, simply connect your apple id, gmail or phone# to begin. Don’t let emojis & Gifs take over the world, happy popping!",1-10,2.0,Seed,2021-03-01,30000.0,Pre-Seed,80000.0,1.0,1-10,Private,,,,,,0,5,2019,25997,False,False
Alchemy Vision,2021-01-01,https://www.alchemyvision.com,"Los Angeles, California, United States","Education, Health Care, Software","E-Learning, Health Care",299598.0,"Through an easy to follow, video based curriculum, our eye care staff training is focused around efficiency, consistency, and accountability to develop a high performing team on which you can count.",1-10,1.0,,2023-07-05,0.0,Non-equity Assistance,0.0,3.0,1-10,Private,,,,,,3,3,2021,28727,False,False
IVTS,2020-01-01,https://www.ivtsusa.com/,"Houston, Texas, United States","Manufacturing, Science and Engineering, Sustainability","Environmental Engineering, Industrial, Machinery Manufacturing",124161.0,"IVTS specializes in the vacuuming and conveying of various industrial and environmental materials.  IVTS USA's system is able to vacuum and pump, thereby conveying an array of materials over long distances.   It was founded in 2020 and is based in Houston, Texas.",11-50,1.0,,2022-12-20,1000000.0,Venture - Series Unknown,1000000.0,,11-50,Private,,,6.0,2.0,Physical Or Chemical Processes Or Apparatus In General,1,4,2020,15901,False,False
AnyThreat,2020-06-18,https://anythreat.co,"North Canton, Connecticut, United States","Financial Services, Information Technology, Payments, Privacy and Security","Cloud Security, Cyber Security, E-Signature, Fraud Detection, Network Security, Penetration Testing, Privacy",1576822.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2020,64253,False,False
Auso Tech,2021-01-01,https://www.auso.tech,"Miami, Florida, United States","Information Technology, Professional Services","Consulting, Information and Communications Technology (ICT), Information Technology",2223332.0,"Auso Tech specializes in the ICT space providing solutions in both the networking and IT spaces with a focus on providing managed services to address business challenges. The company focuses on consulting, network projects, information technology projects, and managed services.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,77839,False,False
Whoa Dough,2019-01-01,https://www.whoadough.com/,"Cleveland, Ohio, United States","Commerce and Shopping, Food and Beverage","Bakery, E-Commerce, Food and Beverage",153911.0,,1-10,1.0,,2023-05-04,20000.0,Non-equity Assistance,20000.0,1.0,1-10,Private,,,,,,1,5,2019,18592,False,False
TeraVault,2018-01-01,https://www.teravault.co,"Honolulu, Hawaii, United States","Information Technology, Software","Information Technology, IT Management, Software",1148410.0,"TeraVault Software offers software design and development needs. Their services are software, mobile, and web developers market validation, product development, and commercialization. They also provide order bot to orchestrate your orders, and product inventory at scale volume.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,6,2018,54762,False,False
Truly O2,2019-01-01,https://www.trulyo2.com/,"Boulder, Colorado, United States","Consumer Goods, Manufacturing","Consumer Goods, Cosmetics, Manufacturing",151020.0,Truly O2 is a manufacturer of anti-aging and Oxygen-enriched skincare products.,1-10,1.0,Seed,2021-03-12,100000.0,Pre-Seed,100000.0,1.0,1-10,Private,,,0.0,0.0,Physical Or Chemical Processes Or Apparatus In General,0,5,2019,18370,False,False
123 Pediatric Therapy,2019-01-01,https://www.123pediatrictherapy.com,"West Covina, California, United States","Community and Lifestyle, Health Care","Children, Health Care, Wellness",2163588.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,75472,False,False
Artsy,2020-01-01,https://artsycannabis.com,"Denver, Colorado, United States","Agriculture and Farming, Commerce and Shopping, Community and Lifestyle, Food and Beverage, Health Care","Agriculture, Cannabis, Retail",630668.0,,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,4,2020,42413,False,False
Sheltah,2018-02-28,http://www.sheltah.com,"New York, New York, United States","Commerce and Shopping, Design, Real Estate","E-Commerce, Home Decor, Interior Design, Retail",2714657.0,,1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,6,2018,84224,False,False
I Pro Say,2019-01-01,https://www.iprosay.org,"Denver, Colorado, United States","Health Care, Professional Services","Consulting, Health Care, Wellness",1639115.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,64584,False,False
CRE8R,2019-01-01,https://cre8r.org,"Brooklyn, New York, United States","Content and Publishing, Media and Entertainment, Video","Film Production, Media and Entertainment, Photography",553534.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2019,39836,False,False
EventEngage,2019-01-01,https://eventengage.io,"Laguna Niguel, California, United States","Events, Hardware, Internet Services, Media and Entertainment, Software","Events, Internet, Virtual Reality",323660.0,"EventEngage is a virtual & hybrid event platform that allows event organizers to engage their attendees with immersive 3D event environments and deliver memorable, lifelike experiences while driving significant ROI by increasing attendance, interaction & engagement. With EventEngage's 3D event spaces, they can customize every aspect of their event from the lobby to exhibitor booths according to their brand design to create an unforgettable virtual experience. The audience will get the most out of their virtual events and return again and again.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,30062,False,False
Defi Pay,2021-01-01,https://www.defipaynetwork.com,"San Francisco, California, United States","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software","Blockchain, Cryptocurrency, Financial Services, FinTech, Payments",301335.0,"Defi Pay provides a crypto payment network that allows for instant, low-fee, and low-volatility payments. The company was founded in 2021 and has its headquarters in San Francisco, California.",1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,3,2021,28817,False,False
OsteoApp.ai,2019-01-01,https://osteoapp.ai/,"Rochester, Minnesota, United States",Health Care,"Health Care, Hospital",164457.0,,1-10,1.0,Seed,2022-11-28,250000.0,Pre-Seed,250000.0,,1-10,Private,,,1.0,0.0,,0,5,2019,19430,False,False
Bitflection,2018-01-01,https://www.bitflection.com/,"Saint Augustine, Florida, United States","Design, Information Technology, Professional Services, Software","Consulting, DevOps, Product Design, Software",1047847.0,"Bitflection specializes in utilizing current and near-future technological solutions to support, modernize, and transform computing experiences. There is no one-size-fits-all solution. They offer team member augmentation for pre-existing projects. Their consulting approach starts by learning the unique topology of the client's development landscape. They then work with clients to find a skill set that matches their requirements. They provide full product development services that leverage Agile software development methodologies and modern DevOps.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,52665,False,False
StakerDAO,2019-01-01,https://www.stakerdao.com,"Palo Alto, California, United States","Blockchain and Cryptocurrency, Financial Services, Payments, Software","Asset Management, Cryptocurrency, Finance, Financial Services, FinTech",120034.0,"The Future of Decentralized Financial Governance- StakerDAO is a platform for governing financial assets in a decentralized, secure, and compliant manner. STKR, the governance token for StakerDAO, is built on a newly developed GOV.1 token standard on Tezos. STKR tokens are decentralized, secure and compliant with required entities.  STKR holders have primary responsibilities of submitting proposal ideas and electing members of the Staker Council.  StakerDAO will launch and manage a growing collection of decentralized finance products, all secured by the Staker Agora governance process.  STKR token holders submit suggestions and participate in project discussions. The Staker Ops Team serves as the R&D arm of the Staker Council and will package the best community selected ideas into formal proposals for governance.",1-10,4.0,Seed,2020-09-01,400000.0,Seed,400000.0,1.0,1-10,Private,,,,,,0,5,2019,15488,False,False
Hudasoft Inc.,2019-01-01,https://hudasoft.com,"Missouri City, Texas, United States","Apps, Artificial Intelligence (AI), Data and Analytics, Design, Education, Mobile, Real Estate, Sales and Marketing, Science and Engineering, Software","Artificial Intelligence (AI), Digital Marketing, EdTech, Machine Learning, Mobile Apps, PropTech, Software, UX Design, Web Apps",278417.0,"Hudasoft, a dynamic software development company with a global presence in Texas, US, and Karachi, Pakistan, is dedicated to crafting cutting-edge solutions. Our accomplished team, comprising seasoned software engineers, developers, architects, and creative UI/UX designers, excels in diverse fields. Specializing in Web and Mobile App Development, Custom ERP Development, Product Strategy & Roadmap, Cloud & AWS services, as well as Idea visualization and validation, we prioritize delivering excellence. With a focus on surpassing expectations, our adept UI/UX and graphic designers employ technical prowess to create visually stunning projects. Committed to providing high-quality, custom software solutions tailored to your business needs, Hudasoft is your trusted partner in growth and innovation.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,27489,False,False
My Essentials,2019-01-14,https://meshop.club,"Johnstown, New York, United States","Financial Services, Health Care","Financial Services, Health Care, Insurance",795836.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,47142,False,False
Langerman Construction,2018-01-01,https://www.langermanconstruction.com,"Sanford, Florida, United States","Administrative Services, Other, Professional Services, Real Estate","Construction, Consulting, Home Renovation, Project Management",1109828.0,"Langerman Construction services exterior renovations, interior renovations, tax credit renovations, LIHTC, insurance restoration consulting services, ADA accessibility conversions. They also provide remodeling services. They manage all phases of the renovation process. The customer contact through email, phone number, and application form.",101-250,0.0,,,0.0,,0.0,,101-250,Private,,,,,,6,6,2018,54046,False,False
Windmill,2022-01-01,https://www.windmill.dev/,"Dover, Delaware, United States","Apps, Software","Apps, Developer APIs, Software",158792.0,Windmill builds internal apps and invincible workflows by using code only when it is needed.,1-10,1.0,,2022-08-22,0.0,Venture - Series Unknown,0.0,,1-10,Private,,,,,,3,2,2022,18995,False,False
VOTIX,2022-01-01,https://votix.com,"Miami, Florida, United States","Hardware, Science and Engineering, Software","Robotics, Software",215407.0,"VOTIX is a robotics company pioneer in enterprise software platform for orchestration, operation and automation of drones and robots. VOTIX provides an innovative enterprise grade solution to solve my drone challenges for large applications.",11-50,0.0,,,0.0,,0.0,2.0,11-50,Private,,,,,,6,2,2022,23303,False,False
United Safety Professionals,2021-01-01,https://unitedsafetypro.com,"Canton, Massachusetts, United States","Administrative Services, Education, Professional Services","Consulting, Education, Staffing Agency, Training",1685709.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,66799,False,False
Ace Daily Profits,2018-12-05,https://www.acedailyprofits.com,"New Castle, Delaware, United States","Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Other, Real Estate, Sales and Marketing, Science and Engineering, Software","Artificial Intelligence (AI), Blockchain, Crowdfunding, Marketing, Real Estate",486615.0,"We are an international crowdfunding company engaged in investment activities, which are related to trading financial markets, cryptocurrency, real estate, agriculture and pharmaceuticals. Our goal is to provide our investors with a reliable source of income, while minimizing any possible risks and offering a high-quality service, allowing us to automate and simplify the relations between the investors and income generating opportunities. We work towards increasing your profit margin by profitable investment.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2018,37417,False,False
Trans Global Data Center,2020-01-01,https://transglobaldatacenter.com,"Omaha, Nebraska, United States","Hardware, Information Technology, Internet Services, Privacy and Security","Cloud Data Services, Data Center, Security",2007152.0,"Trans Global Data Center offers connection services for cabinet options, cage options, power options, cross-connect options, and certification listings. They connectivity services for satellite, carrier neutral, cloud connectivity, and interface.",51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,4,2020,71732,False,False
Mutual Rx,2018-01-01,https://www.mutual-rx.com,"Irvine, California, United States","Administrative Services, Financial Services, Health Care, Information Technology, Internet Services, Messaging and Telecommunications, Payments","Call Center, Email, Medical, Payments, Pharmaceutical",893019.0,"Mutual Rx was created to be the plan sponsor’s prescription drug benefit solution. It is the first and only pharmacy benefit administrator built to include plan sponsors as equity owners. They're a pharmacy benefit management program where members control how the plan operates. This means that members' plan receives the benefits of ownership, i.e, access to the books, board seat representation, and equity participation, without the start-up costs, operational involvement, or management responsibility.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,49712,False,False
Calgee,2020-01-01,https://calgee.com,"South Pasadena, California, United States","Commerce and Shopping, Consumer Goods, Food and Beverage, Health Care, Sales and Marketing","Consumer Goods, E-Commerce, Nutrition, Sales",798016.0,Calgee is a health supplement company. Their product name is Omega 3. They sell their products online. Omega 3 is fish free and is made for vegans and nonvegans.,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,47203,False,False
CMS Holdings,2019-01-01,http://cmsholdings.io/,"New York, New York, United States","Blockchain and Cryptocurrency, Financial Services, Payments, Software","Cryptocurrency, Finance, Financial Services",155640.0,"CMS is a principal investment company that focuses on investing in the crypto-asset ecosystem. The firm plans to invest in both liquid and illiquid crypto tokens, as well as equity interests in select businesses.",1-10,1.0,Seed,2020-03-01,0.0,Seed,0.0,1.0,1-10,Private,,,,,,2,5,2019,18726,False,False
WealthVP,2019-01-01,https://wealthvp.com/,"Scottsdale, Arizona, United States",Software,"SaaS, Software",287598.0,"WealthVP is a fully-integrated Software as a Service (SaaS) application that transitions the last “word of mouth” investment sector into the digital era. Using information entered in investor and company profiles, WealthVP’s proprietary algorithm produces a wide range of matches between companies and investors whose financial needs and goals align. Once a match is made, investors can reach out directly to the companies they are interested in via the secure messaging tool. WealthVP investors can connect with one another to form syndicates in an exclusive, social media style setting. The WealthVP platform saves time, money, and increases the rate of successful investments. It’s that simple.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2019,28023,False,False
DoTells,2021-10-21,https://www.dotells.com,"Frisco, Texas, United States","Apps, Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Platforms, Software","Android, Apps, iOS, Messaging, Software",924186.0,"Today, if you lose your wallet at a public place, forget your laptop at an airport or if your child loses his or her favorite stuffed toy while traveling, there is no easy way for the finder of your lost items to contact you instantly and directly. DoTells solves this problem by providing a platform where the finder can securely contact the owner of the lost item - instantly and anonymously. DoTells exponentially increases the chances to retrieve our lost items back and saves us from some hassles, headaches, a ruined vacation, or having a bad day.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,2,2021,50466,False,False
Clearwater Valley Consulting,2023-01-01,https://www.ClearwaterValleyConsulting.com,"Colorado Springs, Colorado, United States","Other, Professional Services, Sales and Marketing","Customer Service, Direct Marketing, Direct Sales, Marketing, Sales",201620.0,"Based in Colorado Springs, CO, Clearwater Valley Consulting is an up-and-coming marketing and sales firm! Our ultimate goal as a business is to connect customers with our clients' services through face-to-face marketing strategies. In addition, we provide solutions for our clients and increase their market share. Clearwater Valley Consulting has lofty goals, and within the next five years, we aim to dive into ten new markets nationwide!  Our team's unique talents and professionalism differentiate Clearwater Valley Consulting from other marketing and sales firms in the area. Because our firm is privately-owned, all of our growth is internally based, making hard work and performance the only determining factor in the company's advancement! Clearwater Valley Consulting values a healthy, competitive spirit in our team members and develops more sound business leaders through extensive management training. However, we know it can't be ALL work, so we balance it with weekly team outings across Colorado Springs, group sporting activities, and national travel!",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,1,2023,22255,False,False
OTK Network,2020-10-11,https://otknetwork.com/,"Austin, Texas, United States","Advertising, Gaming, Media and Entertainment, Sales and Marketing","Advertising, Gaming, Media and Entertainment",148036.0,"OTK Network is an influencer network and media company built by creators, for creators. It partners with authentic, relatable influencers, to develop the most exciting, innovative, and engaging content in digital media.",11-50,1.0,,2022-06-09,0.0,Corporate Round,0.0,,11-50,Private,,,,,,3,3,2020,18111,False,False
Anchor Health,2018-01-01,https://anchorhc.org,"Brooklyn, New York, United States",Health Care,"Health Care, Home Health Care, Therapeutics",459288.0,,501-1000,0.0,,,0.0,,0.0,,501-1000,Private,,,,,,6,6,2018,36340,False,False
Armas Pharmaceuticals,2018-01-01,https://armaspharmaceuticals.com,"Manalapan, New Jersey, United States","Biotechnology, Health Care, Sales and Marketing, Science and Engineering","Biotechnology, Health Care, Marketing, Pharmaceutical",522937.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,0.0,1.0,,6,6,2018,38780,False,False
ReBuild Skills,2021-01-01,https://rebuildskills.com,"Fullerton, California, United States","Commerce and Shopping, Consumer Electronics, Consumer Goods, Hardware","Consumer Goods, E-Commerce, Electronics, Retail",858187.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,48823,False,False
Hagadone Media Group,2018-01-01,http://www.hagadonemediagroup.com/,"Coeur D'alene, Idaho, United States","Advertising, Design, Sales and Marketing","Advertising, Web Design",425771.0,"Forward-thinking businesses embrace the sweet spot between design and technology to entice audiences. Hagadone Media Group has developed a foundational support system of artisans, strategists, and technologists to deliver simple, lean, and impactful brand, product and marketing across the digital landscape. We believe that every project we touch must reflect a business’ strengths and individuality. It has to capture an audience’s attention with bold delivery, cultivating communication and design for relevancy and authenticity. From our roots in print to our digital expansion, we are masters of media and messaging. We work in a nation that is powered by the entrepreneurial spirit. Every region hosts its own flavor and verve for business and design. Hagadone Media Group has the privilege of working in five distinct regions across the country: HMG Hawaii, HMG Midwest, HMG Montana, HMG Washington, and HMG Idaho.",101-250,0.0,,,0.0,,0.0,,101-250,Private,,,,,,6,6,2018,35004,False,False
EvoMarine,2020-01-01,https://marine-evo.com,"Fort Lauderdale, Florida, United States","Manufacturing, Science and Engineering, Transportation","Industrial Engineering, Marine Technology, Marine Transportation",613999.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,41872,False,False
Best Essay Services Radar,2020-03-04,https://bestessayservicesradar.com/,"New York, New York, United States",Education,Education,2876565.0,"We help to improve the style of writing. In addition, you have a unique chance to join the community of the best writers in the United States of America and get expert advice. We work with different themes and types of work.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,86502,False,False
FoodShot Global,2018-01-01,http://www.foodshot.org/,"New York, New York, United States","Agriculture and Farming, Food and Beverage, Health Care, Professional Services, Sustainability","Agriculture, AgTech, CleanTech, Farming, Food and Beverage, Innovation Management, Nutrition, Sustainability",435466.0,"FoodShot Global is a non-profit investment platform bringing together a worldwide consortium of venture funds, banks, corporations, universities, and foundations to catalyze the success of global, transformative solutions to critical food and agriculture problems. FoodShot's annual Challenge identifies the most pressing obstacle to creating a healthy, sustainable, and equitable global food system. The FoodShot network provides winning entrepreneurs and researchers with industry expertise, mentorship, investment, and other resources to support science and technology development, address commercialization and scale-up needs, and maximize the impact of innovative solutions.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,6,2018,35408,False,False
Next Door Properties,2023-01-01,https://www.nextdoorpropertycompany.com/,"Middletown, Connecticut, United States","Real Estate, Sales and Marketing","Real Estate, Real Estate Brokerage, Sales",872952.0,"""So you are considering selling your Meriden Connecticut house fast. The question is, how do I even start! Who is going to buy my house in Meriden Connecticut? Is listing my Meriden house my best option? Won’t listing my Meriden Connecticut property mean that it will sit on the market for months? Not to mention paying realtor fees, even repairs. The point of selling my Meriden house was to get cash (not spend it on repairs) and get rid of the hassle, not adding more. Appears to be counterproductive …”. Indeed we hear this often. Well imagine receiving a no-obligation cash offer on your house in Meriden CT, just 24 hours after you fill in the form. Then picture yourself, if you will, cashing a check of the amount agreed on just 10 days later. Suddenly, no more wondering what the tenants are doing. Or wondering how you are going to put funds aside to fix that leaky roof. You are done. Free and clear with the cash previously agreed upon. A happy ending and a win for all situation!""",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,1,2023,49195,False,False
Blackwire Labs,2023-10-01,https://blackwirelabs.com/,"Reston, Virginia, United States","Artificial Intelligence (AI), Data and Analytics, Information Technology, Privacy and Security, Science and Engineering, Software","Artificial Intelligence (AI), Cloud Security, Cyber Security, Generative AI, Network Security, SaaS",294261.0,"Blackwire Labs is committed to combating the erosion of trust in AI-language models (LLMs) while addressing the pervasive shortage of cybersecurity expertise. Blackwire utilizes comprehensive multi-modal approach to address the trust issues associated with AI in cybersecurity, enabling defensible and immediately actionable solutions.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,0,2023,28427,False,False
Feles,2018-01-01,https://www.felesbio.com,"Boston, Massachusetts, United States","Consumer Electronics, Hardware",Consumer Electronics,871977.0,,1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,6,2018,49169,False,False
Perspective,2022-05-01,https://www.joinperspective.com,"San Francisco, California, United States","Health Care, Information Technology, Internet Services, Media and Entertainment, Other, Software","Consumer, Consumer Software, Health Care, Information Technology, Social Media, Wellness",262378.0,"Perspective is a private AI audio journal that provides a place for reflection, expression, feelings, and memories.",1-10,2.0,Seed,2022-11-01,0.0,Pre-Seed,0.0,2.0,1-10,Private,,,,,,2,1,2022,26545,False,False
Consult Pros,2022-01-01,https://www.consultprosinc.com,"Van Nuys, California, United States","Administrative Services, Education, Professional Services","Compliance, Consulting, Staffing Agency, Training",2530208.0,"Consult Pros designs and health care compliance programs, including your organization’s unique needs. Their compliance and internal auditing are responsible for your organization’s systematic control and risk management. Their services include risk assessment, compliance auditing, marketing strategies, and financial feasibility. They address inquiries through phone calls and emails.",51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,2,2022,82393,False,False
Rooted Living,2019-01-01,https://rootedliving.org,"Boston, Massachusetts, United States",Food and Beverage,"Food and Beverage, Plant-Based Foods",692505.0,"Rooted Living is an eco-friendly, plant-based snack company with a mission. Rooted solves the inability for consumers to access healthy snacks that are also environmentally friendly.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,44235,False,False
Hanford Technology,2018-01-01,https://hanford-tech.com/,"Chicago, Illinois, United States","Blockchain and Cryptocurrency, Internet Services, Other, Software","Blockchain, Cloud Computing, Internet of Things, Software",1044374.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,52597,False,False
Stryten Energy,2020-01-01,https://www.stryten.com,"Alpharetta, Georgia, United States","Information Technology, Internet Services, Manufacturing, Messaging and Telecommunications","Email, Manufacturing",171278.0,"Stryten Energy helps solve the world’s most pressing energy challenges with a broad range of energy storage solutions across the Essential Power, Motive Power, Transportation, Military and Government sectors. Headquartered in Alpharetta, Georgia, we partner with some of the world’s most recognized companies to meet the growing demand for reliable and sustainable energy storage capacity. Stryten powers everything from submarines to subcompacts, microgrids, warehouses, distribution centers, cars, trains and trucks. Our stored energy technologies include advanced lead, lithium and vanadium redox flow batteries, intelligent chargers and energy performance management software that keep people on the move and supply chains running. An industry leader backed by more than a century of expertise, Stryten has The Energy to Challenge the status quo and deliver top-performing energy solutions for today and tomorrow.",1001-5000,0.0,,,0.0,,0.0,,1001-5000,Private,,,15.0,109.0,Basic Electric Elements,6,4,2020,19964,False,False
Troyce Gatewood & Partners,2018-01-01,https://troycegatewood.com ,"Frederick, Maryland, United States","Financial Services, Real Estate, Sales and Marketing","Real Estate, Real Estate Investment, Residential, Sales",1515895.0,"Troyce Gatewood & Partners assists clients in buying, selling, and investing in real estate. The company provides personalized services to individuals and professionals. The company's mode of contact is by mail, phone, and physical address.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,6,2018,62333,False,False
Right to Evolve,2018-01-01,https://righttoevolve.com,"Baraboo, Wisconsin, United States","Design, Internet Services, Sales and Marketing","Digital Marketing, SEO, Web Design",3094315.0,"Right to Evolve is a digital marketing agency. They offer website design and website development services. Their digital marketing services include e-mail marketing, social media marketing, search engine optimization, and branding.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,90617,False,False
Topsail Addiction Treatment,2021-01-01,https://www.topsailaddictiontreatment.com,"Andover, Massachusetts, United States",Health Care,"Addiction Treatment, Health Care, Outpatient Care, Rehabilitation, Therapeutics",908565.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,50076,False,False
Bace Health,2018-12-01,https://www.bacehealth.com,"New York, New York, United States",Health Care,"Health Care, Personal Health, Wellness",860457.0,"Bace Health is an online store that sells nutritional supplements. They allow consumers to directly buy goods or services from a seller over the internet. Their products  inculdes hemp CBD capsules, help individuals improve their health and wellness. Their products serve consumers.",1-10,1.0,Seed,2020-01-15,0.0,Pre-Seed,0.0,2.0,1-10,Private,,,,,,2,5,2018,48878,False,False
