company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,founding_year,org_uuid,already_scraped,snapshot_in_window
Taurus Analytics,2018-01-01,https://taurusanalytics.com,"Wilmington, Delaware, United States","Data and Analytics, Professional Services","Analytics, Business Development, Consulting, Data Management",962680.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2018,51437,False,False
The Annie Agency,2019-01-01,https://www.theannieagency.com,"Los Angeles, California, United States","Advertising, Sales and Marketing","Advertising, Brand Marketing, Digital Marketing, Marketing",2201643.0,,11-50,,,,,,,1.0,11-50,Private,,,,,,6,2019,75676,False,False
AIMaps,2018-01-11,http://www.aimaps.com,"College Station, Texas, United States","Apps, Data and Analytics, Information Technology, Mobile, Software","Analytics, Apps, Information Technology, Mobile Apps, SaaS, Software",128684.0,"AIMaps is an asset management platform that helps users see the whole picture of their assets in one interface from mapping assets, tracking metadata, project management, and business intelligence analytics. Founded in 2018, AIMaps is headquartered in College Station, Texas.",1-10,1.0,Seed,2018-09-05,200000.0,Seed,200000.0,2.0,1-10,Private,,,,,,0,2018,16369,False,False
Africa Eats,2020-01-01,http://africaeats.com/,"Bainbridge Island, Washington, United States","Agriculture and Farming, Financial Services, Food and Beverage, Lending and Investments","Agriculture, Food and Beverage, Impact Investing",85110.0,"Africa Eats is a pan-African holding company consisting of high-growth, native food and agriculture companies. The company was founded in 2020 and is based in Bainbridge Island, Washington.",10001+,2.0,Seed,2022-10-14,400000.0,Seed,825550.0,2.0,10001+,Private,,,,,,0,2020,11468,False,False
Villa Flora,2021-08-01,https://www.cobrakaimansion.com/,"Marietta, Georgia, United States","Financial Services, Real Estate","Architecture, Real Estate, Real Estate Investment, Residential",147825.0,"Investments secured by real assets with a specific focus on unique and luxury property, intended for the purpose of cash flow based appreciation.",11-50,1.0,,2021-08-01,4300000.0,Equity Crowdfunding,4300000.0,1.0,11-50,Private,,,,,,1,2021,18092,False,False
WINGS Coaching,2020-01-01,https://wings-coaching.com,"Chicago, Illinois, United States","Education, Other","Professional Services, Training",2509037.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2020,81166,False,False
Acctual,2022-01-05,https://www.acctual.com/,"New York, New York, United States","Blockchain and Cryptocurrency, Financial Services, Payments, Professional Services, Software","Accounting, Cryptocurrency, Finance, FinTech, Payments",18975.0,"Run a seamless AP/AR process for every bill, from one place - crypto and fiat. Synced to your accounting system.",1-10,2.0,Seed,2023-11-29,3850000.0,Seed,3850000.0,3.0,1-10,Private,,,,,,0,2022,1182,False,False
DR. DIOL,2020-01-01,https://www.drdiol.com,"Watkins, Colorado, United States","Commerce and Shopping, Community and Lifestyle, Data and Analytics, Food and Beverage, Health Care","Cannabis, E-Commerce, Test and Measurement",836015.0,"DR. DIOL is a cannabis company that manufactures and sells cannabis products. They are proud to use ImperialTM Oil, a clinically tested CBD hemp extract from their parent company. ImperialTM Oil retains beneficial minor cannabinoids and terpenes but remains non-psychoactive.",11-50,,,,,,,1.0,11-50,Private,,,,,,6,2020,48236,False,False
Work Shield,2018-01-01,https://www.workshield.com/,"Dallas, Texas, United States",Administrative Services,Human Resources,39191.0,"Work Shield is a full-service independent solution for reporting, investigating, and resolving harassment and discrimination in the workplace.",1-10,2.0,Early Stage Venture,2023-11-01,6000000.0,Series A,10110000.0,2.0,1-10,Private,,,0.0,1.0,,0,2018,4864,False,False
eighty2i,2021-05-14,https://www.eighty2i.com/,"Severna Park, Maryland, United States","Financial Services, Other, Professional Services","Consulting, Financial Services, Product Management",249349.0,"82i is a growth services firm working with entrepreneurs who have found product-market fit and are ready to scale. We know firsthand the challenges founders face, so we developed a flexible, on-demand suite of tech-enabled services tailored to the unique needs of growth companies. Powered by our proprietary 82i Operating System, the 82i team hits the ground running to support clients as they secure funding, establish solid operations, develop technology, and build their team. We listen, we learn, and we deliver actionable results from the back office to the boardroom. Bottom line—we make entrepreneurship easier.",1-10,,,,,,,,1-10,Private,,,,,,6,2021,25701,False,False
Ear Level Marketing,2020-01-01,https://earlevelmarketing.com,"Wichita Falls, Texas, United States",Health Care,Medical Device,1799147.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2020,69155,False,False
Yolla,2018-01-01,https://yollamedia.com,"Nyack, New York, United States","Artificial Intelligence (AI), Data and Analytics, Software","Analytics, Business Intelligence, Machine Learning, Software",321393.0,"Yolla offers monetization services including header bidding, direct sales, ad block recovery, machine learning optimization, video integration, and intelligent refresh. They provide analytics services such as licensing support, marketing return on investment reporting, and business intelligence notifications. They also provide direct access to demand from advertisers specific to the gaming and education industries.",11-50,,,,,,,,11-50,Private,,,,,,6,2018,29946,False,False
How's My Rental,2021-01-01,https://howsmyrental.co,"Pittsburg, California, United States",Real Estate,"Property Management, Rental Property, Residential",2416971.0,,11-50,,,,,,,,11-50,Private,,,0.0,1.0,,6,2021,79508,False,False
Fit!,2019-01-01,https://www.macrofit.co,"Los Angeles, California, United States","Apps, Education, Mobile, Software, Sports","Apps, Fitness, Mobile Apps, Sports, Training",89850.0,"Fit! is a Sports and Fitness startup that offers fitness programs through apps. The company is headquartered in Los Angeles, California.",1-10,1.0,Seed,2022-04-18,120000.0,Pre-Seed,120000.0,1.0,1-10,Private,,,,,,0,2019,12066,False,False
RENT recruiting,2020-01-01,https://rentrecruiting.com,"Fresh Meadows, New York, United States","Administrative Services, Professional Services","Human Resources, Recruiting, Staffing Agency",3004766.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2020,89067,False,False
XGen Elite,2018-01-01,https://www.xgenelite.com,"Buffalo, New York, United States","Commerce and Shopping, Education, Sports","Rental, Sports, Training",1408174.0,"XGen Elite provides sports tournament and event services. They offer services that include camps, clinics, basketball, dodgeball, soccer, pickleball, and volleyball tournaments. An online inquiry form is available on the company's website.",11-50,,,,,,,1.0,11-50,Private,,,,,,6,2018,61315,False,False
ReferIn,2020-01-01,http://referin.com,"San Francisco, California, United States","Information Technology, Sales and Marketing, Software","Direct Sales, Lead Generation, SaaS, Sales Automation, Social CRM, Software",293468.0,"ReferIn enables sales teams to automate, manage and scale their sales referral programs. Companies can finally unlock the value hidden in the networks of their employees, investors, advisors and customers. We've proven that we can increase sales meetings booked through referrals by over 10X.",11-50,1.0,Seed,2022-01-01,,Seed,,1.0,11-50,Private,,,,,,2,2020,28383,False,False
Neural Wave,2023-03-15,https://www.neuralwave.ai,"Atlanta, Georgia, United States","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Artificial Intelligence (AI), Machine Learning, Software",174708.0,"Neural Wave offers an automation tool for SMBs streamlining both mundane business workflow and data extraction from structured and unstructured documents - in plain language instructions using Generative AI and Large Language Models ( LLM), going beyond traditional RPA , ML or integrations. Neural Wave introduces the capability for users to talk or chat to an intelligent assistant in plain language which will generate the workflow automatically to automate mundane tasks like checking emails or extracting data from spreadsheets or documents and capturing them into a business application or connect to any systems or applications. Traditionally, these workflows were created manually by RPA developers who had to learn specific tools and techniques. Consequently, non-technical individuals, including young children, were unable to utilize these tools effectively.  The AI-powered capabilities of Neural Wave will empower anyone, regardless of their technical knowledge, to automate daily and routine tasks on their computers. This will eliminate the barrier of technical expertise, providing accessibility and convenience to anyone in completing their daily tasks 100x faster, more productively and accurately and can spend that time on solving complex high value problems.",11-50,1.0,Seed,2023-07-26,,Pre-Seed,,2.0,11-50,Private,,,,,,2,2023,20237,False,False
Synchronyx,2021-01-01,https://www.synchronyx.com,"Boca Raton, Florida, United States",Health Care,"Health Care, Hospital, Medical",495694.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2021,37738,False,False
SEATEXT.com AI for webcontent,2023-11-24,https://seatext.com,"San Diego, California, United States","Information Technology, Sales and Marketing, Software","Information Technology, Marketing, SaaS, Software",55672.0,"Seatext is like Cloudflare but for website content. It dynamically rewrites content for each visitor, maximizing the likelihood of conversion. By creating the ideal text for every user, Seatext renders A/B testing obsolete. This AI-driven tool not only boosts your website's conversion rate over time but also crafts over 100 distinct text variations, conducting AI A/B tests to identify and implement the most effective ones. Moreover, Seatext offers real-time translation of your website into 50 languages, including A/B testing to determine the most effective translation. It intelligently rewrites landing pages to align with the Google search queries used by visitors, significantly enhancing SEO and adapting to keywords. This feature is also applicable to other advertising platforms like Facebook or Reddit, ensuring your content is always relevant and impactful.",1-10,1.0,Seed,2023-11-24,30000.0,Pre-Seed,30000.0,1.0,1-10,Private,,,,,,0,2023,7494,False,False
Purifi IV,2022-01-01,https://purifiiv.com,"Suwanee, Georgia, United States",Health Care,"Health Care, Therapeutics, Wellness",2746120.0,"Purifi IV provides drips, shots, testing, aesthetics, concierge urgent care, iv hydration, vitamin infusion, b12, and testing. They provide patient-oriented needs treatments. The patient contact through phone number, email, and application form.",11-50,,,,,,,2.0,11-50,Private,,,,,,6,2022,85330,False,False
TableTab,2019-01-01,https://tabletab.io,"Boston, Massachusetts, United States","Apps, Financial Services, Internet Services, Mobile, Payments, Software","Internet, Mobile Apps, Mobile Payments",790816.0,,1-10,,,,,,,2.0,1-10,Private,,,,,,6,2019,47012,False,False
Abstract Collective,2019-01-01,https://www.abstractcollective.io/,"Philadelphia, Pennsylvania, United States","Advertising, Sales and Marketing","Advertising, Brand Marketing, Marketing",1904701.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2019,70264,False,False
Men's Therapy Center,2022-09-13,http://menstherapycenter.com,"Palo Alto, California, United States",Health Care,"Health Care, Mental Health",1869337.0,"Welcome to the Men's Therapy Center, where we're dedicated to empowering men to take control of their mental health. Our online platform connects modern men with licensed mental health professionals who specialize in evidence-based therapy for a range of life problems including unexpected career transitions, anxiety, relationship problems, work stress, low self-esteem, addiction, performance difficulties, procrastination, anger, trauma, ADHD, and much more. We believe that mental health is a critical issue that affects people of all genders, but men in particular often face unique challenges when seeking help. Limited accessibility to mental health resources, difficulty finding specialized therapists, and stigmas surrounding men's mental health can make it difficult for men to get the help they need. At Men's Therapy Center, we're addressing these challenges head-on to create solutions that make it easier for men to access the mental health care they need. We welcome clients of all backgrounds and identities, including those in the LGBTQ+ community, young men, and children. We're committed to breaking the stigma and making it easy for men to access the help they need. Join us on this journey to better mental health. Learn more at: menstherapycenter.com",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2022,69380,False,False
Optimized Armor,2019-01-01,http://optimizedarmor.com/,"Rock Hill, South Carolina, United States","Manufacturing, Other, Science and Engineering","Commercial, Industrial Engineering, Manufacturing, Mechanical Engineering",847257.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2019,48529,False,False
GameClub,2018-01-01,http://gameclub.io,"New York, New York, United States","Apps, Gaming, Mobile, Software","Mobile Apps, Video Games",54684.0,"GameClub is reviving genres that are hard to find on mobile, such as adventure, action, tower defense, and arcade, to name a few. The games in the company are bold, goofy, gruesome, devious, eerie, and silly... whatever your mood, we have a game for you. GameClub was acquired by Take-Two Interactive Software in March 2022.",1-10,4.0,M&A,2019-12-30,,Venture - Series Unknown,2500000.0,2.0,1-10,Private,,,0.0,5.0,,1,2018,7360,False,False
Klen App,2020-05-04,https://klen.io,"Folsom, California, United States","Other, Software","B2B, SaaS, Software",781451.0,"Klen App delivers transparency and trust by providing organizations tools to communicate COVID-19 compliance to consumers. We utilize our expertise in emerging technologies with ethical deployments to connect communities and commerce, supporting companies who value their community’s health and safety. Klēn believes how you do business matters, that’s why we are building a better normal through transparency to compliance with COVID-19 cleaning guidelines.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2020,46763,False,False
Achroma,2018-01-01,https://achroma.io,"Denver, Colorado, United States","Financial Services, Professional Services","Consulting, Financial Services, Lending",3003963.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2018,89080,False,False
JB Zahntechnik,2022-05-01,https://www.jb-zahntechnik.de,"Germany, Georgia, United States","Health Care, Manufacturing","Dental, Manufacturing, Therapeutics",1256487.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2022,57946,False,False
OneCommons,2021-01-01,https://www.onecommons.com/,"San Francisco, California, United States","Information Technology, Internet Services, Software","Cloud Data Services, Developer APIs, DevOps, Internet",513914.0,"OneCommons is building a free and open cloud with Unfurl Cloud, the only open PaaS that lets you deploy on any cloud provider. Unfurl encapsulates DevOps processes in a high level, reusable manner. Our vision is to harness the power of open source to disrupt the dependency developers have on the big cloud providers.",1-10,1.0,Seed,2022-01-14,,Angel,,,1-10,Private,,,,,,2,2021,38446,False,False
BrightOak,2019-01-01,https://www.brightoakenergy.com,"Springfield, Missouri, United States","Energy, Financial Services, Natural Resources, Sustainability","Financial Services, Renewable Energy, Solar",706401.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2019,44655,False,False
Nobis Rehabilitation Partners,2018-01-01,https://www.nobisrehabpartners.com/,"Allen, Texas, United States",Health Care,"Health Care, Hospital, Rehabilitation",397331.0,Nobis Rehabilitation Partners is dedicated to managing hospitals and hospital-based units that will care for patients who have experienced life-changing diseases or injuries. Our Nobis-operated hospitals and units will employ exceptional caregivers and therapists to return these patients to the highest quality of life and independence.,11-50,,,,,,,,11-50,Private,,,,,,6,2018,33732,False,False
SuperClean Glass,2019-01-01,https://supercleanglass.com,"Stony Brook, New York, United States","Energy, Natural Resources, Sustainability","Clean Energy, Energy, Solar",167033.0,"SuperClean Glass develops technology that is based on proprietary electrodes that generate electric fields to sweep away dust from solar panels, thereby offering cleaning efficiency that is focused on utility-scale solar installations in desert regions.",1-10,1.0,,2021-11-26,255974.0,Grant,255974.0,,1-10,Private,,,,,,1,2019,19632,False,False
DesignGapp,2018-01-01,https://www.designgapp.com,"Washington, District of Columbia, United States","Data and Analytics, Design, Information Technology, Software","Data Visualization, SaaS, Software",1418758.0,"DesignGapp is a tool to help create beautiful design documentation for your projects and styleguides. Define your audience and document the details and aesthetics to help facilitate great project design. Capture your brand, aesthetics, and UI elements in order to easily and intuitively create styleguides. Work alongside your clients and team members to document important design decisions. DesignGapp is free to signup and use and you can try a demo on the site now.",1-10,,,,,,,,1-10,Private,,,,,,6,2018,61065,False,False
New Media Roots,2018-01-01,https://www.newmediaroots.com,"Newport Beach, California, United States","Internet Services, Sales and Marketing","Digital Marketing, Marketing, SEO",2844703.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2018,86932,False,False
Volta Foundation,2019-01-01,http://volta.foundation,"San Francisco, California, United States","Energy, Other, Social Impact, Sustainability, Transportation","Association, CleanTech, Electric Vehicle, Energy Storage, Non Profit, Renewable Energy",298984.0,"The Volta Foundation is a non-profit serving the battery ecosystem. An association of 50,000 battery professionals, the Foundation produces monthly events (Battery Brunch), publications (Battery Bits), industry reports (Battery Report), and open communication channels (Battery Street) to promote a vibrant battery ecosystem globally.",11-50,,,,,,,3.0,11-50,Private,,,,,,6,2019,28689,False,False
Lumine Capital Partners,2019-01-01,https://www.luminecap.com,"Nashville, Tennessee, United States","Financial Services, Lending and Investments","Funding Platform, Venture Capital",1181766.0,"A & H Plumbing Service Company, Inc. operates as a mechanical contractor and facilities services company. The company offers a range of services including plumbing and construction. It is also recognized as a Minority Business Enterprise (MBE) and Disadvantaged Business Enterprise (DBE). The company is known for its services in the plumbing sector and has a significant presence in the construction industry.",1-10,,,,,,,,1-10,Private,,,,,,6,2019,55385,False,False
Startup CPG,2019-01-01,https://startupcpg.com,"Santa Monica, California, United States","Community and Lifestyle, Events, Media and Entertainment","Communities, Events, Social",380164.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2019,32949,False,False
AMR Action Fund,2020-01-01,https://amractionfund.com,"Boston, Massachusetts, United States","Biotechnology, Data and Analytics, Design, Health Care, Science and Engineering","Biotechnology, Health Care, Market Research, Pharmaceutical",208971.0,"AMR Action Fund renders investment, healthcare, biotech, research and development, pharmaceutical, and antibiotic services. They invest in firms that are developing critical pathogen therapies and lobby for market reforms to transform how society values these lifesaving drugs. They aim to help launch two to four new antimicrobials over the next decade and build a sustainable investment environment.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2020,22811,False,False
InSite Health,2022-01-01,http://www.insitehealth.net,"Cherry Hill, New Jersey, United States",Health Care,"Health Care, Medical, Outpatient Care",205559.0,"InSite Health provides psychiatric care services. They offer mental health care for families, schools, nonprofits, colleges, and organizations. They provide psychiatric evaluations, medication management, behavioral threat assessments, and psychotherapy services. They treat anxiety disorders, PTSD, addiction, depression, ADHD, autism, and behavioral disorders. They offer preventative mental health training and programming for school districts.",11-50,2.0,Seed,2023-09-29,,Seed,,1.0,11-50,Private,,,,,,2,2022,22550,False,False
Oyler Hines of Coldwell Banker,2021-09-01,https://www.oylerhines.com/,"Cincinnati, Ohio, United States",Real Estate,"Real Estate, Residential",930858.0,"To win in today's market, you need the best real estate agents in your corner. That's exactly why we merged the best in resale with the best in new construction to become Oyler Hines of Coldwell Banker Realty. As THE top producing team in the Greater Cincinnati area, we'd be honored to walk you through the real estate process. Whether you need to buy a home, sell a home or build a home, we have the right experts in the right places to help you pursue what you want with confidence. In a market as challenging as ours, an average strategy is not a winning strategy. We have extensive knowledge & experience in the popular Cincinnati areas of Madeira, Montgomery, Indian Hill, Hyde Park, Oakley, Downtown as well as Northern Kentucky.",11-50,,,,,,,1.0,11-50,Private,,,,,,6,2021,50632,False,False
Zophonos,2019-07-01,http://www.zophonos.com,"Dover, Delaware, United States",Software,Software,2185615.0,"A wearable platform that understands environmental phenomena better than almost anybody! The Zophonos platform creates a safe haven experience for everyday consumers that want to limit their exposure to harmful waves in an increasingly wireless, digital world by mapping wave-based tech exposure in a space to personal preferences.  Zophonos also creates a personalized and immersive audio experience akin to IMAX's immersive video experience for commercial and residential spaces.  Our proprietary tech aims to make consumers feel more in control of their 'tech life' by providing them with endless opportunities to seamlessly customize and personalize a given space.",1-10,,,,,,,,1-10,Private,,,8.0,0.0,Electric Communication Technique,6,2019,75087,False,False
ThreeSigma.ai,2022-08-01,https://www.threesigma.ai/,"Denver, Colorado, United States","Information Technology, Software","Information Technology, Software",384686.0,"At Three Sigma, our mission is to revolutionize the way people interact with documents by leveraging the power of AI. We aim to empower individuals and businesses with cutting-edge technologies that enable seamless and intelligent document analysis, extraction, and understanding. We have already parsed over 1 million documents. Our goal is to eliminate the inefficiencies and frustrations associated with manual data extraction, imprecise searches, and information overload. By harnessing the capabilities of AI, we provide a comprehensive solution that enables users to extract key insights, make informed decisions, and optimize their workflows. With a relentless focus on innovation and user-centric design, we strive to be at the forefront of the document AI space. We envision a future where anyone can effortlessly engage in meaningful conversations with their documents, unlocking a wealth of knowledge and transforming the way research, analysis, and decision-making are conducted. Join us in shaping the future of document intelligence and discover the endless possibilities that Three Sigma offers. Together, we can revolutionize the way we interact with information and empower individuals and businesses to achieve new levels of efficiency and productivity. #AI #DocumentIntelligence #Innovation #EmpoweringProductivity",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2022,33162,False,False
Postseason,2021-06-13,https://www.postseasonapp.com,"Los Angeles, California, United States","Education, Software, Sports","E-Learning, EdTech, Sports",1202966.0,Postseason is a social learning app that supports athletes through their transition out of sports.,1-10,1.0,Seed,2021-12-01,,Seed,,1.0,1-10,Private,,,,,,2,2021,56242,False,False
TheWebAppMarket,2019-05-17,https://thewebappmarket.com/,"Asia, Tennessee, United States","Advertising, Apps, Design, Information Technology, Mobile, Sales and Marketing, Software","Advertising, Apps, Information Technology, Marketing, Mobile, Web Design, Web Development",1380631.0,"TheWebAppMarket is an all-in-one solution to find the latest updates in the world of apps! From well-researched reports featuring only the leading application development companies in the app industry to genuine reviews of emerging web and mobile apps, TheWebAppMarket covers all of it.  The WebAppMarket caters to Marketing & Design Agencies Listings to become the perfect stop for app marketing. Attain your existence in the world of apps by trailing to the success stories of top-notch entrepreneurs and become an exclusive part of their CEO interviews. So, don't forget to hit that follow button to get notified of the trending app updates taking place in the world around you. Begin your journey of discovering the leading names in the application industry with TheWebAppMarket now!",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2019,60253,False,False
Atlantic Sustainable Catch,2021-01-01,https://atlanticsustainablecatch.com,"New Bedford, Massachusetts, United States","Food and Beverage, Transportation","Food and Beverage, Food Delivery, Seafood",770293.0,"Atlantic Sustainable Catch is a seafood distributor for restaurant groups and food distributors. The company is a seafood platform that is propelled by its subsidiary companies Northern Wind, Raymond O’Neill & Son Fisheries, and Suncoast Seafood which are industry processors and distributors of Scallops, North Atlantic Lobster, and Ahi Tuna. It was founded in 2021 and its headquarters is located in New Bedford, Massachusetts.",501-1000,,,,,,,,501-1000,Private,,,,,,6,2021,46445,False,False
LiVeritas Biosciences,2020-02-20,https://liveritas.bio/,"South San Francisco, California, United States","Biotechnology, Health Care, Science and Engineering","Biopharma, Biotechnology",161176.0,"LiVeritas Biosciences is a hybrid life science data and analytics company solving the problem of mass spectrometry implementation in the world of drug development. We utilize transformative solutions that unify drug development knowledge, data, insights, and strategy. As a result, we are empowering our clients to harness the power of molecular integrity for early informed decision-making helping them advance the right candidates early in drug development.",1-10,2.0,Seed,2021-02-01,,Non-equity Assistance,50000.0,1.0,1-10,Private,,,0.0,1.0,,1,2020,19181,False,False
Maine Hospitality Management,2018-01-01,https://mhmhotels.com,"Augusta, Maine, United States","Food and Beverage, Media and Entertainment, Professional Services, Real Estate","Advice, Consulting, Property Management, Restaurants",2972525.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2018,88062,False,False
VellNet,2018-01-01,https://vellnet.com/,"Kansas City, Missouri, United States","Health Care, Information Technology","Health Care, Information Technology",1797281.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2018,67663,False,False
QC Sports,2019-01-01,https://www.qcsports.com,"Atlanta, Georgia, United States","Sales and Marketing, Sports","Brand Marketing, Marketing, Sports",993865.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2019,52223,False,False
Skypace,2018-01-01,https://www.skypace.com/,"Rocklin, California, United States","Science and Engineering, Software, Transportation","Freight Service, Logistics, SaaS, Shipping, Software, Software Engineering, Supply Chain Management",47347.0,"Skypace is a global freight forwarder featuring the first open digital platform with the fastest operating cycle for ocean freight transportation from port to port.  The platform enables planning, pricing, freight & documentation management, and financing services for cargo shippers. Sounds like it's a wrap? We just started.  In just four years, by Q1 2024, we have built a strong market foundation, operating export & import cargo across the United States, the European Union, and the UK.  Our goal is to accelerate global trade logistics with an innovative product accessible to the broadest range of industries worldwide and operated through our international branches. We aim to enhance the behavior of supply chain logistics participants within Skypace's adaptive framework, architected by supply chain, transportation, and technology experts. Skypace was founded in Rocklin, California, in 2019 under the original name Maxton Shipping Inc. by logistics veterans Vlad Nikolaev (formerly of DSV/Vektor) and Nick Yarmolyuk (founder of Divine Enterprises - a pharmaceutical freight carrier), bringing over 20 years of experience in logistics and global forwarding.",11-50,7.0,,2023-06-06,900000.0,Debt Financing,4250000.0,2.0,11-50,Private,,,0,0.0,,1,2018,6208,False,False
ForbesRoom,2021-12-02,https://forbesroom.com,"Medford, New York, United States","Content and Publishing, Media and Entertainment",Publishing,1684295.0,"ForbesRoom is one of the World's Fastest-growing websites, with Articles and stories covering everything from Celebrity Trends and News to Celebrity Lifestyle Updates, Celebrity Net-Worth, and Celebrity Biographies.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2021,66829,False,False
Predicate Wealth Partners,2022-01-01,https://predicatewealthpartners.com/,"Scottsdale, Arizona, United States","Financial Services, Lending and Investments","Finance, Financial Services, Venture Capital",451828.0,,1-10,,,,,,,2.0,1-10,Private,,,,,,6,2022,36072,False,False
LOTUS Marketing Solutions,2019-01-01,https://www.lotusmarketingsolutions.com,"York, Pennsylvania, United States","Design, Professional Services, Software","Consulting, Web Design, Web Development",1563788.0,"Lotus Marketing Solutions is a website management company that provides website design and development services. Their main services are web design, web development, brand design, and web maintenance.",1-10,,,,,,,,1-10,Private,,,,,,6,2019,64522,False,False
PSEMA,2021-01-01,https://psema.org,"Dallas, Texas, United States","Government and Military, Other, Social Impact","Association, Non Profit, Public Safety",2745909.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2021,85334,False,False
Just Date Syrup,2018-01-01,https://justdatesyrup.com,"San Francisco, California, United States","Commerce and Shopping, Food and Beverage","E-Commerce, Food and Beverage, Retail",691157.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2018,44203,False,False
CryptoLocation,2019-08-01,https://www.cryptoaccountants.tax,"San Francisco, California, United States","Blockchain and Cryptocurrency, Commerce and Shopping, Financial Services, Internet Services, Payments, Software","Consumer Reviews, Cryptocurrency, Internet, Search Engine",2076655.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2019,73668,False,False
Hillcrest Health,2019-01-01,https://www.hillcresthealthllc.org,"Arlington, Virginia, United States","Education, Health Care, Sports","Fitness, Personal Health, Training",2356078.0,"Hillcrest Health is a fitness studio. They provide personal training, group fitness, and F45 training. Their customer queries are addressed through phone, online form, and email.",51-100,,,,,,,,51-100,Private,,,,,,6,2019,78936,False,False
360 Home Lending,2018-01-01,https://www.360homelending.com/,"Dallas, Texas, United States","Financial Services, Media and Entertainment, Professional Services, Real Estate","Advice, Consulting, Financial Services, Mortgage",1825609.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2018,68707,False,False
Our Infinite Co.,2018-01-01,https://ourinfinite.com/,"Dallas, Texas, United States","Community and Lifestyle, Education, Financial Services, Social Impact","Education, Finance, Financial Services, Social Entrepreneurship",468213.0,,101-250,,,,,,,,101-250,Private,,,,,,6,2018,36707,False,False
Westland Vantage,2023-01-11,http://westlandvantage.com,"Cary, North Carolina, United States","Hardware, Professional Services, Sales and Marketing","Consulting, Management Consulting, Marketing, Sales, Telecommunications",361584.0,"Results are vital to our firm at Westland Vantage. Our team becomes an industry authority through our rigorous leadership training, which is how we achieve outcomes. Our sales, consulting, and marketing firm is a rising star in the region and is based in Virginia Beach, Virginia. We intend to grow further and continuously outperform ourselves as we gain experience in outsourcing solutions for telecom firms. At Westland Vantage, we think encouraging a positive workplace culture is crucial for a successful company. Through our internal promotion structure, regular peer evaluation, and developmental training, everyone on the team is acknowledged, heard, and respected. Our clients receive the best service and obtain high-quality results through this leadership development. We want to continue increasing our team and establish ourselves as the #1 company in the country. Our team. Your advantage.",11-50,,,,,,,,11-50,Private,,,,,,6,2023,32058,False,False
Lynx Logistics,2020-01-01,https://www.lynxlogistics.net/,"Fremont, California, United States",Transportation,"Logistics, Supply Chain Management, Transportation",2137580.0,,51-100,,,,,,,,51-100,Private,,,,,,6,2020,74256,False,False
"Silverminds, LLC",2019-07-12,http://Silvermindsllc.com,"Doral, Florida, United States",Administrative Services,Call Center,2774161.0,"Silverminds LLC is a leading contact center solution  that has served variety of clients in different industries  verticals such as Financial, Retail, Energy, Roadside Assistance, Technology, Hospitality, Telecommunications and more.",51-100,,,,,,,,51-100,Private,,,,,,6,2019,86436,False,False
nrrate,2019-01-01,https://www.nrrate.com,"Denver, Colorado, United States","Design, Professional Services, Sales and Marketing","Consulting, Graphic Design, Marketing, Web Design",1974617.0,"nrrate is a digital marketing service company. Their services include web development, content strategy, art direction, photography, video production, 3d motion graphics, copywriting, consultancy, customer experience, market planning, data science, analytics, digital marketing services, website design, graphic design, print design, and branding services.",1-10,,,,,,,,1-10,Private,,,,,,6,2019,70653,False,False
Capi Money,2023-01-01,https://capimoney.com/,"Wilmington, Delaware, United States","Financial Services, Payments, Software","Financial Services, Payments, Software",184643.0,,1-10,1.0,Seed,2023-08-01,,Seed,,,1-10,Private,,,,,,2,2023,20961,False,False
