company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,age,founding_year,org_uuid,already_scraped,snapshot_in_window
Radiant Hosting,2019-09-01,https://radiant-hosting.com/,"Oak Brook, Illinois, United States","Design, Internet Services, Real Estate, Sales and Marketing, Software","Digital Marketing, Real Estate, Web Design, Web Development, Web Hosting",1242814.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2019,56758,False,False
Pitch Social,2019-01-01,https://www.pitch.social/,"Brooklyn, New York, United States",Software,Software,492913.0,Pitch is a social events app that connects users with people who share their interests. Pitch also allows users to make conversations and  meet new friends. The company aims to prioritize personal fulfillment in doing the things they want to do and encourage structure around direct messaging.,1-10,0.0,,,0.0,,0.0,3.0,1-10,Private,,,,,,6,5,2019,37651,False,False
Daily Crunch,2020-03-01,https://www.dailycrunchsnacks.com,"Nashville, Tennessee, United States","Commerce and Shopping, Food and Beverage","Food and Beverage, Snack Food, Wholesale",33151.0,,1-10,1.0,Seed,2024-02-07,1138000.0,Seed,1138000.0,1.0,1-10,Private,,,,,,0,4,2020,3814,False,False
Leilani Brown,2021-01-01,https://www.leilanimbrown.com,"Mount Pleasant, South Carolina, United States","Media and Entertainment, Professional Services","Advice, Business Development, Consulting",936250.0,"Leilani Brown, LLC operates as a boutique consultancy, focusing on the intersection of strategy, culture, and the future of work. The company offers strategic consulting services and serves as an advisor to executives and boards on matters of strategy, communications, crisis management, inclusion, and equity. Additionally, Leilani Brown, LLC engages collaborators who are thought leaders with distinct expertise in their field. The company also provides resources for early career professionals, including a book titled 'From Campus to Career: 25 Tips For Your First Professional Year'.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,50771,False,False
Glacia,2021-01-01,https://www.serakul.com/,"Wilson Creek, Washington, United States","Consumer Goods, Health Care","Consumer Goods, Health Care, Medical Device",119463.0,"Glacia re-invented ice to ease sore muscles, relieve arthritis pain, and heal the injury by controlling inflammation. The company was founded in 2021 and is headquartered in Mill Creek, Washington.",1-10,1.0,Seed,2021-08-18,415000.0,Pre-Seed,415000.0,1.0,1-10,Private,,,,,,0,3,2021,15427,False,False
Rocket Science Branding,2019-01-01,https://www.rocketsciencebranding.com/,"Garden Grove, California, United States","Advertising, Clothing and Apparel, Internet Services, Media and Entertainment, Sales and Marketing","Advertising, Apparel, Brand Marketing, Marketing, Personal Branding, Social Media",1499258.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,62672,False,False
Lifetime Wishes,2019-01-01,https://www.lifetimewishes.com,"El Segundo, California, United States","Commerce and Shopping, Other, Professional Services","Customer Service, Gift, Gift Registry",2467008.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2019,81828,False,False
Loudspeaker Networks,2018-05-01,https://www.loudspeakernetworks.com,"Fort Collins, Colorado, United States","Media and Entertainment, Music and Audio","Internet Radio, Media and Entertainment, Music, Podcast",2562907.0,"Loudspeaker™ is an LGBTQIA-led, listener-supported streaming service and production studio devoted to amplifying the voices, stories, and artistic expressions of underserved communities. The Loudspeaker Radio Network features an array of streaming music channels curated by a diverse group of people who are committed to exposing the wider world to the best independent music available anywhere. Loudspeaker Studios produces over 200 hours of original on-demand programming each year designed to entertain, inform, and inspire. We cover a wide range of topics and interests, from self-improvement, social issues, and feminism, to comedy, local music and original audio drama. Our podcasts consistently rank in the Top 30 charts for their respective categories, according to Apple Podcasts®.",11-50,0.0,,,0.0,,0.0,2.0,11-50,Private,,,,,,6,5,2018,81874,False,False
ART Asset Adjusters,2020-01-01,https://artassetadjusters.com/,"Phoenix, Arizona, United States","Financial Services, Transportation","Automotive, Financial Services, Transportation",1651165.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,65922,False,False
Vive Guide,2019-07-01,https://www.viveguide.co/,"Chicago, Illinois, United States","Internet Services, Media and Entertainment, Travel and Tourism","Hospitality, Media and Entertainment, Social Media, Travel",3140511.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2019,90115,False,False
Bublenet,2019-06-01,http://www.bublenet.com,"Lehi, Utah, United States","Apps, Commerce and Shopping, Mobile, Other, Platforms, Software","Apps, iOS, Mobile Apps, Peer to Peer, Social Shopping",1402501.0,"Bublnet, a mobile app targeted in assisting people to reduce expenses by grouping with family and friends.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2019,59806,False,False
ArtVid Shop,2021-09-24,https://www.artvidshop.com/,"Folsom, California, United States","Content and Publishing, Media and Entertainment, Video","Film Production, Photo Editing, Photography, Video, Video Editing",1827888.0,"At our company, we are committed to providing you with the highest quality photo and video editing services. Our team of experienced professionals is skilled in using the latest technology and techniques to enhance your images and footage. We take pride in delivering visually appealing and engaging content that meets and exceeds your expectations. Our experts are well-versed in basic touch-ups, advanced retouching, color grading, and other editing techniques that can transform your photos and videos into masterpieces. We offer personalized editing services that cater to your specific needs and preferences, ensuring that your final product is exactly what you envisioned. We use state-of-the-art software and equipment to ensure that your images and footage are of the highest quality. Our team works tirelessly to ensure that every detail is perfect, and we are committed to delivering your final product in a timely and efficient manner. Whether you need photo and video editing services for personal or professional use, you can trust us to bring your vision to life with our top-notch editing services. We are dedicated to delivering the best possible results and making sure that you are satisfied with our work.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,2,2021,68668,False,False
Ambler Metals,2020-02-11,https://amblermetals.com/,"Anchorage, Alaska, United States",Natural Resources,Mining,1998540.0,,51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,4,2020,71874,False,False
Traverse Custom Coasters,2019-01-01,https://www.tccoasters.com,"Traverse City, Michigan, United States","Consumer Goods, Manufacturing","Consumer Goods, Manufacturing",2359945.0,,51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,5,2019,78878,False,False
Engineer Africa,2018-12-27,https://engineerafrica.org,"Minneapolis, Minnesota, United States","Other, Social Impact",Non Profit,2480292.0,"Engineer Africa is a multidisciplinary engineering community dedicated to constructing or contributing value to high-impact engineering projects in Africa. Engineer Africa seeks to tackle Africa's challenges by bringing together a network of experts and partners. Engineer Africa is headquartered in Minneapolis, Minnesota and was founded in 2018.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2018,81607,False,False
Alpha Nur,2021-12-02,https://www.alphanur.com,"Downers Grove, Illinois, United States","Energy, Science and Engineering, Sustainability","Energy, Fuel, Nuclear, Recycling",100758.0,Alpha Nur is an innovative nuclear energy company specializing in the recycling of spent nuclear fuel to reduce long-term storage challenges and dependence on foreign uranium supplies. The company is at the forefront of developing environmentally friendly and cost-effective technologies in collaboration with leading national laboratories. Alpha Nur's approach not only promises to close the fuel supply gap for next-generation nuclear plants but also represents a significant step towards sustainable energy management.,1-10,4.0,Seed,2023-08-01,30000.0,Pre-Seed,113500.0,1.0,1-10,Private,,,,,,0,2,2021,13379,False,False
Global DisInformation Lab,2020-01-01,https://gdil.org,"Austin, Texas, United States","Education, Media and Entertainment","Digital Media, Education, Higher Education",2877273.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,87970,False,False
M8 Systems Inc.,2020-03-14,https://www.m8systems.com/,"Bakersfield, California, United States","Agriculture and Farming, Energy, Internet Services, Manufacturing, Natural Resources, Science and Engineering, Software, Transportation","Agriculture, AgTech, Industrial Automation, Internet of Things, Oil and Gas, SaaS, Water Transportation",309514.0,"M8 Systems is a startup operating in the smart agriculture space, offering a universal IoT controller called FarmLink that helps farmers improve irrigation efficiency, reduce labor costs, reduce irrigation cost, and instantly detects leaks without requiring the farms to change their existing infrastructure. The M8 Systems’ cloud keeps the farmers informed in real time through text messaging, emails, and analytics. FarmLink is a versatile product that can connect to pumps and valves of different sizes and types, and is controlled via a cloud-based platform that provides real-time data and analytics. The company is initially focusing on the Central Valley in California, which represents 7 million acres under irrigation, and plans to expand to other regions in the US and internationally in the near future. M8 Systems' unique solution addresses a major pain point for farmers, cost of operations, and has the potential to disrupt the smart agriculture market.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2020,29285,False,False
MentalThrive,2021-01-01,https://www.mentalthrive.org,"Memphis, Tennessee, United States","Education, Health Care","Health Care, Mental Health, Personal Health, Training",1479020.0,"MentalThrive offers specific services to each client and supports each client throughout their journey as they create a new perspective for their lives. They provide self-help coping techniques so that each client can work on themselves outside of our coaching services. They use different holistic practices such as mindfulness and deep meditation, cognitive behavioral techniques, the art of dancing, nonviolent communication exercises, and more.",1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,3,2021,61488,False,False
Accounting 4 Computers & Pro-Tax Solutions,2019-01-01,https://www.a4cpt.com/,"Redlands, California, United States","Financial Services, Other, Professional Services","Accounting, Financial Services, Professional Services",2745141.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,85346,False,False
eBookFairs.com,2021-01-01,https://ebookfairs.com/,"Houston, Texas, United States","Content and Publishing, Media and Entertainment",EBooks,344769.0,eBookFairs.com is a virtual online book fair platform that help self-published and traditional authors work together to introduce more readers to our books through online book fairs.,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,31211,False,False
Evet Technologies Inc,2019-01-01,https://evet.com,"Pinecrest, California, United States",Software,Software,1708227.0,Evet Technologies Inc creates an environment and opportunities for exceptionally smart and hardworking people to work and collaborate together to produce amazing results.,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,5,2019,66376,False,False
WRLDVW,2019-05-01,https://www.wrldvw.com,"Miami, Florida, United States",Internet Services,Internet,2939212.0,"WRLDVW is a market of intangible assets in the form of names and locations. Every day the assets are owned, they gain artificial value.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2019,88517,False,False
HYPE10,2020-01-01,https://www.hype10agency.com,"New York, New York, United States","Advertising, Sales and Marketing","Advertising, Brand Marketing, Digital Marketing, Marketing",285756.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,27907,False,False
NPC Connected Solutions,2022-01-01,https://npcconnects.com,"State College, Pennsylvania, United States","Information Technology, Other, Software","Information Technology, Software, Technical Support",1259903.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,2,2022,57882,False,False
GreatLIFE Golf,2022-09-01,https://greatlifegolf.com,"Camp Hill, Pennsylvania, United States","Food and Beverage, Sports","Food and Beverage, Golf, Recreation",490686.0,,1001-5000,0.0,,,0.0,,0.0,,1001-5000,Private,,,,,,6,1,2022,37580,False,False
The Madrona,2022-01-01,https://www.themadronahotel.com,"Healdsburg, California, United States","Food and Beverage, Travel and Tourism","Hospitality, Restaurants, Travel Accommodations",2070987.0,"The Madrona is a small collection of classic hotel rooms and private bungalows that provide an uncommon level of hospitality. They also feature Michelin Star Chef Jesse Mallgren's all-day dining destination, which celebrates the cultures, flavours, and welcoming hospitality.",51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,2,2022,73755,False,False
Alteon.io,2020-01-01,https://alteon.io,"Boca Raton, Florida, United States","Blockchain and Cryptocurrency, Internet Services, Media and Entertainment, Other, Software, Video","Blockchain, Cloud Storage, Content Creators, Film Production, Media and Entertainment, SaaS, Software, TV Production",38153.0,"Alteon.io helps content creators work faster, smarter and from anywhere in the world. Comprehensive, secure, scalable, cloud-based and future-proof, Alteon is a central hub that streamlines workflows for creatives of all backgrounds in the $100-billion creator economy, from freelancers to small businesses and enterprises alike. Bolstered by integrations and partnerships with Apple, Adobe, IBM and other industry leaders, Alteon is democratizing the creative industry by making enterprise-quality tools accessible to everyone.",11-50,1.0,Seed,2023-04-06,0.0,Seed,0.0,1.0,11-50,Private,,,0.0,3.0,,2,4,2020,4681,False,False
Dairus,2020-02-01,http://dairus.com,"New York, New York, United States","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software, Sports","American Football, Artificial Intelligence (AI), Baseball, Basketball, Hockey, Machine Learning, Rugby, Soccer, Tennis, Volley Ball",597819.0,,1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,4,2020,41345,False,False
"Vydar Medical, Inc.",2019-01-01,https://www.vydarmed.com/,"San Francisco, California, United States",Health Care,"Health Care, Medical Device",1601564.0,"Vydar Medical provides actionable health information services, care management, and outpatient monitoring. Vydar Medical was founded in 2019 and was headquartered in California, United States.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,63780,False,False
Questify,2021-05-01,http://www.questify.ai,"Los Angeles, California, United States","Other, Social Impact, Software, Sports","Charity, Software, Sports",115468.0,"Questify commits to an epic physical challenge for a worthy cause and then challenges the world to join the adventure. This platform empowers athletes of all levels to strive for the extremes of human performance, supercharged by a purpose, and to be part of a diverse community that heeds the call to compete in athletic challenges for worthy causes.",1-10,1.0,Seed,2021-09-21,330000.0,Pre-Seed,330000.0,2.0,1-10,Private,,,,,,0,2,2021,15012,False,False
SOSUDA TECH,2019-01-01,https://www.sosudatech.com,"Woburn, Massachusetts, United States","Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Professional Services, Science and Engineering, Software","Artificial Intelligence (AI), Consulting, Information Technology, Internet of Things",977938.0,,51-100,0.0,,,0.0,,0.0,1.0,51-100,Private,,,,,,6,5,2019,51810,False,False
Total Spine and Orthopedics,2020-01-01,https://www.totalspineortho.com,"Melbourne, Florida, United States",Health Care,"Health Care, Therapeutics, Wellness",2535907.0,"Total Spine and Orthopedics is a wellness centre that offers chiropractic, physical therapy, and interventional pain management services. They offer treatment for spine and joint conditions such as sciatica, herniated and bulging discs, whiplash, spinal stenosis, degenerative disc disease, bone spurs, arthritis, and back pain.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,82301,False,False
Global Eco Plastics,2019-05-01,http://www.globalecoplastics.com,"Washington, District of Columbia, United States","Manufacturing, Professional Services, Sustainability","CleanTech, Environmental Consulting, Manufacturing, Plastics and Rubber Manufacturing, Sustainability",950362.0,"At Global Eco Plastics we believe in the development of raw materials and products that are socially responsible, economically viable, sustainable and good for the environment.  We are experts in producing and supplying innovative bioplastics solutions and can help you navigate the constantly changing regulatory frameworks across the globe.  We provide a broad range of brokerage, distributor, and consultancy services and solutions to help businesses meet regulatory requirements, consumer demands, and fulfill the demands of a circular economy.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2019,51128,False,False
Half Past,2019-01-01,https://www.drinkhalfpast.com/,"New York, New York, United States","Commerce and Shopping, Food and Beverage, Other, Professional Services","Customer Service, E-Commerce, Food and Beverage",948763.0,,1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,5,2019,51082,False,False
The Bot Lab,2021-01-03,https://thebotlab.io/helium-chat-bot/,"Seattle, Washington, United States","Information Technology, Internet Services, Messaging and Telecommunications, Sales and Marketing, Software","Content Marketing, Digital Marketing, Marketing, Meeting Software, Messaging",1884614.0,Helium allows a brand's chatbot to expand to any site that talks about its brand or products,1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,3,2021,70608,False,False
The Bau Group,2019-01-01,https://www.thebaugroup.com,"Miami, Florida, United States",Real Estate,"Architecture, Real Estate",1887617.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,70553,False,False
Pure Vita,2018-04-24,https://www.purevita.co,"Boise, Idaho, United States",Health Care,"Health Care, Home Health Care, Medical Device, Personal Health",1875196.0,"Pure Vita Co. is a mobile application dedicated to utilizing technology to enhance all aspects of healthcare. Our mission is to care for those who care for others. Order medical supplies easily and track orders from one place. Easily manage and confirm recurring orders with the click of a button. Manage patient prescriptions for all insurance orders. Make managing patients and orders for multiple locations a breeze! Pure Vita sets industry users up for success by giving them the right tools and insights. Allowing them to get back to what matters most, the patients.",1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,5,2018,69282,False,False
Kwikkart,2021-01-01,https://www.kwikkart.co/,"San Diego, California, United States","Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Food and Beverage, Science and Engineering, Software","Artificial Intelligence (AI), E-Commerce, Grocery",92678.0,,1-10,1.0,Seed,2023-11-12,20000.0,Pre-Seed,20000.0,,1-10,Private,,,,,,0,3,2021,12413,False,False
Arrive Coworking,2019-01-01,https://www.arrivecoworking.com/,"Lincoln, Nebraska, United States","Commerce and Shopping, Other, Real Estate","Commercial, Coworking, Real Estate, Rental",846333.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,48504,False,False
ZoeZoe,2021-01-01,https://www.zoezoe.com,"New York, New York, United States",Commerce and Shopping,E-Commerce,613996.0,"ZoeZoe is revolutionizing gift-giving by applying data and technology in recommending perfect-fit, less likely to return gifts. Our goal is to take the stress out of gift-giving, increase confidence and spend, and minimize costly and environmentally damaging returns.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,3,2021,41871,False,False
Ciudades,2022-01-01,https://ciudades.studio,"Sheridan, Wyoming, United States","Hardware, Internet Services, Science and Engineering, Software","Cloud Infrastructure, Software Engineering",3057303.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,2,2022,89739,False,False
SERVD Distribution,2019-01-01,https://www.servddist.com ,"Bensenville, Illinois, United States","Commerce and Shopping, Consumer Goods","Consumer Goods, E-Commerce, Retail",1137512.0,"SERVD Distribution offers unparalleled customer service by bridging the gap between manufacturers and retailers with a local, boots-on-the-ground presence. For inquiries, telephone and email contacts are used.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,55028,False,False
Vitalyc Medspa,2020-01-01,https://www.vitalyc.com/,"Dallas, Texas, United States","Consumer Goods, Health Care","Beauty, Health Care, Medical",302687.0,,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,4,2020,28874,False,False
Founders Home Service,2021-01-01,https://foundershsg.com,"Overland Park, Kansas, United States","Other, Professional Services, Real Estate","Customer Service, Heating, Ventilation, and Air Conditioning (HVAC), Home Improvement, Home Services",852793.0,"Founders Home Service offers heating, air conditioning, and electrical service and replacement. Their services include business transitions, business investing, business planning, mom and pop, family businesses, operations, job creation, customer service, and more.",101-250,0.0,,,0.0,,0.0,,101-250,Private,,,0.0,1.0,,6,3,2021,48680,False,False
Global Carbon ESG,2021-01-01,https://www.globalcarbonesg.com,"Houston, Texas, United States","Internet Services, Real Estate, Sustainability","CleanTech, Internet of Things, Residential, Sustainability",2262739.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,77221,False,False
Lot14 Creative,2020-01-01,https://lot14creative.com,"Boston, Massachusetts, United States","Content and Publishing, Design, Media and Entertainment, Sales and Marketing","Brand Marketing, Graphic Design, Photography, Web Design",2340460.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,79184,False,False
TDR Ideas,2020-01-01,https://www.tdrideas.com/,"Washington, District of Columbia, United States","Community and Lifestyle, Professional Services, Sustainability","Communities, Consulting, Innovation Management, Sustainability",188560.0,"TDR Ideas assists service-driven organizations to become more efficient, effective, innovative, and sustainable.",1-10,1.0,Seed,2022-09-15,25000.0,Pre-Seed,25000.0,,1-10,Private,,,,,,0,4,2020,21266,False,False
CanopyInvestments,2019-07-27,https://www.canopyinvestments.ltd,"New York, New York, United States",Financial Services,Financial Services,588618.0,"CanopyInvestments is a investment firm Started from the rich legacy of Ramana Ventures, we are on a mission to redefine and innovate new ways of wealth creation. With strategic innovation and client-centric approach we invest in the financial markets promising high yields. Canopy Investments is not bound by convention it’s a step into the future of finance. With a foundation rooted in over a decade of experience from Ramana Ventures, we are finding ways to expand our territory and reach into the global markets",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2019,41042,False,False
Freeze2Trim,2019-01-01,https://muckrack.com/freeze-2trim,"New York, New York, United States","Health Care, Sports","Fitness, Health Care",1405748.0,"The great thing about the Freeze2Trim Fat Freezing System is it is easy to use. Anyone can use it freely in the comfort of their own home. It requires no effort and gives great results. Numerous studies have proven the effectiveness of fat freezing with over 19 clinical trials found on Google, including studies which prove that placing a frozen mass against targeted areas of the body for prolonged periods can kill off fat cells. The versatility of the bands means that you can perform fat freezing in the comfort and privacy of your own home. Around 40 years ago scientists observed children that ate a lot of popsicles developed dimples in their cheeks. They discovered that white fat cells are susceptible to cold temperatures, and when exposed to the right amount of cold for the right amount of time the white fat cells would literally freeze and die which caused dimples. This was the beginning of Fat Freezing, known as Cryolipolysis, which has now been scientifically proven with numerous studies. Subcutaneous fat, or white fat cells under the skin, are sensitive to cold. This is the thick fat found on your waist, hips, thighs, buttocks, abdomen, back, flanks and chests. By using your fat freezing band system on a target area or areas every day for a minimum of 3 weeks, combined with a diet and exercise plan, you can reduce the fat in that area up to 20-30%. Arm, legs, hips, stomach, back, waist, behind, man-boobs, muffin tops, love handles, wherever you have that stubborn fat, our system will reduce the fat while in the comfort of your own home.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,61377,False,False
"Zellik Insurance Agency, Inc.",2018-05-28,https://zellikinsurance.com,"Salem, Massachusetts, United States",Financial Services,Financial Services,2823508.0,"Zellik Insurance is a locally owned and operated full service insurance agency. We offer Auto insurance, Home owners Insurance, Umbrella Insurance, Renters Insurance, Business Insurance, Workers Compensation Insurance, Commercial Auto Insurance, Snowmobile Insurance, Boat Insurance, Cyber Liability Insurance, Life Insurance, Motorcycle Insurance, Personal Insurance, RV Insurance just to name a few. Please let us know if we can be of any service to you.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2018,87238,False,False
XN-Solutions,2019-01-01,https://www.xn-solutions.com,"Mesa, Arizona, United States","Advertising, Commerce and Shopping, Internet Services, Sales and Marketing","Advertising, E-Commerce, Marketing, Social Media Management",1827522.0,"XN-Solutions services include social media marketing, search engine optimization, e-commerce, analytics, websites, and advertising. Social media has evolved from a place of connection to a platform to sell.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,68673,False,False
Perceive Now,2020-12-07,https://www.perceivenow.ai/,"Cincinnati, Ohio, United States","Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), B2B, Machine Learning, SaaS, Software",99434.0,"Perceive now provides business and technical intelligence to C - and D - level decision makers of technology companies to expand their market share and expedite innovation lifecycle. Our AI-powered smart insights automate discovering and reading 250 million publications and 7 million patents in real-time to provide insights on M&A's, competitive landscape, finding trends and experts' network. Our Pro and Premium subscriptions allow users to take advantage of our state-of-the-art Natural Language Processing and ML algorithms to save several weeks of time and thousands of dollars by providing analytical insights for quick decision-making process. Perceive now users: 1.     Search any keyword to uncover indispensable intelligence. 2.     Analyze and perceive insightful visualizations and actionable next steps. 3.     Create reports and share with team members.",1-10,2.0,Seed,2022-03-03,50000.0,Pre-Seed,50000.0,,1-10,Private,,,,,,0,3,2020,13227,False,False
Retrera,2021-01-01,https://retrera.com,"Walnut, California, United States",Software,Software,382264.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,33058,False,False
ZBL Capital,2020-01-01,https://zblcapital.com,"Brooklyn, New York, United States","Blockchain and Cryptocurrency, Financial Services, Payments, Software","Cryptocurrency, Decentralized Finance (DeFi), Financial Services, Software",407011.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,34169,False,False
Ekata,2019-06-01,https://ekata.com,"Seattle, Washington, United States","Data and Analytics, Financial Services, Payments, Software","Big Data, Insurance, Lending, Payments, SaaS",129841.0,"Ekata provides global identity verification via APIs and a SaaS solution to provide businesses worldwide the ability to link any digital transaction to the human behind it. The Ekata product suite is powered by the Ekata Identity Engine, our proprietary, intellectual property, that uses unique datasets from the Ekata Identity Graph and the Ekata Identity Network that provides identity verification data with consistent results across the globe, in industry-leading response times, to enable businesses around the world like AliPay, Microsoft, Stripe, and AirBnb to fight fraud, reduce false declines, and make accurate risk decisions about their customers faster than the blink of an eye",101-250,1.0,M&A,2019-06-12,0.0,Seed,0.0,1.0,101-250,Private,,,0.0,3.0,,2,4,2019,16486,False,False
Healthy Wallet,2018-05-01,https://healthywallet.my.canva.site/,"New York, New York, United States",Financial Services,"Finance, Financial Services, FinTech",283338.0,"Healthy Wallet is an application that helps users stick to their financial budgets and meet savings goals. User link Credit/Debit Card, indicate Income & Expenses and from there, their customized budget/spending plan it automatically created. Healthy Wallet sends users notifications when they swipe their credit or debit cards in which shows how much they spent and how far they are from their spending limit. If users choose to withdrawal from their savings before meeting their goal, we charge a 0.7% penalty fee.  Healthy Wallet also allows users to see their spending habits. This is where and how much a users money is being allocated. The goal of our platform is to create better spending habits for our users and overall educating people about financially literacy including credit, home purchases, car loans, business funding/lending, indexing and the future of finance.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2018,27771,False,False
Tutorona,2020-01-01,https://tutorona.weebly.com,"Richmond, Virginia, United States","Education, Other, Social Impact","Education, Higher Education, Non Profit, Tutoring",2845591.0,"Tutorona is the brainchild of a collective group of high-school students in their community who wanted to provide accessible educational guidance to all students in their area. Tutorona's goal is to coordinate with local schools to expand outreach to low-income communities, and survey various student populations in different schools, understanding their needs, and providing the required assistance. They create a virtual learning experience that makes learning easier and more accessible for students.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,86915,False,False
PEACERYDE AFRICA LLC,2022-01-18,https://www.peacerydeafrica.com/,"Chicago, Illinois, United States",Professional Services,Consulting,1757919.0,Nigeria visas services,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,2,2022,66925,False,False
Metapix,2020-01-01,https://www.metapix.ai,"Oakland, California, United States","Data and Analytics, Design, Information Technology, Internet Services, Software","Cloud Computing, Data Visualization, Information Technology, Software",327922.0,,1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,4,2020,30315,False,False
ATL Urban Farms,2021-01-01,https://atlurbanfarms.com/,"Cumming, Georgia, United States","Agriculture and Farming, Commerce and Shopping, Food and Beverage","Agriculture, Farmers Market, Farming, Retail",1288985.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,58859,False,False
2100 Digital,2020-01-01,https://2100digital.com,"Wauwatosa, Wisconsin, United States","Advertising, Internet Services, Sales and Marketing","Advertising, Digital Marketing, Marketing, SEO",1458685.0,"2100 Digital is a digital marketing agency that offers google ads, facebook ads,  amazon ads, tiktok ads, marketplace, pinterest ads,  twitter ads,  snap ads, linkedin ads, native ads, and  reddit ads. They offer a digital marketing channel.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2020,61873,False,False
lineox,2020-01-01,https://lineox.es,"Spain, Georgia, United States","Hardware, Internet Services","Internet, Telecommunications",828395.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,48017,False,False
Ideos Institute,2018-08-19,https://ideosinstitute.org,"Pasadena, California, United States","Education, Other, Social Impact","Association, Non Profit, Personal Development, Training",981275.0,,11-50,2.0,Seed,2023-01-01,0.0,Seed,0.0,1.0,11-50,Private,,,,,,2,5,2018,51884,False,False
