company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,founding_year,org_uuid,already_scraped,snapshot_in_window
Full Stack Craft,2020-02-24,https://fullstackcraft.com,"Schenectady, New York, United States","Apps, Information Technology, Internet Services, Mobile, Software","Information Technology, Internet, Mobile Apps, Software, Web Development",2016791.0,Software company producing full stack applications and,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2020,71567,False,False
Text and Online Counseling,2020-01-01,https://textandonlinecounseling.com,"Philadelphia, Pennsylvania, United States",Health Care,"Health Care, Medical, Mental Health",2551222.0,,1-10,,,,,,,,1-10,Private,,,0.0,1.0,,6,2020,82051,False,False
SoftmaxAI Pvt Ltd,2021-01-10,https://www.softmaxai.com/,"Texas, South Carolina, United States","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Artificial Intelligence (AI), Machine Learning, Natural Language Processing, Software",1116596.0,"SoftmaxAI is one of the leading Artificial Intelligence development companies serving your business with customized AI solutions in India, USA and UK. From pre-design to custom development solutions, we provide applications that meet all your project requirements within your cost range. Our expertise in the form of machine learning development, AI consulting, computer vision, NLP solutions, AI infrastructure setup and cloud solutions is beneficial to technology companies, manufacturing, finance, healthcare, logistics and retail industries. Let your business take leaps and bounds towards umpteen growth by joining hands with us.",51-100,,,,,,,,51-100,Private,,,,,,6,2021,53903,False,False
Linkbank,2018-01-01,https://www.linkbank.com,"Camp Hill, Pennsylvania, United States","Community and Lifestyle, Financial Services, Lending and Investments","Banking, Communities, Financial Services",242183.0,"Linkbank offers financial services to individuals, families, nonprofits, and business customers. Linkbank offers personal banking, nonprofit banking, and business banking solutions. Blending a strong heritage of banking expertise with strong values, Linkbank is committed to providing quality products, services, and financial consulting.",51-100,,M&A,,,,,1.0,51-100,Private,,,,,,5,2018,25271,False,False
appmodz,2020-01-01,https://www.appmodz.net,"Cambridge, Massachusetts, United States","Hardware, Information Technology, Internet Services","Cloud Infrastructure, Information Technology, IT Infrastructure",518158.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2020,38609,False,False
pitch sink,2024-01-05,https://pitchsink.com/,"Denver, Colorado, United States","Commerce and Shopping, Health Care","Health Care, Marketplace, Medical, Medical Device",488186.0,"pitch sink is an innovative platform and marketplace connecting medical device innovators and elite professionals. Our mission is to revolutionize the medical device industry by providing a centralized hub for collaboration and innovation. With pitch sink, innovators can showcase their ideas and connect with top tier professionals who can help bring their products to market. pitch sink is building a community of elite talent empowering each other and medical device innovation.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2024,37475,False,False
Monsoon Social,2021-01-01,https://monsoonsocial.com,"San Antonio, Texas, United States","Design, Sales and Marketing","Brand Marketing, Digital Marketing, Social Media Marketing, Web Design",2173578.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2021,76995,False,False
Behamics,2019-01-01,https://behamics.com,"New York, New York, United States","Information Technology, Other, Software","B2C, Information Services, Software",259361.0,The Behamics platform helps your store prevent cart abandonment by predicting the reasons and displaying behavioral messages that support your customer's decision without providing discounts or emailing them. Behamics is using artificial intelligence and behavioral science to prevent e-commerce cart abandonment and return of products.,11-50,,,,,,,2.0,11-50,Private,,,,,,6,2019,26367,False,False
Cally,2018-01-30,https://www.cally.ai/,"Ithaca, New York, United States","Administrative Services, Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software","Artificial Intelligence (AI), Human Resources, Information Technology, Machine Learning, SaaS, Software",666350.0,"Cally is HR software that helps leaders retain & engage employees through weekly pulse surveys, organizational network analysis, and recommendations right in Slack",1-10,,,,,,,,1-10,Private,,,,,,6,2018,43499,False,False
medibles,2019-01-01,https://medibles.io/,"Lancaster, California, United States","Health Care, Information Technology, Sports","Fitness, Health Care, Information Technology, Wellness",816138.0,,11-50,,,,,,,1.0,11-50,Private,,,,,,6,2019,47692,False,False
Shinyu Technologies,2021-01-01,https://shinyu.app,"Charlotte, North Carolina, United States","Apps, Community and Lifestyle, Mobile, Other, Professional Services, Software","Customer Service, Mobile Apps, Pet",185883.0,"Shinyu Technologies is a pet care platform that connects pet owners with trusted pet walkers. The Shinyu app offers features such as GPS tracking, choice-driven matchmaking, and live video check-ins with an extensive network of proven pet care providers.",1-10,2.0,Seed,2022-03-28,11750.0,Seed,11750.0,,1-10,Private,,,,,,0,2021,21064,False,False
JoinedHQ,2023-03-03,https://www.joinedhq.com,"San Francisco, California, United States","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",Artificial Intelligence (AI),1173612.0,JoinedHQ is an AI company specializing in code reading.,1-10,,,,,,,,1-10,Private,,,,,,6,2023,55538,False,False
Statera Capital,2018-01-01,https://stateracap.com/,"Chicago, Illinois, United States","Financial Services, Lending and Investments, Professional Services","Consulting, Finance, Financial Services, Venture Capital",573383.0,,1-10,,,,,,,2.0,1-10,Private,,,,,,6,2018,40541,False,False
Uptake Alliance,2023-01-01,https://www.uptakealliance.com/,"New York, New York, United States","Energy, Real Estate, Sustainability, Transportation","Clean Energy, Electric Vehicle, Energy Efficiency, Green Building",900218.0,"Uptake Alliance is a global venture development program that connects organizations with technical challenges to startups with novel solutions — making a regenerative impact on business performance, startup revenue, and everyone’s climate future.    Uptake is funded by the New York State Energy Research and Development Authority (NYSERDA) and powered by ADL Ventures.",1-10,,,,,,,,1-10,Private,,,,,,6,2023,49885,False,False
Dream Toy Garage,2018-01-01,https://www.dreamtoygarage.com,"Franklin, Tennessee, United States","Commerce and Shopping, Transportation","Automotive, Rental",1722803.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2018,67590,False,False
Celestium Computing,2018-01-01,https://angel.co/celestium-computing,"San Francisco, California, United States","Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Internet Services, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Big Data, Cloud Data Services, Data Storage, DevOps, Enterprise Software, Machine Learning",2277018.0,"*** We are seeking our first round of investment *** Roadblocks to deploying machine learning models waste the majority of data science work, making it difficult for DS teams to prove their value. Celestium Computing is building an innovative platform to help companies maximize return on their AI/ML/DS investments. We: 1) Build support for ML model deployment by helping data scientists prove that their models achieve business objectives to all stakeholders who are part of the approval and deployment process. 2) Free DS teams from depending on product and devops engineers by dramatically easing the deployment of models into the products that use them. 3) Avoid embarrassment when models respond poorly to changing conditions by enhancing instrumentation and monitoring of products and their models. 4) Accelerate ML research with enormously powerful data preparation, researcher collaboration, and peer review tools. Feel free to reach out to us if you'd like to discuss our innovations in more detail.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2018,78614,False,False
Alpha Omega Product Development Systems,2018-01-01,https://aopds.com,"Philadelphia, Pennsylvania, United States","Education, Information Technology, Software","Information Technology, Simulation, Software, Training",1162853.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2018,55783,False,False
Atlas Pressure Control,2019-01-01,https://www.atlaswhd.com,"Houston, Texas, United States","Energy, Natural Resources, Sustainability","Energy, Oil and Gas, Renewable Energy",302439.0,"Atlas Pressure Control is a wellhead, frac rental, and field service company focused on oil field pressure control. The company optimizing production and reducing costs to increase profitability for its customers. It offers time-saving nested multi-bowl wellhead systems with patented components designed in Texas. Casing heads, tubing heads, tubing spools, casing hangers, packoffs, tubing hangers, and production trees are all manufactured to API 6A specifications for onshore and offshore oil and gas drilling, production, and completion.",1-10,1.0,Private Equity,2019-08-01,,Private Equity,,,1-10,Private,,,0.0,0.0,Engineering Elements And Units; General Measures For Producing And Maintaining Effective Functioning Of Machines Or Installations,2,2019,28861,False,False
Propheto,2020-03-01,https://www.propheto.io/,"Boston, Massachusetts, United States","Artificial Intelligence (AI), Data and Analytics, Software","Machine Learning, SaaS",1281237.0,"Investments in ML are increasing year over year, but 87% of those models built never make it to production. That’s because data science teams are often ill-equipped with skills and tooling to handle the deployment process, which is highly time consuming and error-prone. Propheto  Propheto offers a deployment ops platform that enables data science teams to, straight from their notebook or IDE, in just 5 commands, serve and maintain their ML models as production-grade applications in any cloud environment to their end customers - all done within minutes, not months. With Propheto, data science teams can finally focus on what’s really important - building the best models for their customers.",1-10,,,,,,,,1-10,Private,,,,,,6,2020,57398,False,False
ApkTruck,2022-04-29,https://apktruck.com/,"Florida, New York, United States","Apps, Mobile, Software","Apps, Mobile Apps, Web Apps",255802.0,ApkTruck is #1 source to download MOD APK of MOD Apps and MOD Games. Download your favorite app today and enjoy with full potential!,1-10,,,,,,,,1-10,Private,,,,,,6,2022,26136,False,False
Zest Vodka,2021-07-01,https://drinkzest.com,"Charleston, South Carolina, United States","Community and Lifestyle, Food and Beverage","Food and Beverage, Lifestyle, Wine And Spirits",89627.0,"Want to be able to enjoy the party but avoid regret the next morning? Meet Zest, a line of low alcohol, citrus shots made with the freshest natural ingredients. Half the alcohol, twice the fun! Whether mixed into a delicious cocktail or enjoyed as a chilled shot, Zest is the choice for those who enjoy a good time, the right way.",1-10,2.0,Seed,2022-12-01,150000.0,Pre-Seed,435000.0,1.0,1-10,Private,,,0.0,1.0,,0,2021,12036,False,False
Lighthouse Wine & Spirits,2019-01-01,https://www.lighthousewines.com,"Beverly, Massachusetts, United States","Commerce and Shopping, Food and Beverage","Retail, Wine And Spirits",2183312.0,"Lighthouse Wine & Spirits is a wine store that retails wines, spirits, and beer. They also provide online ordering, virtual wine tasting, events, and beverage catering services. They accept visa, Mastercard, American express, and discover cards.",11-50,,,,,,,,11-50,Private,,,,,,6,2019,75977,False,False
fresh.ink,2019-03-20,https://fresh.ink,"Cambridge, Massachusetts, United States",Software,Software,2207684.0,"Working with the traditional publishing industry, fresh.ink is improving the way authors find readers, agents and editors for their work. fresh.ink includes a beta reader matching platform, a market place to connect with agents and an option to monetize their short-form work directly on fresh.ink.",1-10,,,,,,,,1-10,Private,,,,,,6,2019,74718,False,False
BioXstem,2019-01-01,https://www.bioxstem.com,"Las Vegas, Nevada, United States","Biotechnology, Commerce and Shopping, Other, Science and Engineering, Transportation","Biotechnology, Logistics, Retail, Service Industry",1180756.0,"BioXstem provides alternative solutions by providing direct access to the latest cutting-edge products and services. They offer researching and providing compliant solutions that help others benefit from the medicine. They work with laboratories that are FDA registered tissue banks, implement and maintain FDA regulations, prioritize legal counsel and perform regular internal audits.",11-50,,,,,,,,11-50,Private,,,,,,6,2019,55402,False,False
Tick Tock Networks,2018-01-01,https://ticktocknetworks.com/,"Palo Alto, California, United States","Information Technology, Other, Privacy and Security, Software","Network Security, Real Time, Software",572039.0,,1-10,,,,,,,,1-10,Private,,,2.0,0.0,Electric Communication Technique,6,2018,40493,False,False
Hill Wood Shed,2018-01-01,https://hillwoodshed.com/,"Spiceland, Indiana, United States","Commerce and Shopping, Consumer Goods, Manufacturing, Real Estate","Construction, E-Commerce, Furniture, Handmade, Manufacturing",2115762.0,,11-50,,,,,,,,11-50,Private,,,0.0,1.0,,6,2018,74612,False,False
Chain Systems,2018-01-01,https://www.chainsystemsit.com/,"Raleigh, North Carolina, United States","Administrative Services, Education, Information Technology, Professional Services","Information Technology, Recruiting, Staffing Agency, Training",3195033.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2018,90851,False,False
Oasis Healthcare Service,2019-01-01,https://www.oasishealthcareservice.com,"Covington, Georgia, United States",Health Care,"Cosmetic Surgery, Health Care, Wellness",695854.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2019,44334,False,False
T3A Labs,2021-01-01,https://www.t3alabs.com,"Bridgewater, New Jersey, United States","Internet Services, Professional Services, Software","Consulting, Software, Web Development, Web Hosting",2580289.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2021,83182,False,False
Documint,2020-05-08,https://documint.me,"Austin, Texas, United States",Software,Software,284102.0,"Documint is a document generation SaaS application that allows users to create beautiful, custom, dynamic documents from the data in their other applicaitons.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2020,27804,False,False
Remotely.works,2020-01-01,https://www.remotely.works,"New York, New York, United States","Professional Services, Science and Engineering, Software","Recruiting, SaaS, Software Engineering",186123.0,Remotely is a software company that provides an online platform that connects software engineers for jobs. It is an application for online recruitment services.,101-250,1.0,Seed,2020-06-12,,Seed,,3.0,101-250,Private,,,,,,2,2020,21079,False,False
DocJuris,2018-01-01,https://www.docjuris.com/,"Houston, Texas, United States","Information Technology, Professional Services, Sales and Marketing, Software","Legal, Sales Automation",28940.0,"DocJuris platform empowers legal, sales, and procurement teams to negotiate and close contracts with speed and precision. DocJuris empowers new procurement teams and with technology that streamlines indirect and direct purchasing contracts while maintaining open collaboration with stakeholders at all stages.",11-50,2.0,Seed,2021-03-08,3200000.0,Seed,3200000.0,1.0,11-50,Private,,,,,,0,2018,3040,False,False
Beacon Healthcare Solutions,2020-01-01,https://beacon.healthcare,"Oxford, Mississippi, United States","Health Care, Information Technology, Privacy and Security","Health Care, Information Technology, Security",1690952.0,,11-50,,,,,,,1.0,11-50,Private,,,,,,6,2020,66692,False,False
Dave Johnson Dental Laboratory,2018-02-01,https://davejohnsondentallab.com,"Salisbury, Maryland, United States","Data and Analytics, Health Care","Dental, Medical, Test and Measurement",1582721.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2018,64152,False,False
Remotelee,2020-01-01,https://remotelee.com,"Austin, Texas, United States","Administrative Services, Professional Services","Human Resources, Recruiting, Staffing Agency",1655814.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2020,65833,False,False
Tunetank,2018-09-07,https://tunetank.com,"Los Angeles, California, United States","Information Technology, Media and Entertainment, Music and Audio","Information Technology, Music",553290.0,,1-10,,,,,,,2.0,1-10,Private,,,0.0,1.0,,6,2018,39831,False,False
The Doe,2019-03-25,https://www.thedoe.com/,"Long Beach, California, United States","Content and Publishing, Media and Entertainment","Content, Digital Media, Publishing",327233.0,"Civil discourse is broken. We live in a society fueled by sterilized exchanges and hyper-personalized media consumption. There is no space for dissent and discussion, only tacit compliance with the norm. What we need is a place for honest exploration of the human experience. The Doe was created to fundamentally change the way people engage with ideas, with each other and with themselves. We are a destination for sincerity. Where contributors share experiences and opinions—anonymously. We are a new kind of publication. We are The Doe.",11-50,,,,,,,1.0,11-50,Private,,,,,,6,2019,30272,False,False
CoVis,2020-01-01,https://covishealth.com,"Lewes, Delaware, United States","Apps, Artificial Intelligence (AI), Data and Analytics, Mobile, Science and Engineering, Software","Artificial Intelligence (AI), Machine Learning, Mobile Apps",2110274.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2020,73125,False,False
Imaginostics,2018-07-10,https://imaginostics.com/,"Orlando, Florida, United States","Biotechnology, Health Care, Science and Engineering","Biotechnology, Health Care, Health Diagnostics, Medical, Neuroscience, Precision Medicine",50425.0,"Imaginostics is creating the next generation of precision medicine diagnostic tools to serve clinicians and drug developers to transform personalized healthcare, accelerate drug development, and fight aging. Our proprietary MRI physics-based technology delivers 10X better vascular images and quantitative measurements for vascular structure, function, and leakage. Our technology and software are compatible with existing MRI scanners, and as a bonus, is compatible with safe iron supplement for contrast (not toxic gadolinium). We provide biomarker solutions through CROs to pharma and participate in pre-clinical and clinical research in a variety of focus areas collaborating with world-renowned researchers at leading institutions.  To learn more, please visit: http://www.imaginostics.com",1-10,6.0,Seed,2022-09-15,915931.0,Grant,3127487.0,2.0,1-10,Private,,,,,,0,2018,6683,False,False
PayCruiser,2020-02-01,https://www.paycruiser.com,"Long Beach, California, United States","Financial Services, Information Technology, Lending and Investments, Mobile, Payments, Privacy and Security, Software","Banking, Cyber Security, FinTech, Information Technology, Mobile Payments, Payments",261714.0,"Financially inclusive technology for businesses, the unbanked and underbanked, allowing them to use mobile numbers to securely accept payments and send money worldwide, without requiring credit cards or bank accounts. PayCruiser connects the world's 2.7Bn unbanked and underbanked population with the global financial ecosystem; through a patent-pending mobile payment technology that uses a mobile number as a payment method instead of to credit card or bank account.",11-50,,,,,,,1.0,11-50,Private,,,,,,6,2020,26501,False,False
Think Multifamily,2019-01-01,https://thinkmultifamily.com,"Frisco, Texas, United States","Commerce and Shopping, Financial Services, Real Estate","Commercial Real Estate, Property Development, Property Management, Real Estate, Real Estate Investment, Rental, Rental Property",556090.0,"Think Multifamily is a real estate investment company that acquires, owns, and operates multifamily apartments. The firm provides training that enables investors to make educated decisions when choosing their investments. They also educate investors on the mistakes to avoid and steps to take to be successful and reduce risk. Its business model takes advantage of the opportunities to increase returns by bringing new capital to eliminate deferred maintenance and bring creative, modernized touches to the property; providing better management and collections; negotiating better vendor contracts; and ultimately, improving the overall environment of the living area for their tenants. Their relationships with class brokers, escrow and title officers, property inspectors, lenders, real estate attorneys, 3rd party management, and general contractors enable us to reduce risk and create exceptional results for our investors and focus on maximizing Net Operating Income (NOI) while creating a quality lifestyle for the residents at each community. Mark and Tamiel Kenney founded the company in 2016 in Dallas, Texas.",11-50,,,,,,,2.0,11-50,Private,,,,,,6,2019,39919,False,False
American Cargo Group,2018-01-01,https://www.americancargogroup.com/,"Elkhart, Indiana, United States","Manufacturing, Transportation","Logistics, Manufacturing, Transportation",819201.0,,501-1000,,,,,,,,501-1000,Private,,,,,,6,2018,47784,False,False
GENup,2019-01-01,https://www.generationup.net/,"Lansing, Michigan, United States","Community and Lifestyle, Education, Government and Military, Media and Entertainment, Other","Advice, Association, Education, Social, Social Assistance",655803.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2019,43207,False,False
Good Gold Agency,2021-01-01,https://www.goodgoldagency.com,"New York, New York, United States","Content and Publishing, Media and Entertainment, Professional Services","Consulting, Content, Creative Agency",2590264.0,"Good Gold Agency creates a platform for new storytellers to have their voices uplifted and heard. They provide talent representation, content creation, and creative consulting services for brands to thrive.",1-10,,,,,,,,1-10,Private,,,,,,6,2021,83034,False,False
April Housing,2022-01-01,https://www.aprilhousing.com/,"Los Angeles, California, United States",Real Estate,"Property Development, Real Estate",202253.0,,51-100,,,,,,,,51-100,Private,,,0,0,,6,2022,22306,False,False
The Last Mile Pipeline,2020-01-01,https://www.tlmpipeline.com,"Houston, Texas, United States","Energy, Manufacturing, Natural Resources, Real Estate, Science and Engineering","Chemical, Construction, Industrial, Oil and Gas",752531.0,,1-10,,,,,,,2.0,1-10,Private,,,,,,6,2020,45935,False,False
Bad Bunny Official Store,2020-02-01,https://badbunnymerch.us/,"Sheridan, Wyoming, United States","Clothing and Apparel, Commerce and Shopping, Design","Fashion, Retail",987274.0,"Bad Bunny Merch is your source for official Bad Bunny merchandise, featuring a wide range of clothing and accessories inspired by the artist. The company's collection is designed to capture the essence of Bad Bunny's unique style and musical influence.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2020,52036,False,False
empowER,2021-01-01,https://empower-er.org,"Florham Park, New Jersey, United States","Administrative Services, Internet Services, Professional Services","Human Resources, Online Portals, Recruiting",2883590.0,"empowER is a community for employee relations professionals online. They provide a solution for employee relations management. They connect and collaborate with peers and ER thought leaders. They assist employee relations, labor relations, associate relations, human resources, and people operations.",51-100,,,,,,,1.0,51-100,Private,,,,,,6,2021,87867,False,False
Nuthatch Naturals,2020-01-01,https://nuthatchnaturals.com,"Weston, Connecticut, United States","Commerce and Shopping, Consumer Goods, Manufacturing","Consumer Goods, Cosmetics, E-Commerce, Manufacturing",808879.0,,1-10,,,,,,,1.0,1-10,Private,,,0.0,1.0,,6,2020,47499,False,False
inSearchX,2019-01-01,https://www.insearchx.com/,"Nashville, Tennessee, United States","Advertising, Internet Services, Sales and Marketing","Advertising, Internet",467150.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2019,36664,False,False
Urban Logistics Realty,2019-01-01,https://urbanlogisticsrealty.com,"Dallas, Texas, United States","Financial Services, Real Estate","Property Development, Real Estate, Real Estate Investment",736283.0,"Urban Logistics Realty is a real estate company that challenges conventional norms in the industry. The company is composed of diverse individuals who excel in different areas and work together to produce results. They prioritize long-term IRR through lasting relational equity with capital partners, consultants, and tenants. The company's portfolio features a variety of projects, including those under construction. The team at Urban Logistics Realty includes seasoned veterans of the commercial real estate business.",1-10,,,,,,,,1-10,Private,,,0.0,4.0,,6,2019,45521,False,False
EDITION by Modern Luxury,2021-01-01,https://editionml.com,"New York, New York, United States","Community and Lifestyle, Content and Publishing, Media and Entertainment","Art, Lifestyle, News, Publishing",2021951.0,,251-500,,,,,,,,251-500,Private,,,,,,6,2021,73044,False,False
Playground,2022-01-01,https://helloplayground.com,"San Francisco, California, United States",Health Care,Personal Health,340397.0,"Playground is a sexual health business that creates good-for-her enjoyment basics specifically for women. Founded in 2022 and is based in San Francisco, California.",11-50,,,,,,,1.0,11-50,Private,,,,,,6,2022,30965,False,False
Cignitix Global,2020-01-01,https://www.cignitix.com,"Wilmington, Delaware, United States","Administrative Services, Information Technology, Professional Services","Consulting, Information Technology, Staffing Agency",3071863.0,"Cignitix Global is a consulting and staffing firm that focuses on candidates in the information technology industry.They provide services and resourcing for leading businesses and government organizations. The company's contact modes are by mail, phone, and physical address.",11-50,,,,,,,,11-50,Private,,,,,,6,2020,89603,False,False
Qaar,2019-01-01,https://www.qaar.com/,"New York, New York, United States","Apps, Mobile, Software, Transportation, Travel and Tourism","Mobile Apps, Software, Transportation, Travel",1057038.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2019,52873,False,False
Proven LA,2020-03-01,https://www.provenla.com,"Los Angeles, California, United States","Clothing and Apparel, Community and Lifestyle, Design, Professional Services","Communities, Environmental Consulting, Fashion",3165875.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2020,91096,False,False
Ageless Aesthetics & Natural Medicine,2021-01-01,https://www.findyourageless.com,"Portland, Oregon, United States","Consumer Goods, Health Care","Beauty, Medical, Wellness",1262546.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2021,57832,False,False
Wearme,2020-01-20,https://wearme.me,"Oakland, California, United States","Commerce and Shopping, Consumer Electronics, Financial Services, Hardware, Internet Services, Lending and Investments, Software","Developer Platform, E-Commerce Platforms, Funding Platform, Marketplace, Wearables",831182.0,"Wearme.me is a smart wearables marketplace and development community. We seek to lower barriers for wearable tech innovation by providing a holistic ecosystem for growth and innovation. The Wearme platform includes developer tools to launch and scale smart wearables, including our proprietary AI-based supplier matching system - instantly connecting developers to international supply chain resources for rapid prototyping and optimized manufacturing. Wearme is building a community around wearable technology, creating avenues for symbiotic growth for both us and our partners.",1-10,,,,,,,2.0,1-10,Private,,,,,,6,2020,48097,False,False
"Bytus Technologies, Inc.",2018-03-05,https://bytus.io,"New York, New York, United States",Financial Services,"Finance, Financial Services, FinTech",78154.0,"Bytus payment solution provider offers a global reach and user-friendly interface for seamless cryptocurrency transactions. With the core technology of blockchain, Bytus ensures secure and error-free payments. It also plays a significant role in the global financial sector, providing fast and reliable money transactions. What sets Bytus apart from other payment service providers is its ability to convert digital payments into users' choice currency. Businesses and individuals can benefit greatly from using Bytus for their payment needs. Moreover, Bytus contributes to reducing online payment fraud and theft. With its advanced features and future potential, Bytus is indeed paving the way for the future of cryptocurrency payment services.",11-50,1.0,Seed,2019-10-17,21000000.0,Seed,21000000.0,1.0,11-50,Private,,,,,,0,2018,10593,False,False
Luzsana,2022-01-01,https://www.luzsana.com/,"Princeton, New Jersey, United States","Biotechnology, Health Care, Science and Engineering","Biopharma, Biotechnology, Oncology, Pharmaceutical",332005.0,,51-100,,,,,,,,51-100,Private,,,,,,6,2022,30526,False,False
The Credit Handler,2019-01-01,https://thecredithandlers.com,"Cincinnati, Ohio, United States","Financial Services, Professional Services","Consulting, Credit Bureau, Financial Services",1752159.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2019,67022,False,False
OptelView,2020-10-01,https://www.optelview.com,"Santa Clara, California, United States",Software,"SaaS, Software",970380.0,"Contextual knowledge discovery and insights platform · Unlock the power of seamless digital experience with Optel · Ready-to-use, easy no-code integrations.",1-10,1.0,Seed,2020-10-10,,Seed,,1.0,1-10,Private,,,,,,2,2020,51620,False,False
Leverage Companies,2018-01-01,https://leveragecompanies.com,"Newark, New Jersey, United States","Financial Services, Real Estate","Property Management, Real Estate, Real Estate Investment",469129.0,Leverage Companies is a provider of real estate investment solutions. The mission is to make an economic impact on every market in which they operate and offer value to each person.,51-100,,,,,,,,51-100,Private,,,,,,6,2018,36733,False,False
Infinity Doctors,2019-01-01,https://infinitydoctors.com,"Miami, Florida, United States",Health Care,"Health Care, Medical, Wellness",548762.0,"Infinity Doctors provides online doctor consultation, family medicine, demartology, mental health, pediatrics, and geriatrics services. An online inquiry form is available on the company's website.",11-50,,,,,,,1.0,11-50,Private,,,0.0,1.0,,6,2019,39686,False,False
Greater Innovations and Solutions,2019-01-01,https://giands.com,"Four Oaks, North Carolina, United States","Artificial Intelligence (AI), Data and Analytics, Internet Services, Science and Engineering, Software","Artificial Intelligence (AI), Internet of Things, Machine Learning",1482398.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2019,61420,False,False
PrintMagic,2018-01-01,https://www.printmagic.com/,"San Ramon, California, United States",Commerce and Shopping,E-Commerce,1550426.0,"PrintMagic is a printing services company that provides personalized print and promotional products online. Their print and promotional materials may be personalized and utilized for events, corporate businesses, special events, or individuals.",1-10,,,,,,,,1-10,Private,,,,,,6,2018,63206,False,False
ReverCare,2018-01-01,http://www.revercare.com,"New York, New York, United States",Health Care,"Elder Care, Health Care",152155.0,"ReverCare is a web platform that connects older adults and family caregivers to expert coaches. They help caregivers and older adults find and evaluate the tools and solutions to common problems such as estate planning, home care, meal delivery, emergency response systems, and discounts.",1-10,1.0,Seed,2019-08-19,150000.0,Seed,150000.0,2.0,1-10,Private,,,,,,0,2018,18457,False,False
Against,2019-01-15,https://goagainst.com,"Boise, Idaho, United States","Advertising, Content and Publishing, Design, Media and Entertainment, Sales and Marketing","Advertising, Brand Marketing, Creative Agency, Graphic Design, Marketing",705707.0,"Against is a creative agency founded in Boise, ID by partners Jennie Myers and Brad Weigle. It focuses on helping rebel brands hone their purpose and rebel against the norm. The company has worked with clients from many industries including retail, consumer packaged goods, travel, real estate, finance, and technology. The company specializes in branding, design, marketing, advertising, and creative coaching.",1-10,,,,,,,,1-10,Private,,,,,,6,2019,44635,False,False
Wealth Insight Partners,2019-01-01,https://www.wealthinsightpartners.com,"Bethesda, Maryland, United States","Community and Lifestyle, Financial Services, Other, Professional Services","Financial Services, Retirement, Risk Management, Wealth Management",1748115.0,"Wealth Insight Partners offers financial planning and advice. Through knowing every aspect of a client's financial world, asking the right questions, and understanding client needs, they are able to provide clarity to clients and address their most important financial concerns.",11-50,,,,,,,,11-50,Private,,,,,,6,2019,67099,False,False
Yes Home Loans,2019-01-01,https://www.yesinator.com,"Orlando, Florida, United States","Financial Services, Real Estate","Finance, Financial Services, Lending, Mortgage",765351.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2019,46302,False,False
Impathful,2022-10-01,https://impathful.com,"Dover, Delaware, United States","Administrative Services, Professional Services, Software","Career Planning, Human Resources, SaaS",2458872.0,Impactful empowers individuals to take control of their growth paths and organizations to consolidate and simplify people growth and career planning. People growth as a service.,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2022,80376,False,False
Bolt Observer,2022-02-08,https://bolt.observer/,"Wilmington, Delaware, United States","Blockchain and Cryptocurrency, Financial Services, Payments, Software","Bitcoin, Open Source, SaaS",353623.0,"At bolt.observer, we are pioneering enterprise lightning network solutions with an automated liquidity management and data platform for businesses. We want to make self custodial lightning simple and help companies build their products the Bitcoin way - with self custody.",1-10,1.0,Seed,2022-04-01,,Pre-Seed,,3.0,1-10,Private,,,,,,2,2022,31662,False,False
