company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,founding_year,org_uuid,already_scraped,snapshot_in_window
Afluencer Inc.,2019-04-01,https://www.afluencer.com,"Sacramento, California, United States","Information Technology, Sales and Marketing","Information Technology, Marketing",201116.0,"Influencers: We help you find awesome merchants with unique products to partner with. The best influencer programs can provide you with great ways to monetize your social media following, content and your business Merchants: Launch and scale your influencer marketing efforts with our A-List influencer partners. Let us write up and feature your influencer program.",11-50,,,,,,,1.0,11-50,Private,,,,,,6,2019,22208,False,False
Susterco,2022-01-01,https://www.susterco.com,"Saint Louis, Missouri, United States","Agriculture and Farming, Data and Analytics, Professional Services","Agriculture, Environmental Consulting, Test and Measurement",1963180.0,,1-10,,,,,,,2.0,1-10,Private,,,0.0,1.0,,6,2022,70865,False,False
Electric City Aquarium and Reptile Den,2018-01-01,https://electriccityaquarium.com,"Scranton, Pennsylvania, United States","Agriculture and Farming, Events, Media and Entertainment, Other, Social Impact, Travel and Tourism","Aquaculture, Events, Museums and Historical Sites, Non Profit",2596915.0,"Electric City Aquarium and Reptile Den showcases animals from land and sea. They provide education and conservation about each species that swims, wiggles, walks, crawls, and slithers. They provide self-guided tours to help identify the similarities and differences of each species. They also conduct events under the sea such as weddings, birthday parties, or school field trips.",11-50,,,,,,,,11-50,Private,,,,,,6,2018,82920,False,False
Future Tech,2019-01-01,https://wearefuturetech.com,"Austin, Texas, United States","Blockchain and Cryptocurrency, Information Technology, Other","Blockchain, Information Technology",1589771.0,,1001-5000,,,,,,,,1001-5000,Private,,,,,,6,2019,64009,False,False
Yankton Thrive,2021-07-01,https://www.yanktonsd.com/,"Yankton, South Dakota, United States","Community and Lifestyle, Health Care, Other, Real Estate, Social Impact","Charity, Communities, Health Care, Home Services",727511.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2021,45288,False,False
YIT Service,2019-01-01,https://www.yitservices.com,"Dallas, Texas, United States","Internet Services, Sales and Marketing, Software","Cloud Computing, Marketing, Software, Web Development",1866335.0,"YIT Service is a branded platform. They provide software deployment services by partnering with IBM as a business authorized trainer. They offer business planning and financial projection services. Their service includes cloud services, web development, multimedia, and marketing services.",11-50,,,,,,,,11-50,Private,,,,,,6,2019,69433,False,False
Ascent Personal Finance,2020-01-01,https://www.ascentpersonalfinance.com,"Lynchburg, Virginia, United States","Community and Lifestyle, Financial Services, Media and Entertainment, Other, Professional Services","Advice, Financial Services, Retirement, Risk Management, Wealth Management",2997333.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2020,89158,False,False
OB2 AI,2023-08-01,https://ob2.ai,"San Francisco, California, United States","Information Technology, Privacy and Security, Software","Cyber Security, Enterprise Software, Information Technology, SaaS, Software",304800.0,"OB2 AI is developing a next-generation business messaging and collaboration platform designed for security, privacy and seamless integration with AI chatbots. Beacon enables teams to communicate and collaborate more efficiently while keeping their data safe through end-to-end encryption, access controls, and more security features not found in traditional messaging apps. Unlike other messaging platforms, Beacon is built from the ground up to natively support AI chatbots developed in-house as well as a marketplace of third-party bots. This provides businesses with easy access to AI assistants that can increase productivity, customer service, data analysis and more. The founding team of OB2 AI has deep backgrounds in security, cloud,,automation and AI. They are on a mission to help organizations unlock the benefits of AI chatbots in a trusted environment where sensitive business information stays protected. OB2 AI gives companies the confidence to deploy AI while maintaining complete control over their data.",1-10,,,,,,,,1-10,Private,,,,,,6,2023,28996,False,False
Denim,2018-01-01,https://www.denim.com,"New York, New York, United States","Financial Services, Information Technology, Transportation","Finance, FinTech, Freight Service, Information Services, Information Technology",53730.0,"Denim is a freight payment system for freight brokers. Denim manages  working capital, carrier payments, and back-office processes. They help brokers access the working capital they need to grow in a competitive market through freight software that provides factoring, automated invoicing, collections, and payments.",101-250,11.0,Early Stage Venture,2022-09-15,100000000.0,Debt Financing,165270000.0,2.0,101-250,Private,,,0.0,0.0,,0,2018,7230,False,False
Veligera Capital,2019-03-18,https://veligera.com/,"New York, New York, United States",Financial Services,Finance,196358.0,Veligera Capital is USA based investment Fund that invests in late-stage high-tech startups.,11-50,,,,,,,4.0,11-50,Private,,,,,,6,2019,21843,False,False
Directlink,2020-01-01,https://directlink.ai/,"Syracuse, New York, United States","Artificial Intelligence (AI), Data and Analytics, Financial Services, Information Technology, Lending and Investments, Science and Engineering, Software","Artificial Intelligence (AI), Banking, Information Technology, Software",395343.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2020,33648,False,False
SunnyHollowCareers,2021-01-01,https://www.sunnyhollowcareers.com/,"Tampa, Florida, United States","Administrative Services, Professional Services","Employment, Recruiting, Staffing Agency",1697150.0,,11-50,,,,,,,1.0,11-50,Private,,,,,,6,2021,66571,False,False
Media Cloud Development,2021-01-01,https://www.mediaclouddevelopment.com,"Suwanee, Georgia, United States","Information Technology, Media and Entertainment","Digital Media, Information Technology, Media and Entertainment",2929136.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2021,88643,False,False
Haversine Funding,2018-01-01,https://www.haversinefunding.com,"Dallas, Texas, United States","Financial Services, Lending and Investments","Consumer Lending, Financial Services, Funding Platform",865150.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2018,49000,False,False
Ingsai Finance,2021-01-01,https://ingsai.com/,"San Francisco, California, United States","Financial Services, Lending and Investments","Financial Services, Trading Platform",35874.0,Ingsai is a US-based financial services provider that focuses on high-frequency and algorithmic trading.,11-50,1.0,,2023-08-29,80000000.0,Venture - Series Unknown,80000000.0,,11-50,Private,,,,,,1,2021,4276,False,False
John Cucarese Financial Services,2018-01-01,https://www.simplifyretirement.com,"Steubenville, Ohio, United States","Community and Lifestyle, Financial Services, Other","Finance, Financial Services, Retirement",1875416.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2018,69277,False,False
Welcomely,2023-03-05,https://www.welcomely.co,"Austin, Texas, United States","Information Technology, Internet Services, Professional Services, Software","Consulting, Information Technology, Internet, Software",392187.0,,1-10,1.0,,2023-07-18,,Non-equity Assistance,,,1-10,Private,,,,,,3,2023,33505,False,False
Home Health Compass,2019-01-01,https://www.homehealthcompass.com,"Oakland, California, United States",Health Care,"Health Care, Medical, Therapeutics",2237366.0,"Home Health Compass LLC operates as a home health staffing agency. The company focuses on providing quality care to patients, with services that include physical therapy. The team comprises licensed and board certified Doctors of Physical Therapy, including Geriatric Clinical Specialists. The company also maintains a strong online presence, with a website and mobile application for easy access to their services.",1-10,,,,,,,,1-10,Private,,,,,,6,2019,77641,False,False
Divelement Web Services,2020-01-01,https://divelement.io,"Austin, Texas, United States","Design, Professional Services, Science and Engineering, Software","Consulting, Software, Software Engineering, UX Design, Web Development",264669.0,"Divelement Web Services is a nearshore engineering services firm on a mission to transform and empower businesses through extraordinary digital experiences and modern technology. We are headquartered in Austin, TX, and Monterrey, Mexico.",101-250,,,,,,,2.0,101-250,Private,,,,,,6,2020,26683,False,False
Tentarix Biotherapeutics,2020-01-01,https://www.tentarix.com,"San Diego, California, United States","Biotechnology, Health Care, Science and Engineering","Biotechnology, Life Science, Medical",13501.0,Tentarix creates innovative protein therapeutics with uniquely combined bioactivities that leverage synthetic biology. The company develops a protein engineering platform designed for multispecific therapies.,1-10,4.0,Early Stage Venture,2023-09-06,35000000.0,Series B,93000000.0,2.0,1-10,Private,,,1.0,0,Testing,0,2020,110,False,False
Mental Treat,2020-12-09,https://mentaltreat.com/,"New York, New York, United States",Health Care,"Alternative Medicine, Health Care, Mental Health, Personal Health, Psychology, Therapeutics",764509.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2020,46278,False,False
BuildStream,2019-08-08,https://www.buildstream.co,"New York, New York, United States","Financial Services, Other, Payments, Professional Services, Real Estate, Software","Compliance, Construction, Infrastructure, Payments, SaaS",147335.0,"BuildStream helps busy construction projects hire, manage and pay their workforce. We focus on placing teams of workers into projects, which increases site productivity, team cohesion and quality of work.",1-10,5.0,Seed,2022-01-17,1700000.0,Pre-Seed,2115776.0,4.0,1-10,Private,,,,,,0,2019,18063,False,False
Lyn Health,2021-01-01,https://lynhealth.io,"Seattle, Washington, United States",Health Care,"Clinical Trials, Health Care, Personal Health",223181.0,"Lyn Health healthcare services for people with multiple chronic conditions. They deliver clinical, advocacy, primary care, chronic disease management, medication management, behavioral healthcare, care coordination, administrative support, social and community support services, and more.",11-50,1.0,Seed,2022-12-02,,Seed,,1.0,11-50,Private,,,,,,2,2021,23910,False,False
EduMagnate,2018-09-14,https://www.edumagnate.com/,"New York, New York, United States","Education, Software","E-Learning, Education, Training",1331762.0,A premier academic help company provides online help to higher education students suffering from their study and assigned papers. You need any type of help with your academic papers just asked EduMagnate experts they will resolve your issue and ease your stress. EduMagnate is the fastest-growing company in the market on which you may trust without a second thought.,11-50,,,,,,,,11-50,Private,,,,,,6,2018,59619,False,False
ACAP SME,2020-01-01,https://acapgp.com/business-services/,"Chicago, Illinois, United States","Financial Services, Lending and Investments","Banking, Financial Services",608930.0,,1001-5000,,,,,,,,1001-5000,Private,,,,,,6,2020,41696,False,False
Geospiza,2018-01-01,https://geospiza.us,"Denver, Colorado, United States",Software,Software,82751.0,"Geospiza is a tech startup that changes the way crisis and emergency management decisions are made. The Geospiza software platform integrates real-time IoT, big data, advanced analytics, and evidence-based consequence projections to support decision making that saves lives and protects the environment.",1-10,6.0,,2023-01-01,,Venture - Series Unknown,2170000.0,2.0,1-10,Private,,,,,,2,2018,11186,False,False
Virtual Tax Accountant,2019-01-01,https://www.virtualtaxaccountant.com/,"Pasadena, California, United States","Financial Services, Professional Services","Accounting, Financial Services",1038648.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2019,52468,False,False
Allied Resource Partners,2018-01-01,https://alliedresourcepartners.com/,"Denver, Colorado, United States","Energy, Financial Services, Natural Resources","Energy, Finance, Oil and Gas",114482.0,"Allied Resource Partners is an oil and energy investment company that helps new and old investors in the oil and energy investment industry. It focuses on investors whether they are veterans of the field, or brand new to the subject of oil and gas. The company helps them to ensure their investment is informed and confident in their decision to invest with Allied. The company was founded in 2018 and is headquartered in Denver, Colorado.",11-50,1.0,Seed,2019-10-16,850000.0,Seed,850000.0,1.0,11-50,Private,,,,,,0,2018,14896,False,False
ISMART Innovations,2018-01-01,https://ismartinnovations.com/home.html,"Los Angeles, California, United States","Gaming, Software, Sports","Gaming, Software, Sports",189523.0,,1-10,1.0,Seed,2022-07-22,250000.0,Pre-Seed,250000.0,,1-10,Private,,,,,,0,2018,21333,False,False
Rafi Nova,2020-01-01,https://rafinova.com/,"Needham, Massachusetts, United States","Clothing and Apparel, Commerce and Shopping, Community and Lifestyle, Design","E-Commerce, Fashion, Lifestyle, Retail",1765754.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2020,68260,False,False
Upskill NWA,2021-01-01,https://upskillnwa.com,"Rogers, Arkansas, United States","Education, Health Care, Other, Social Impact","Charity, Education, Health Care, Non Profit",1973540.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2021,70673,False,False
Avodocs,2019-01-01,https://www.avodocs.com/,"New York, New York, United States","Professional Services, Software","Legal, Software",434878.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2019,35384,False,False
Southern Capital Lending,2018-01-01,https://southerncapitallending.com,"Metairie, Louisiana, United States","Financial Services, Lending and Investments","Commercial Lending, Financial Services, Lending",2660797.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2018,83429,False,False
HazAdapt,2019-07-18,https://www.hazadapt.com,"Corvallis, Oregon, United States","Government and Military, Information Technology","GovTech, Information and Communications Technology (ICT), Information Technology",668753.0,"HazAdapt aims to build the world's most trusted and humanity-friendly technology for emergency communication and public wellness. We live in a reality filled with hazards. From everyday home and medical emergencies to large-scale disasters, they can happen to everyone and anyone. HazAdapt strives to build tools and services to help people (real, everyday not-trained-professionals-type people) connect to safety resources, adapt to the situation, and overcome with a strong recovery, as well as provide valuable systems and services for emergency authorities to engage with their community and their disaster preparedness.",1-10,,,,,,,3.0,1-10,Private,,,,,,6,2019,43559,False,False
cARTie,2019-01-01,https://www.cartie.org,"Huntington, New York, United States","Education, Other, Social Impact, Travel and Tourism","Education, Museums and Historical Sites, Non Profit",2947403.0,"cARTie provides education and arts access. Their customers contact them through email, phone, and online applications.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2019,88384,False,False
Tikkit,2019-01-01,http://www.tikkit.io,"New York, New York, United States","Financial Services, Payments","FinTech, Payments",266285.0,"Tikkit is a mobile-first fintech platform bringing modern payment and social tools to events and ticketing. Tikkit is the first platform that offers no fees to both hosts and guests. Host private events and parties with your friends or large concerts, with state of the art event tools all at the palm of your hand. Step in to the modern world and stop paying transaction fees on tickets to major events.",1-10,1.0,Seed,2020-01-01,,Pre-Seed,,1.0,1-10,Private,,,1.0,0.0,Computing; Calculating,2,2019,26785,False,False
By Legend,2020-01-01,https://bylegend.com,"Wheaton, Illinois, United States","Advertising, Design, Information Technology, Internet Services, Sales and Marketing","Advertising, Digital Marketing, Information Technology, Lead Generation, Marketing, SEO, Social Media Marketing, Web Design",1119844.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2020,53828,False,False
Republizon,2021-03-03,https://www.republizon.com,"Phoenix, Arizona, United States","Commerce and Shopping, Internet Services","E-Commerce, Internet",2930967.0,Republizon is the alternative to Amazon without censorship or participation in cancel culture,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2021,88623,False,False
JPH Procurement,2018-01-01,https://www.jphprocurement.com,"Tustin, California, United States","Food and Beverage, Travel and Tourism","Food and Beverage, Hospitality",1738774.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2018,67294,False,False
LD Digital Strategies,2020-01-01,https://lddigitalstrategies.com,"Miami Beach, Florida, United States","Internet Services, Media and Entertainment, Sales and Marketing","Content Creators, Digital Media, Marketing, Social Media",3047788.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2020,89850,False,False
Over2Digital,2020-12-01,https://over2digital.io/,"Bloomingdale, Illinois, United States","Advertising, Sales and Marketing",Advertising,1764329.0,"Over2Digital is a group of industry pros working as your personal marketing team. We specialize in achieving search engine dominance for our clients and strategic visibility on social media. The result - more traffic, more leads, more revenue. Google, Facebook, and other web giants are highly competitive arenas for online businesses. Let our experienced marketers tactically optimize your brand to the top. Collaborate with Over2Digital and boost your business like never before.",101-250,,,,,,,,101-250,Private,,,,,,6,2020,68287,False,False
Anneal,2023-01-01,http://anneal.ai,"San Francisco, California, United States","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Artificial Intelligence (AI), Generative AI, Software",193068.0,Anneal lets users harness generative AI to create and share short-form video content.,1-10,1.0,Seed,2023-07-04,,Pre-Seed,,2.0,1-10,Private,,,,,,2,2023,21612,False,False
Nuuly,2019-01-01,https://www.nuuly.com/,"Philadelphia, Pennsylvania, United States",Commerce and Shopping,Retail,94455.0,,101-250,,,,,,,1.0,101-250,Private,,,,,,6,2019,12619,False,False
LAIRD APPAREL,2022-01-01,https://lairdapparel.com,"Torrance, California, United States","Clothing and Apparel, Commerce and Shopping, Community and Lifestyle, Design","Apparel, E-Commerce, Fashion, Men's",323928.0,,11-50,,,,,,,1.0,11-50,Private,,,,,,6,2022,30076,False,False
Epic Medical,2020-01-01,https://www.epicmedicallabs.com,"Culver City, California, United States",Health Care,"Health Care, Health Diagnostics, Medical",1613770.0,"Epic Medical provides testing services for tv and film productions, businesses, government, community, and individual testing. They provide wellness and fitness services.  Their customers contact them through address, phone, mail, and online applications.",11-50,,,,,,,1.0,11-50,Private,,,,,,6,2020,65100,False,False
Express VR Corp,2023-03-18,https://www.expresslink.cloud/,"New York, New York, United States","Information Technology, Software","Information Technology, Software",1453759.0,Express VR is a product company incorporated in Delaware US owned by Buzzark Simulations Pvt Ltd from India. Buzzark Simulations is the parent AR VR services company and ExpressVR is the US entity of the same company. ExpressVR is fully focused on building a Node SaaS product for interactive 3d content creation.,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2023,61962,False,False
ChainScale,2018-01-01,https://www.chainscale.com,"Mountain View, California, United States","Information Technology, Internet Services, Software","Information Technology, Internet, Software",104193.0,ChainScale researches and develops secure software systems to unleash the power of decentralized applications. The company also develops resilient algorithms and open-source software systems to significantly improve the scalability and usability of different public distributed ledger systems.,11-50,2.0,,2020-12-23,8999996.0,Venture - Series Unknown,12499996.0,1.0,11-50,Private,,,,,,1,2018,13738,False,False
VARSTAR ALLIANCE,2018-01-01,https://varstaralliance.com/,"Detroit, Michigan, United States","Food and Beverage, Transportation","Automotive, Delivery Service, Food Trucks, Last Mile Transportation, Logistics, Railroad, Same Day Delivery, Shipping, Supply Chain Management, Warehousing",353368.0,"No one knows your needs better than us! This is why we are your trusted go-to logistics company who is fully dedicated to servicing your needs. We treat each and every customer like our own partner ensuring a successful move every time. This is what we call a true ALLIANCE. With a strong freight brokerage solution which is backed up by an asset division, we ensure that all cargo is well taken care of from beginning to the end. Being an industry leader comes with a great responsibility, which means that we always strive for perfection and nothing less.",101-250,,,,,,,,101-250,Private,,,,,,6,2018,31646,False,False
SonerMed,2020-03-27,http://sonermed.com,"Boca Raton, Florida, United States","Health Care, Manufacturing","Health Care, Manufacturing, Medical",1195699.0,"SonerMed is a medical wholesale company providing optimal quality products to both the private and government sector. The company distributes products to hospitals, medical laboratories, nursing facilities, government entities, and physician offices while reducing overhead, enhancing productivity, and improving excellence.",1-10,,,,,,,3.0,1-10,Private,,,,,,6,2020,56394,False,False
FlipTree Digital,2021-01-01,https://www.fliptreedigital.com,"Indian Trail, North Carolina, United States","Advertising, Internet Services, Media and Entertainment, Sales and Marketing, Video","Advertising, Digital Marketing, Social Media, Video",1591741.0,,11-50,,,,,,,1.0,11-50,Private,,,,,,6,2021,63963,False,False
AiMedica,2019-01-01,https://www.aimedica.net,"Twin Falls, Idaho, United States","Health Care, Information Technology, Other","Enterprise, Health Care, Hospital, Information Technology",337492.0,"AiMedica is a healthcare tool automating risk calculation using EHR data to improve patient care. The company streamlines the delivery of care by translating the data into actionable items, enabling healthcare systems to see in real-time to deploy vital healthcare resources in the communities they serve. AiMedica was founded in 2019 and is headquartered in Twin Falls, ID.",11-50,,,,,,,1.0,11-50,Private,,,,,,6,2019,30821,False,False
3techagency,2020-08-23,https://3techagency.com,"Los Angeles, California, United States","Advertising, Commerce and Shopping, Internet Services, Sales and Marketing, Software","Advertising, E-Commerce, Marketing Automation, SEO, Social Media Marketing, Web Development",334626.0,"At 3techagency we’re a ROI-Driven agency helping small & enterprise businesses scale up their sales & marketing efforts seamlessly through tools that cut down costs, improve efficiency & team versatility.",11-50,,,,,,,1.0,11-50,Private,,,,,,6,2020,30669,False,False
RandomWalk Technologies LLC,2018-01-01,http://forametrics.com/,"Ames, Iowa, United States","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Artificial Intelligence (AI), Natural Language Processing, Software",1712941.0,"Forametrics is a machine learning powered social media analytics engine that generates analyses in response to natural language queries. We bring in-depth social media analytics to the SMB space.  Member of the 5th Cohort at ISU Startup Factory, a startup super-accelerator initiative.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2018,66277,False,False
West Ventura County Business Alliance,2021-01-01,https://www.wvcba.org,"Oxnard, California, United States","Media and Entertainment, Other, Professional Services, Social Impact","Advice, Business Development, Non Profit",2451961.0,"West Ventura County Business Alliance provide a catalyst for business growth, the convener of leaders and influencers, and the champion for a stronger community.The WVCBA is the voice for the interest of business with government, promotes economic development, works to improve the regional economy, and protects the interests of the two communities.",1-10,,,,,,,,1-10,Private,,,,,,6,2021,80485,False,False
Inspire Client,2019-01-01,https://www.inspireclient.com,"Chicopee, Massachusetts, United States","Administrative Services, Professional Services","Human Resources, Recruiting, Staffing Agency",1968083.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2019,70776,False,False
Neki,2020-10-06,http://www.neki.io,"South Plainfield, New Jersey, United States","Community and Lifestyle, Financial Services, Information Technology, Internet Services, Lending and Investments, Other, Social Impact, Software","Communities, Funding Platform, Information Technology, Online Portals, Social Impact, Software",517665.0,"Neki is the first social impact network for your organizations and their members to connect, share and engage with their peers through impact-driven activities and conversations. NEKI connects organizations that want to do good with causes looking for support to further their mission.  Neki also provides nonprofits with digital tools to engage with their stakeholders and drive their mission forward.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2020,38586,False,False
Scribe,2020-01-01,https://get.scribe.ai/,"Denver, Colorado, United States","Consumer Electronics, Hardware, Messaging and Telecommunications, Software","Computer, Meeting Software, Software",279339.0,,1-10,1.0,Seed,2020-12-02,,Pre-Seed,,0.0,1-10,Private,,,,,,2,2020,27536,False,False
Troy Dating and Introductions,2020-05-01,http://thetroyapp.com,"Middletown, Delaware, United States","Apps, Internet Services, Mobile, Software","Apps, Mobile, Social Network",1953691.0,"Troy is a video speed dating app that allows users to meet live based on their own preferences and deal-breakers every night between 6 and 10 PM eastern. Troy’s mission is to revolutionize the way single people meet and connect online by replacing picture-based swiping used by Tinder, Bumble, Hinge and Match with a real-time, video only experience.",1-10,,,,,,,2.0,1-10,Private,,,,,,6,2020,71043,False,False
TodayPay,2023-01-01,https://todaypay.me,"New York, New York, United States","Financial Services, Payments","Finance, Financial Services, Payments",175142.0,"TodayPay is a company that operates in the payments industry. It offers a unique service known as 'Refunds as a Service', which aims to make financial services fairer and more accessible. The company's services are designed to be fast and efficient, with the belief that the speed of a payment can significantly impact a person's life. TodayPay also offers API integration for enterprise customers, allowing for seamless integration of their services into existing systems. The team at TodayPay has over 40 years of combined experience in banking, payments, ecommerce, and technology.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2023,20268,False,False
Ample Storage,2018-01-01,https://amplestoragecenter.com/,"Raleigh, North Carolina, United States","Real Estate, Transportation","Logistics, Real Estate, Self-Storage, Warehousing",305318.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2018,29023,False,False
Cerebre,2019-08-01,http://www.cerebre.io,"Boston, Massachusetts, United States","Artificial Intelligence (AI), Data and Analytics, Design, Energy, Internet Services, Manufacturing, Natural Resources, Science and Engineering, Software","Artificial Intelligence (AI), CAD, Internet of Things, Machine Learning, Manufacturing, Oil and Gas, Software",216301.0,"Cerebre develops tools and platforms that empower large-scale analytics for some of the world's largest companies. Cerebre aims to transform the physical world into digital form, even in challenging environments.",11-50,,,,,,,1.0,11-50,Private,,,,,,6,2019,23370,False,False
Foam Homies,2021-01-01,https://www.foamhomies.com/,"Terre Haute, Indiana, United States","Events, Media and Entertainment, Sports","Event Management, Events, Recreation",2187535.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2021,76747,False,False
AuraSense,2022-11-16,https://www.aurasense.tech/,"Chicago, Illinois, United States","Blockchain and Cryptocurrency, Hardware, Health Care, Other, Software, Sports","Augmented Reality, Blockchain, eSports, Fitness, Health Care, Health Diagnostics, Telehealth, Virtual Reality",181926.0,"AuraSense uses AI and automation to transform subjective neurological exams into a data-driven, quantifiable experience ensuring neurologists accurately assess their patients cognitive and physical health.",1-10,1.0,Seed,2023-09-20,,Seed,,4.0,1-10,Private,,,,,,2,2022,20772,False,False
Shepherd Wealth Partners,2018-01-01,https://shepherdwealthpartners.com,"Wesley Chapel, Florida, United States","Community and Lifestyle, Financial Services, Other","Finance, Financial Services, Retirement, Wealth Management",2609536.0,"Shepherd Wealth Partners has a process that draws out relevant biblical principles and how to apply them practically to the situations clients find themselves in. They aim to equip clients with skills to tackle the technical, spiritual, emotional, and relational challenges associated with wealth. They view their work as a calling to serve those who are trusted.",1-10,,,,,,,,1-10,Private,,,,,,6,2018,82712,False,False
Chimera Innovation,2018-01-01,https://www.chimerainnovation.com,"Allen, Texas, United States","Artificial Intelligence (AI), Biotechnology, Data and Analytics, Science and Engineering, Software","Artificial Intelligence (AI), Biotechnology, Machine Learning, Software",1282316.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2018,57366,False,False
MoviePass (NEW),2022-01-01,https://www.moviepass.com,"New York, New York, United States","Apps, Data and Analytics, Internet Services, Media and Entertainment, Navigation and Mapping, Other, Software","Apps, Location Based Services, Media and Entertainment, Subscription Service",47535.0,"MoviePass is a subscription service that allows customers to see movies in theatres for a set monthly fee. The user will be able to check into their preferred movie theatre using location-based mobile technologies and share their movie-going experiences with their peers via their preferred social networks. After the film, the user will be able to rate each movie and theatre experience.",1-10,2.0,Seed,2024-01-25,1039993.0,Seed,1039993.0,,1-10,Private,,,,,,0,2022,6234,False,False
Homelytics,2018-01-01,https://homelytics.com/,"Austin, Texas, United States","Information Technology, Real Estate, Sales and Marketing","Digital Marketing, Information Technology, Real Estate",1787584.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2018,67869,False,False
CTOCKS,2020-10-21,https://www.ctocks.com/,"Middletown, Delaware, United States","Financial Services, Lending and Investments","Crowdfunding, Funding Platform",1160557.0,,1-10,,,,,,,2.0,1-10,Private,,,,,,6,2020,55843,False,False
Olivier International,2018-01-01,https://www.oi.expert,"Houma, Louisiana, United States","Manufacturing, Real Estate, Science and Engineering","Civil Engineering, Construction, Industrial Engineering",707414.0,"Olivier International offers NDE Solutions for asset integrity, engineering, consulting, and regulatory and code compliance. They provide onsite services at fabrication yards, spool bases, offshore facilities, pipeline construction sites, lay barges, deepwater construction, and more for the oil and gas industry.",51-100,,,,,,,,51-100,Private,,,,,,6,2018,44694,False,False
Tresformics Solutions,2020-01-01,https://www.tresformics.com,"Cleveland, Ohio, United States","Information Technology, Privacy and Security, Sales and Marketing, Software","DevOps, Marketing, Network Security, Web Development",1645833.0,"Tresformics Solutions is a digital technology organization that offers business optimization solutions to businesses globally. The company focuses on the use of moving images, with a significant percentage of corporate entities utilizing videos as a crucial part of their marketing strategy. Tresformics Solutions also provides solutions tailored to the needs of businesses, particularly in the area of network security. The company adheres to three core principles in improving Staff Augmentation: cost, quality, and responsiveness.",11-50,,,,,,,,11-50,Private,,,,,,6,2020,66031,False,False
Noveltease Theatre,2019-01-01,https://novelteasetheatre.org,"Seattle, Washington, United States",Media and Entertainment,"Art, Media and Entertainment, Performing Arts",250164.0,Noveltease Theatre presents one-of-a-kind adaptations of classic works of theatre and literature to reclaim and reinterpret them.,1-10,1.0,,2023-04-04,10000.0,Grant,10000.0,,1-10,Private,,,,,,1,2019,25754,False,False
Love.com,2021-01-01,https://www.love.com,"Miami, Florida, United States",Health Care,Health Care,14391.0,"Love.com: the everything store powered by small business, sustainability, and simple ingredients.",11-50,2.0,,2023-05-02,5000000.0,Venture - Series Unknown,12500000.0,,11-50,Private,,,0.0,0,,1,2021,300,False,False
Worth Search,2019-01-01,https://www.worthsearch.com/,"Brooklyn, New York, United States","Administrative Services, Other, Professional Services","Professional Services, Recruiting, Staffing Agency",739530.0,"Worth Search provides technical recruiting, recruiting, contingency search, container search, recruiting consulting, engineering, and product management service.",11-50,,,,,,,,11-50,Private,,,,,,6,2019,45595,False,False
Blockagent,2019-01-01,https://blockagent.io/,"Boston, Massachusetts, United States","Blockchain and Cryptocurrency, Financial Services, Other","Blockchain, Finance, Financial Services",2298035.0,"Blockagent is an independent SEC-registered transfer agent focused on blockchain-based digital securities.  Bringing trust and compliance to digital securities, BlockAgent is the new regulated market infrastructure.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2019,78266,False,False
Readback,2021-01-01,https://www.readback.legal,"Springfield, Massachusetts, United States","Other, Professional Services","Consulting, Legal, Professional Services",2175041.0,,51-100,,,,,,,,51-100,Private,,,,,,6,2021,75288,False,False
