company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,age,founding_year,org_uuid,already_scraped,snapshot_in_window
PA Clinical Network,2019-01-01,https://paclinicalnetwork.com,"Mechanicsburg, Pennsylvania, United States",Health Care,"Health Care, Medical, Wellness",1798161.0,PA Clinical Network provides medical services on a regional and statewide basis. Their vision is to create a future for the practice of medicine by removing barriers and optimizing outcomes. They offer training and resources to practice as leaders or managers.,101-250,0.0,,,0.0,,0.0,,101-250,Private,,,,,,6,5,2019,67648,False,False
JST Events,2019-01-01,https://www.jstevents.com,"Rochester Hills, Michigan, United States","Administrative Services, Events, Food and Beverage, Media and Entertainment, Transportation","Catering, Event Management, Events, Logistics, Trade Shows, Transportation",614268.0,"JST Events provides consumer activation, corporate event, experiential training, and tradeshow solutions. Their services include staffing, transportation, sourcing competitive vehicles, trailer buildouts and booth designs, equipment rentals, budgeting, contracts and permits, event scheduling, catering, warehousing and office space, props and displays, drive course designs, and venue selections.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,41883,False,False
BE Mobile LLC,2019-01-01,https://nj-phone-buyers.business.site,"Boonton, New Jersey, United States","Commerce and Shopping, Consumer Electronics, Hardware","E-Commerce, Electronics",1196106.0,We buy iPhones in any condition in New Jersey. We are a direct buyer for iPhone. We buy any quantities. Currently only buying iPhone 8 and up. Sell your IPHONE with US,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,56383,False,False
Vora Social,2020-01-01,https://www.vora-social.com/,"Los Angeles, California, United States","Apps, Internet Services, Mobile, Software","Mobile Apps, Social Network, Software",1439205.0,,1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,4,2020,60659,False,False
Parade,2021-01-01,https://tryparade.com,"New York, New York, United States","Commerce and Shopping, Internet Services","E-Commerce, Internet, Social Shopping",956011.0,"Parade focuses on helping brands in compelling online shopping experiences. Parade was founded in 2021 and was headquartered in New York, United States.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,0.0,0.0,,6,3,2021,51270,False,False
Patient Square Capital,2020-01-01,https://patientsquarecapital.com,"Menlo Park, California, United States","Financial Services, Health Care","Finance, Financial Services, Health Care",128611.0,"Patient Square Capital focuses on a healthcare investment firm that partners with best-in-class management teams whose products, services, and technologies improve health. They use extensive industry expertise, a large network of relationships, and a partnership approach to help organizations develop and succeed.",1-10,0.0,,,0.0,,0.0,5.0,1-10,Private,,,,,,6,4,2020,16360,False,False
Woodley + Lowe,2019-12-01,https://www.woodleylowe.com/,"New York, New York, United States","Clothing and Apparel, Design","Apparel, Fashion",634073.0,"Woodley + Lowe is a digitally native lifestyle apparel brand hyper focussed on Gen Z girls. The brand fills a void in the market for teen apparel, with its everyday comfort driven essentials, a proprietary sizing system and sustainable fabrics. More than just offering apparel, Woodley + Lowe is a  platform for the Gen Z consumer that meets them how they shop and consume content today and is poised to be the forerunner of modern teen brands.",1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,0.0,1.0,,6,4,2019,42517,False,False
Balata Data,2022-01-01,https://balatadata.com/,"Atlanta, Georgia, United States","Hardware, Information Technology, Professional Services","Consulting, Data Center, Information Technology",318559.0,"Balata Data is a company that specializes in data center solutions. Their services include system monitoring, AI-powered support systems, systems management, L4 engineering, OEM level troubleshooting, and an advanced ticketing platform. They also provide certified OEM parts. Balata Data offers support for multiple vendors, including HPE, Dell, Cisco, Lenovo, Sun/Oracle, and Supermicro. They also offer data erasure or destruction services for active failed parts under contract. Their erasure services ensure data from IT assets is erased safely, thoroughly, and in a certified manner that meets top industry standards.",11-50,0.0,,,0.0,,0.0,2.0,11-50,Private,,,,,,6,2,2022,29805,False,False
CityFront Innovations,2018-09-01,https://cityfront.ai/,"Southlake, Texas, United States","Government and Military, Information Technology, Software","GovTech, SaaS, Software",1223839.0,"A smart city SaaS platform that uses AI technology to integrate legacy city systems, making cities more efficient and service delivery cost effective",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2018,57148,False,False
MedCadre,2020-01-01,https://medcadre.com,"Boston, Massachusetts, United States","Health Care, Other","Health Care, Service Industry",751669.0,"The MedCadre ,Organizations are increasingly turning to locum tenens to solve their staffing needs, ensure patient access and continuity of care. The increased demand for healthcare services and the flexibility and benefits of practicing medicine as a locum tenens provider, more and more physicians, nurse practitioners, physician assistants, dentists are offering their specialized services as a locum tenens.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,45914,False,False
Jackfruit,2021-03-01,https://jackfruit.ai/,"Englewood, New Jersey, United States",Software,Software,795394.0,"Jackfruit is a job tracker that helps you seamlessly organize and track your job search progress. From auto-filling applications, tracking application progress, networking efforts, organizing documents to taking interview notes, writing to-do's and setting reminders - Jackfruit is your centralized platform for all things job search. Visualize your job hunt with this free tool now!",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,47130,False,False
RedZed Group,2019-01-01,https://RedZedGroup.com,"New York, New York, United States","Professional Services, Sales and Marketing, Software","Business Development, Consulting, Innovation Management, SaaS, Sales",2941553.0,"Business Development as a Service (BDaaS) - We scale revenues within the US United States & Canada for global companies.  We are your business development arm. Contract us (or partner with us) to sell your products, services, SaaS, or anything else. We train and hire our teams on your company, and represent you exclusively within the US & Canada markets. For companies outside the US, we help launch and scale business development and revenues within North America. We also provide consulting and advisory for: - Innovation - Monetization - Product / Service Innovation - New Products / Services - Brainstorming - Futurism - Insights - Ideation - Strategies - Board & C-Level Advisory",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,5,2019,88474,False,False
Happy Space,2018-08-28,https://happyspacenow.com,"Cincinnati, Ohio, United States","Media and Entertainment, Real Estate, Video","Real Estate, Video",2027638.0,"Happy Space is built on the mantra of 'Live life chore-free'. Happy Space's flagship product is a monthly membership program whose core offerings include recurring hotel-style tidy up, complimentary grocery deliveries, and add-on services. In addition, Happy Space is a pioneer of trust-centered technological innovation in the home services industry, empowering customers with 'video-receipts' - a novel approach to building trust in the service economy by providing a video-clip of services delivered at customers' homes.",1-10,0.0,,,0.0,,0.0,3.0,1-10,Private,,,,,,6,5,2018,72944,False,False
My CFL Tech Solutions,2020-01-01,https://www.mycfltech.com,"Maitland, Florida, United States","Information Technology, Internet Services, Privacy and Security, Professional Services, Software","Cloud Computing, Consulting, Cyber Security, Information Technology, Web Hosting",722151.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,45127,False,False
Drome,2020-01-01,https://www.drometech.com,"Dallas, Texas, United States","Administrative Services, Information Technology, Professional Services","Human Resources, Information Technology, Recruiting",908789.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2020,50083,False,False
Stella Ventures,2021-06-15,https://stella.ventures,"New York, New York, United States",Financial Services,FinTech,484889.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,2,2021,37333,False,False
Alix Ventures,2020-01-01,https://alix.vc,"San Francisco, California, United States","Biotechnology, Financial Services, Health Care, Lending and Investments, Science and Engineering","Biopharma, Biotechnology, Genetics, Life Science, Venture Capital",161293.0,"Alix Ventures: Driving Patient Impact - Supporting Early Stage Life Science Startups Engineering Biology to Drive Radical Advances in Human Health Born from our collective experience as founders, we set out to build the fund we wanted to raise from... Thesis: Life Sciences is experiencing rapid innovation with the rise of TechBio, a change we believe is leading to some of the most impactful solutions in decades. Our passion is to help build transformative companies ahead of this revolution to significantly impact the quality & effectiveness of patient care. We aim to partner with passionate, accomplished founders who possess unique insights to solve some of the world’s most daring problems facing us in Life Sciences. Team: Our entire team is composed of serial VC backed Life Sciences founders with experience in raising capital, scaling teams, running labs, navigating regulatory mazes, partnering with pharma & the many fires that consist of operating an early stage company. We’ve been in your shoes before, we pride ourselves in being the VC we wish we had on our own cap tables, founders we are here to help!  SAB/MAB: Composed of top VC-backed PhD Life Sciences founders, our scientific & medical advisory board aids our investment team in both technical & clinical diligence - thus providing a multitude of expertise & fluency across a wide variety of Life Science sub-domains. Let’s talk science! Support: Helping our founders is our utmost priority. To tackle the many challenges ahead, we’ve curated a full platform of resources to help with customer introductions, fundraising, & team building, amongst others. In addition, dedicated to supporting our portfolio is our operating partner - Mark Pulido (5x HC/LS CEO - previously of Novartis, McKesson, & Ability) & our extensive network of industry executives spanning Top 25 Pharma, major health systems, & large payors. Limited Partners: Anchored by leading strategic LPs making up some of the best venture capital firms in the world, veteran founders, & industry experts. Alix is here to fill the void for early stage Life Sciences specific capital in Silicon Valley.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,0.0,0.0,,6,4,2020,19198,False,False
Warmup Inbox,2020-01-01,https://www.warmupinbox.com/,"Prague, Oklahoma, United States","Information Technology, Internet Services, Messaging and Telecommunications, Sales and Marketing, Software","Email, Email Marketing, Software",272575.0,Warmup Inbox is an email warming tool that will automatically increase your Email Deliverability rates as well as increase your domain reputation and decrease the likelihood of your inbox and domain being added to any blacklists or deactivated for suspicion of spam.,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,27184,False,False
Yayati,2020-01-01,https://www.yayati-ai.com,"Irvine, California, United States","Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software","Artificial Intelligence (AI), Financial Services, Wealth Management",349894.0,"Yayati is a quantitative investment technology company that specializes in providing personalization infrastructure for modern wealth management enterprises. The company leverages artificial intelligence to offer wealth management solutions. Yayati's services are designed to help clients achieve their financial goals. The team behind Yayati includes industry experts, quantitative financial professionals, skilled developers, and innovative thinkers who work together to provide these services.",1-10,0.0,,,0.0,,0.0,4.0,1-10,Private,,,,,,6,4,2020,31481,False,False
Strategio,2021-01-01,https://strategio.tech/,"Miami, Florida, United States","Administrative Services, Information Technology, Professional Services","Consulting, Human Resources, Information Technology",443221.0,,51-100,1.0,Seed,2022-10-10,0.0,Seed,0.0,,51-100,Private,,,,,,2,3,2021,35710,False,False
TrelliSense,2022-01-01,https://www.trellisense.com/,"Boulder, Colorado, United States","Consumer Electronics, Hardware, Internet Services","Electronics, Hardware, Internet of Things, Sensor",295385.0,"TrelliSense utilizes a differentiated technology that harnesses sunlight as a spectroscopic light source for the precise identification and measurement of methane emissions across various industrial infrastructures, including oil and gas facilities, landfills, coal mines, bio-digestion plants, and agricultural operations.",1-10,1.0,Seed,2023-08-04,0.0,Seed,0.0,,1-10,Private,,,,,,2,2,2022,28498,False,False
Build a Head,2019-07-01,https://buildahead.com,"Burlington, North Carolina, United States","Commerce and Shopping, Content and Publishing, Media and Entertainment","Gift, Printing",336981.0,We make something memorable,11-50,0.0,,,0.0,,0.0,2.0,11-50,Private,,,,,,6,4,2019,30791,False,False
Exacore,2021-01-01,https://www.exacore.com/?hero,"Plantation, Florida, United States","Real Estate, Science and Engineering","Civil Engineering, Construction, Facility Management, Mechanical Engineering",476753.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,37034,False,False
Bidsquare Cloud,2019-01-01,https://www.bidsquarecloud.com/,"New York, New York, United States","Information Technology, Software","Information Technology, Software",936133.0,A cloud-based software solution (SaaS) provider,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,50766,False,False
DNA Nanobots,2021-01-01,https://dnananobots.com,"Powell, Ohio, United States","Health Care, Science and Engineering","Health Care, Nanotechnology, Therapeutics",165736.0,"DNA Nanobots is a pioneer in the development and delivery of DNA nanoparticles tailored for targeted therapies. It creates products for point-of-care therapy, functionalized gene delivery, and diagnostics. It also offers product development services and expertise in the functionalization of DNA nanotechnology, including experience in gene delivery, vaccine development, targeted drug delivery, and nucleic acid diagnostic testing.",1-10,1.0,Seed,2024-01-24,0.0,Pre-Seed,0.0,,1-10,Private,,,,,,2,3,2021,19537,False,False
Anise Partners LLC,2019-01-01,https://www.anisepartners.com,"Washington, District of Columbia, United States","Financial Services, Lending and Investments, Professional Services","Consulting, Impact Investing, Venture Capital",856471.0,,1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,5,2019,48771,False,False
Campaign Verify,2020-01-01,http://www.campaignverify.org,"Washington, District of Columbia, United States","Government and Military, Other, Professional Services, Social Impact","Compliance, Non Profit, Politics",2233384.0,"Campaign Verify is a non-partisan, non-profit service for U.S. political campaigns, parties, and PACs to verify their identity. It was founded in 2020.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,0.0,0.0,,6,4,2020,77702,False,False
Eibik,2019-01-01,https://eibik.com,"New City, New York, United States","Content and Publishing, Media and Entertainment","Media and Entertainment, News, Publishing",1675591.0,,251-500,0.0,,,0.0,,0.0,1.0,251-500,Private,,,,,,6,5,2019,65419,False,False
Project IMG,2021-01-01,https://projectimg.com,"New York, New York, United States","Education, Health Care","Education, Health Care, Medical",1364418.0,"Project IMG operates as a global network aimed at connecting, resourcing, and supporting international medical students and graduates. It focuses on providing hospital rotations, training opportunities with board-certified physicians and surgeons in US teaching hospitals, and fostering a community among medical professionals worldwide. The organization offers a membership designed specifically for physician leaders, aiming to guide and support their academic and clinical journeys. Additionally, Project IMG runs an ambassador program to promote its mission on campuses, ensuring an inclusive and fair opportunity for medical students and graduates to advance in their careers.",101-250,0.0,,,0.0,,0.0,,101-250,Private,,,,,,6,3,2021,58940,False,False
SPF Legal Consulting,2019-01-01,https://www.spflegalconsulting.com,"Irvine, California, United States","Administrative Services, Professional Services","Human Resources, Recruiting, Staffing Agency",796131.0,"SPF Legal Consulting is a recruiting firm that offers staffing and executive search services for companies and law firms. They offer attorney consultants, paralegals, compliance professionals, legal staff for secondment, and interim staffing for short-term and long-term projects.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,5,2019,47151,False,False
Vinsa,2020-01-01,https://vinsa.ai/,"Palm Beach Gardens, Florida, United States","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Artificial Intelligence (AI), Software",2724299.0,,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,1.0,1.0,,6,4,2020,85640,False,False
ReviewVio,2019-01-01,https://reviewvio.com,"Irvine, California, United States",Software,Software,1238600.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,56855,False,False
Realty One Group Insight,2020-01-01,https://www.roginsight.com,"Rome, Georgia, United States",Real Estate,"Property Management, Real Estate, Rental Property, Residential",2169719.0,"Realty One Group Insight offers relocation, home finding, buyer, and seller guide services. They sell residential, commercial, multi-family, and land properties.  They respond to customer inquiries by phone and email.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,4,2020,75377,False,False
Alstelle,2020-01-01,https://www.alstelle.com,"San Francisco, California, United States","Commerce and Shopping, Consumer Goods, Health Care, Other, Social Impact","Beauty, Consumer Goods, Health Care, Non Profit, Retail",2533109.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,82356,False,False
BufferSprings,2021-08-14,https://www.buffersprings.com,"Boston, Massachusetts, United States","Administrative Services, Education, Other, Professional Services, Sales and Marketing","Compliance, Consulting, Corporate Training, Human Resources, Marketing, Professional Services, Recruiting, Social Recruiting",688709.0,"BufferSprings is a Boston-based training and consulting firm where the missions of smart organizations and the military-connected community merge. We are proud to be 100% veteran-owned and operated and are passionate about connecting our employment partners and their career opportunities to our brothers and sisters from the global military community. BufferSprings builds customized recruitment, engagement, and retention programs for individual companies looking to create effective and sustainable military talent initiatives. BufferSprings leverages over 20 years of experience in the military recruitment sector and a vast array of insider connections, cutting-edge HR technology, and expansive online communities to build veteran-centric talent acquisition solutions that provide immediate and ongoing results for mission-driven organizations. Hiring from the military-experienced talent pool is one of the most intelligent business decisions that your company can make. We help these intelligent companies design and implement effective and sustainable programs. We take the time to get to know your organization and unique talent needs in order to build a robust program and welcome the right members of the military community to your organization and keep them. We know that the military veteran employment landscape can be tough to navigate. Just as no two companies are the same, no two veterans are the same. Let us help you on your journey to successfully hiring, retaining, and engaging the military community.  Whether you are in the beginning stages of developing your military initiative or have a pre-existing program in place, we would love to get to know more about your company and show you how a partnership with BufferSprings can take your organization to the next echelon.  BufferSprings is proud to be a Certified Service-Disabled Veteran-Owned Business",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,2,2021,44123,False,False
Oil Advantage,2019-01-01,https://www.vsi-oil.com,"Palo Alto, California, United States",Manufacturing,"Industrial, Machinery Manufacturing",2856503.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,2.0,0.0,Testing,6,5,2019,86757,False,False
Soma Ayurvedic,2019-06-01,https://somayurvedic.com,"Cordova, Tennessee, United States","Commerce and Shopping, Health Care","E-Commerce, Health Care",291608.0,"Soma Ayurvedic is an all natural, vegan and minimalist skincare brand rooted in Ayurveda. Ayurveda is yoga’s sister science and is the world’s oldest continuously practiced form of medicine, dating back 7000 years. Our adaptogens come from the most biodiverse forests on earth and we are committed to clean, plant based and transparent formulations. Our products are made in India and for every purchase, we donate a set of school supplies and a female hygiene kit to those in our producer community who lack these basic necessities.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2019,28279,False,False
The Aspen Fellowship,2020-03-01,https://www.aspenfellowship.com/,"Washington, District of Columbia, United States","Education, Other, Professional Services, Social Impact","Consulting, Education, Non Profit",2398932.0,"Aspen trees are unique for developing new trees out of existing root structures. By giving students the fundamental “building blocks” that all jobs require (attention to detail, effective communication, collaboration, etc.) Aspen Fellows will be empowered to launch their careers and succeed after graduation.  The 2020 Aspen Fellowship created 50 internships that will allow Fellows to complete an in-depth analysis and final presentation with an Advisor this summer. These 50 projects will not only build sharper, more experienced candidates, but will also forge stronger connections between mentors and future leaders in the African-American community.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2020,79760,False,False
Jolie,2021-01-01,https://www.jolieskinco.com/,"Accord, New York, United States","Manufacturing, Natural Resources, Sustainability","Manufacturing, Water, Water Purification",137536.0,"Jolie is a manufacturer of water purifying products to purify the quality of water for better skin, hair, and wellbeing. Founded in 2021, Jolie is focused on removing the harmful chemicals found in tap water that can cause dry scalp, hair loss, dry skin, damaged hair, skin redness, and irritation with the help of its water purifying products, providing clients an option to live a healthy lifestyle.",1-10,1.0,Seed,2021-08-23,0.0,Seed,0.0,2.0,1-10,Private,,,,,,2,3,2021,17215,False,False
Kudu Sales,2020-07-01,https://kudu.co/,"Seattle, Washington, United States","Information Technology, Sales and Marketing, Software","Sales, Sales Automation, Software",503067.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,3,2020,38019,False,False
Plastik,2019-01-01,https://www.plastik.tv,"Los Angeles, California, United States","Content and Publishing, Media and Entertainment, Video","Film Production, Media and Entertainment, Video Streaming",2184373.0,"Plastik is a production company that offers entertainment promotion, branded content, concept, script, and storyboard development, camera,  and lighting support, live music and event coverage and streaming, offline and online editorial services, and remote and virtual production solutions to clients.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,75108,False,False
AdFabric,2019-08-15,https://www.adfabric.co/,"New York, New York, United States","Advertising, Media and Entertainment, Sales and Marketing","Advertising, Digital Media, Media and Entertainment",2360095.0,"We make Advertising part of the fabric of the video. Our platform seamlessly inserts ads and products into the fabric of the digital video itself, after the video has already been produced, at scale.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,4,2019,78873,False,False
VTX Tools,2021-01-01,http://www.vtxtools.com,"Milwaukee, Wisconsin, United States","Commerce and Shopping, Professional Services","Business Development, Retail",1734706.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,67378,False,False
Global Consulting Advancement,2021-01-01,https://globalconsultingadvancementllc.com,"San Francisco, California, United States","Data and Analytics, Professional Services","Business Intelligence, Consulting, Management Consulting",1097524.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,3,2021,54350,False,False
Interesting Engineering,2018-10-14,http://www.interestingengineering.com,"New York, New York, United States","Community and Lifestyle, Consumer Electronics, Education, Hardware, Information Technology","Communities, Computer, Education, Electronics, Information Technology",196959.0,"Interesting Engineering is a cutting edge, leading community designed for all lovers of engineering, technology and science. Join us to keep up with the latest in new technological advances, ground-breaking scientific discoveries and the most Interesting Engineering projects in the entire world. As well as cool recent developments in these fields we also bring you some of the coolest and most interesting science, technology and engineering information from the past. Satisfy your thirst for knowledge, research a new project or find the latest tech gadgets, we have it all. Learn about amazing discoveries and inventions by the most celebrated tech, science and engineering geniuses of all time or step back in time to see the marvels of the past. A truly wonderful resource for all students, experts and enthusiasts with a passion for the developing world.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,0.0,1.0,,6,5,2018,21892,False,False
NexGen Micro Electronics,2019-01-01,https://www.nexgenmicro.com,"Irvine, California, United States","Consumer Electronics, Hardware, Other, Transportation","Commercial, Electronics, Supply Chain Management",1267519.0,"NexGen Micro Electronics offers antennas, battery modules, bridge rectifiers, capacitors, resistors, circuit breakers, diodes, evaluation boards, EVE modules, fans, blowers, fuse blocks, fuse holders, fuses, GNSS receivers, chokes, coils, memory, memory IC, sensing, switches, signal conditioning, switches, telecom modules, thermal connectors, and wireless power modules.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,5,2019,57718,False,False
Southern Wind Investment,2020-01-01,https://www.swindinvest.com,"Miami, Florida, United States","Financial Services, Real Estate","Construction, Property Management, Real Estate Investment",2281115.0,"Southern Wind Investment provides construction and legal assistance services. Their services include modeling, permit expediting, site surveys, zoning, code compliance, scheduling, and bid packaging services. They also provide developmental approval and building approval services.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,0.0,1.0,,6,4,2020,78531,False,False
Cosmic Microwave Technology,2019-01-01,https://www.cosmicmicrowavetechnology.com,"Lawndale, California, United States","Consumer Electronics, Hardware, Manufacturing","Electronics, Manufacturing",778637.0,Cosmic Microwave Technology specializes in the design and manufacture of high-end cryogenic low-noise amplifiers.,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,46682,False,False
The Philadelphians Cricket,2020-01-01,https://www.phillycricket.com,"Devon, Pennsylvania, United States","Gaming, Sports","Cricket, Fantasy Sports, Sports",1607075.0,"The Philadelphians Cricket offers leagues and competitions for cricket. They provide a cricket team, representing player development, programs, grassroots level, developing infrastructure, and a sporting, and entrepreneurial background. Their services include tournaments and event services.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,65216,False,False
Argano,2020-01-01,https://argano.com/,"Plano, Texas, United States","Information Technology, Professional Services","Information Services, Information Technology, Management Consulting",116014.0,"Argano is a next-generation business and technology services provider that builds intelligent and frictionless digital operating platforms that make businesses run better. Argano has been purpose-built for the Digital Renaissance helping companies think differently about how they deploy and manage people, processes, and technology.",251-500,0.0,M&A,,0.0,,0.0,1.0,251-500,Private,,,0.0,2.0,,5,4,2020,15066,False,False
DUREXA Drilling Tools LLC.,2018-10-26,https://durexainternational.com/,"Scottsdale, Arizona, United States","Agriculture and Farming, Commerce and Shopping, Natural Resources, Real Estate, Science and Engineering, Sustainability","Agriculture, Construction, Environmental Engineering, Mining, Retail, Water",181040.0,"DUREXA has found a great weakness in the current industry, there is great inequality of technology, information, and tools outside of mining, which has led to companies in other branches being affected in their income and performance. We not only provide tools and new technologies, but we also seek to train companies so that they can develop their projects in an optimal way, and even offer them the option of developing tools tailored to their projects and needs Our clients can rely on us as their drilling ally, to purchase products or solve problems in one place. Supporting them from the evaluation of the terrain to the consumables and machinery for the service, that is, from the beginning to the end of the process.",11-50,1.0,Seed,2021-02-22,25000.0,Pre-Seed,25000.0,1.0,11-50,Private,,,,,,0,5,2018,20705,False,False
Brndbot,2021-01-01,https://brndbot.com,"Boston, Massachusetts, United States","Science and Engineering, Software","SaaS, Software, Software Engineering",536730.0,"brndbot the first global platform integrating SaaS, payments and Commerce Accelerating Technologies to help businesses succeed. It offer software solutions in fast-growing ‘everyday life’ verticals: Childcare & Education, Fitness & Wellbeing, Field Services and Personal Services – and a global, cloud-based payments processing platform.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,3,2021,39260,False,False
truMED,2019-01-01,http://trumed.ai/,"Southlake, Texas, United States","Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software","Artificial Intelligence (AI), Health Care, Therapeutics",110406.0,"TruMED is an AI-driven company that provides digital therapeutics services. It was founded in 2019 and is based in Southlake, USA.",1-10,1.0,Seed,2021-04-14,500000.0,Seed,500000.0,2.0,1-10,Private,,,,,,0,5,2019,14438,False,False
Blackbox Bio,2021-01-01,https://www.blackboxbio.com/,"Boston, Massachusetts, United States","Biotechnology, Science and Engineering",Biotechnology,387904.0,Blackbox Bio automates rodent behavioral phenotyping and high-throughput in vivo screening of novel psychoactive medicinal compounds.,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,3,2021,33298,False,False
Tower View,2021-01-01,https://www.tower-view.com/,"Oshkosh, Wisconsin, United States",Financial Services,"Asset Management, Financial Services, Wealth Management",1233517.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,56961,False,False
New England Public Media,2020-01-01,https://www.nepm.org/,"Springfield, Missouri, United States","Advertising, Media and Entertainment, Sales and Marketing, Video","Advertising, Broadcasting, Digital Entertainment, Media and Entertainment",1380802.0,,101-250,0.0,,,0.0,,0.0,,101-250,Private,,,,,,6,4,2020,60249,False,False
Louisiana Hand to Shoulder Center,2018-04-01,https://www.louisianahandtoshoulder.com,"Covington, Louisiana, United States",Health Care,"Clinical Trials, Health Care, Hospital, Wellness",2678931.0,"Louisiana Hand to Shoulder Center provides health care services. They offer orthopedic services to children. They provide treatment for hand, finger pain, wrist, elbow, and chronic shoulder pain. Their patients contact through phone and email services.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2018,84743,False,False
Scales,2021-05-06,https://www.scales.ai/,"San Francisco, California, United States","Administrative Services, Other, Software","B2B, Enterprise Software, Human Resources, SaaS, Software",137899.0,"Scales lets companies design and automate programs to connect and engage employees across diverse company contexts: for new hire onboarding, community building and knowledge sharing across silos. In an increasingly digital and distributed workplace, Scales is the intelligent services layer enabling companies to accelerate people strategy and organizational development at scale. With Scales, employees receive automatically scheduled program invitations to engage with colleagues over video or in-person - from building social connections on their first day on the job, to domain-relevant project support, to identifying cross-selling opportunities across business verticals.  As a purpose-driven organization, Scales is free forever for nonprofits and networks, supporting community missions around the globe.",1-10,1.0,M&A,2021-07-01,110000.0,Pre-Seed,110000.0,3.0,1-10,Private,,,,,,0,2,2021,17257,False,False
Ryckatyk,2018-06-15,http://ryckatyk.com/,"Raleigh, North Carolina, United States",Information Technology,Information Technology,2504966.0,"Ryckatyk focuses on connecting great, quality customers to our client’s products and services. We do this by learning about and connecting with Raleigh and it’s surrounding metro and ensuring that our client’s products are useful to potential customers. Our team, during the acquisition process, gives an in depth preview of our clients product to the potential customer. We provide training to each member of Ryckatyk so that they are consistently delivering your branding and message across Raleigh.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,5,2018,81212,False,False
Entregado Group,2019-01-01,https://entregadogroup.com/,"Houston, Texas, United States","Financial Services, Real Estate",Real Estate Investment,1620834.0,,51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,5,2019,64970,False,False
