company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,age,founding_year,org_uuid,already_scraped,snapshot_in_window
Verdure Planet,2020-01-01,https://www.verdureplanet.com,"Louisville, Kentucky, United States","Community and Lifestyle, Science and Engineering, Sustainability","Environmental Engineering, Lifestyle, Sustainability",1676294.0,Verdure Planet strives to educate the public and private sector on sustainability and how businesses can do their part to help. If you want any information please contact them through email or phone call.,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2020,65402,False,False
RABS,2021-01-01,https://rabs-llc.com,"Wilmington, Delaware, United States","Health Care, Payments, Software","Billing, Health Care",2682226.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,84699,False,False
Vibemap,2020-01-01,https://vibemap.com/,"Berkeley, California, United States","Software, Travel and Tourism","Software, Travel",243534.0,"Vibemap is a city discovery platform that connects you with meaningful experiences based on your vibes.A city discovery app that connects you to local places, experiences, and people that match your vibe.",1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,4,2020,25347,False,False
Selva,2022-01-01,https://joinselva.com/,"New York, New York, United States","Information Technology, Internet Services, Media and Entertainment","Information Services, Internet, Online Portals, Social Media",148470.0,,1-10,1.0,Seed,2022-06-20,125000.0,Pre-Seed,125000.0,3.0,1-10,Private,,,,,,0,2,2022,18155,False,False
Review 360,2019-01-01,https://www.review360.us/,"Wilton Manors, Florida, United States","Advertising, Data and Analytics, Sales and Marketing, Software","Advertising, Analytics, Software",2166928.0,"Review 360 is a powerful, yet simple to use application which helps you take control of your online listings, manage & get more review and be visible online.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,75429,False,False
Amino,2021-04-01,https://aminoeditor.com,"Moscow, Idaho, United States",Software,Browser Extensions,454226.0,Amino provides a browser extension that allows CSS customization of any website. It helps to use the editor to create website themes and skins. It offers a robust interface to manage a library of styles and collections.,1-10,1.0,Seed,2014-01-31,118000.0,Pre-Seed,118000.0,,1-10,Private,,,,,,0,2,2021,36158,False,False
Truehold,2021-01-01,https://www.truehold.com/,"New York, New York, United States","Financial Services, Real Estate","Leasing, Real Estate, Residential",108254.0,"Truehold provides a sale-leaseback service intended to create a living option for senior citizens that lets them enjoy a healthy, happy life at home.",11-50,2.0,Seed,2023-01-01,0.0,Seed,0.0,2.0,11-50,Private,,,,,,2,3,2021,14206,False,False
Local Handyman,2022-10-03,https://localhandymanllc.com,"Westlake, Ohio, United States",Real Estate,Home Improvement,2871378.0,Handyman services in Westlake OH,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,1,2022,86575,False,False
Prestige Healthcare Administrative Services,2020-01-01,https://prestigeas.com,"Howell, New Jersey, United States","Administrative Services, Health Care, Professional Services","Consulting, Health Care, Office Administration",1486717.0,,501-1000,0.0,,,0.0,,0.0,,501-1000,Private,,,,,,6,4,2020,62898,False,False
Nerd Tech Solutions,2020-01-01,https://nerdtechsolutions.com,"Arlington, Texas, United States","Design, Information Technology, Internet Services, Sales and Marketing","Information Technology, SEO, Web Design",2536123.0,"Nerd Tech Solutions provides information technology solutions to small and medium-sized businesses. They offer website design, CMS, and app development services. They not affiliated with any third party brand unless specified. They offer search engine optimization services.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,82292,False,False
Blueshirt Advisers,2021-09-16,http://www.blueshirtadvisersllc.com,"Omaha, Nebraska, United States",Financial Services,Financial Services,2944437.0,"Registered Investment Adviser in Omaha, NE.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,2,2021,88428,False,False
North Spore,2019-01-01,https://northspore.com/,"Portland, Maine, United States","Agriculture and Farming, Commerce and Shopping","Agriculture, Farming, Retail",268245.0,,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,5,2019,26908,False,False
Reach Advance,2019-08-01,https://reachadvance.com,"Los Angeles, California, United States","Design, Internet Services, Real Estate, Sales and Marketing","Brand Marketing, Digital Marketing, Real Estate, SEO, Web Design",1286449.0,"Reach Advance is the true all-in-one marketing portal for real estate professionals. Through our integrated approach, our social media and SEO experts curate relevant content and provide tools empowering agents to engage with their target audience and generate guaranteed resualts",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2019,57265,False,False
Coastal Plains Meat Company,2020-01-01,https://www.coastalplainsmeatcompany.com,"Eunice, Louisiana, United States","Commerce and Shopping, Food and Beverage, Other, Professional Services","Customer Service, Food and Beverage, Wholesale",2719325.0,"Coastal Plains Meat Company provides beef for restaurant, grocery, and retail markets. Their customers contact them through email, phone, and online applications.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,85720,False,False
Top Teams,2021-01-01,https://www.topteams.io,"Los Angeles, California, United States","Education, Professional Services","Consulting, Training",1512654.0,"Top Teams specializes in coaching, consulting, business coaching, and business operating systems. It was founded in 2021 and is located in Los Angeles, California.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,62411,False,False
Verjet,2021-01-01,https://verjet.com,"Los Angeles, California, United States","Commerce and Shopping, Hardware, Software","E-Commerce, Marketplace, Retail Technology, Wholesale",869249.0,"Verjet is a B2B marketplace and wholesale platform that helps retailers find and buy high-value wholesale merchandise with a variety of payment and financing options in bulk for their stores while empowering wholesalers with industry-specific tools, features, and shipping & insurance options to grow their businesses and engage with retailers. At Verjet we believe that when equipped with the right tools, small and medium-sized businesses in niche industries can adapt, grow, and thrive.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,49101,False,False
Scoutz,2021-01-01,http://www.scoutzapp.com,"Orlando, Florida, United States",Sports,Sports,96164.0,Scoutz app is an app and platform that serves as a virtual scout connecting teams and athletes around the world.,1-10,1.0,Seed,2023-11-01,120000.0,Pre-Seed,120000.0,1.0,1-10,Private,,,,,,0,3,2021,12839,False,False
theAwasar,2019-01-04,https://www.theawasar.com,"New York, New York, United States","Education, Internet Services, Software","E-Learning, Internet",2690295.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2019,84588,False,False
Versify Labs,2022-04-25,https://versifylabs.com,"New York, New York, United States","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Business Intelligence, SaaS",225521.0,"Venturing into the forefront of the SaaS landscape, Versify Labs proudly stands as an innovator combining the boundless potential of both web3 technology and AI-driven analytics. Our flagship product, Versify, reimagines customer loyalty in the web3 era, offering businesses a novel approach to harness blockchain's benefits for deepening customer relationships and maximizing engagement. On the other hand, Maverik AI emerges as a trusted partner for the data-driven founders of today. Empowered with cutting-edge AI capabilities, it acts as an intuitive copilot, paving the way for insightful decision-making and strategic foresight. At Versify Labs, we believe in crafting solutions that are not just products, but revolutions, shaping the future one innovation at a time.",1-10,2.0,Seed,2022-11-01,0.0,Seed,0.0,1.0,1-10,Private,,,,,,2,1,2022,24063,False,False
Made with Diamonds,2020-12-01,https://madewithdiamonds.com,"Newark, Delaware, United States",Commerce and Shopping,E-Commerce,643722.0,"Made with Diamonds is The Official Brand Store of Diamond Painting. Find thousands of products from $19.99. Free and Express Shipping in 24 Hours. Up to -50% on all products. Custom Kits, Premium Canvas, Responsive and attentive customer service. 100% Money Back-Guarantee. International delivery is available!",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,3,2020,42840,False,False
The 2.0 Collective,2020-03-05,https://the20.co,"Charlotte, North Carolina, United States","Education, Other, Professional Services, Software","Consulting, Education, Professional Services, Software, Training",39793.0,"The 2.0 Collective democratizes company-agnostic career strategy within a sandbox where high-performers capture, imagine, and advance their careers. With a B2C2B approach, we help define each individual’s value propositions within talent pipelines, in turn creating robust talent-to-value support for enterprises.",11-50,1.0,Seed,2023-01-13,120000.0,Pre-Seed,120000.0,,11-50,Private,,,,,,0,4,2020,4976,False,False
Amalfi Jets,2020-05-01,https://www.amalfijets.com,"Westlake Village, California, United States","Science and Engineering, Transportation, Travel and Tourism","Aerospace, Air Transportation, Travel",307996.0,"Amalfi Jets is a leading private jet charter, jet card, and membership provider utilizing it's trusted network of over 3,500 aircraft based across 170+ countries.",11-50,1.0,Seed,2020-05-26,0.0,Pre-Seed,0.0,2.0,11-50,Private,,,,,,2,3,2020,29196,False,False
Truax Law Group,2021-01-01,https://truaxlawgroup.com,"Avon, Ohio, United States","Media and Entertainment, Other, Professional Services","Advice, Legal, Professional Services",1964922.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,70828,False,False
Transferium,2021-01-01,https://transferium.io,"Fremont, California, United States","Blockchain and Cryptocurrency, Financial Services, Information Technology, Other, Payments, Software","Blockchain, Cryptocurrency, Financial Services, FinTech, Information Technology",913892.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,3,2021,50222,False,False
you health®,2020-01-01,https://heyyou.health,"Miami, Florida, United States","Financial Services, Health Care, Information Technology","Health Care, Health Insurance, Information Technology, InsurTech",990848.0,,51-100,0.0,,,0.0,,0.0,2.0,51-100,Private,,,,,,6,4,2020,52146,False,False
Ecommerce Access,2020-01-01,https://ecommerceaccess.com,"Hills, Minnesota, United States","Commerce and Shopping, Design, Internet Services, Media and Entertainment","E-Commerce, Graphic Design, Social Media, Web Design",2520503.0,"Ecommerce Access is a distributor, wholesaler, and retailer. Their service includes e-commerce strategy, website design, graphic design, SEO, social media, and accounting services.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,82571,False,False
MEAL ID,2020-07-06,https://www.mealid.fit,"Miami, Florida, United States","Food and Beverage, Health Care, Sports","Fitness, Food and Beverage, Personal Health",2117373.0,"Meal ID s an app that automatically creates weight loss or weight gain meal plans while tracking fitness goals. Meal Plans are personalized based on users’ food preferences, diet type, activity level, macros and schedule. Meal ID was launched by Rae Exume and its operations are based in Miami Florida, United States.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,3,2020,74575,False,False
ReplyAll Health,2020-01-01,https://replyallhealth.com,"Austin, Texas, United States","Health Care, Software","Health Care, Software",161135.0,"Imagine how much it turns our world upside down when we’ve received a major diagnosis like cancer, COVID, diabetes, COPD, a heart attack, or have had an accidental injury. There is often no time to digest what has happened and grieve for the loss of the old normal. Beyond that, a patient and their support group now must become expert project managers and level-up on their medical knowledge. If you’ve been in this situation or supported someone who is, you know it’s completely overwhelming.  Friends and family are concerned, and feel bad about the interruptions it causes when they reach out to ask for help.  Some friends and family simply stop reaching out, not knowing what to say or do. All of them care, and know that their loved one can’t have 75 conversations a day while during normal times, much less with the additional burden of recovery.  That’s why we created ReplyAll Health. We have experienced major health issues like cancer and COVID. We were desperate to keep our community updated and wanted to be sure they could stay informed without creating an extra burden.  One message: Unlimited recipients Even “technophobes” love ReplyAll.  It’s as simple as sending one text. One text that goes to whoever wants to receive it, for as long as they want to receive it. Whether you have a small circle, or a village. No matter if they’re on Android or Apple. No matter if they’re a PhD in Computer Science or don’t know how to find a web browser. No log-ins. No sign-ups. No passwords. Nothing except one text number and one text message.",1-10,1.0,Seed,2020-12-10,100000.0,Seed,100000.0,1.0,1-10,Private,,,,,,0,4,2020,19178,False,False
Cruderra,2022-09-06,https://cruderra.com/,"Dover, Delaware, United States",Software,Software,412507.0,"Cruderra is a platform that enables software engineers and system architects to create architecture as code. With Cruderra, you can easily design and document the architecture of your projects using visual tools and coding techniques. It simplifies the process of building robust and scalable software systems. Join us on this journey of efficient architecture development!",11-50,0.0,,,0.0,,0.0,2.0,11-50,Private,,,,,,6,1,2022,34417,False,False
Ivy League Health Urgent Care & Primary Care,2021-01-01,https://leaguehealthuc.com,"Katy, Texas, United States",Health Care,"Health Care, Hospital, Mental Health, Primary and Urgent Care, Rehabilitation",1264863.0,"Ivy League Health Urgent Care & Primary Care provides abdominal and pelvic pain, anxiety, behavioral and mental health, broken bones, fractures, heart, and vascular disease, men’s health, and women’s health treatments. They provide urgent care, primary care, virtual care, occupational medicine, pediatric care, walk-in clinics, acute illness treatment via COVID Rapid, and PCR test services.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,57786,False,False
Sportlo,2019-05-01,https://www.sportlo.com,"Houston, Texas, United States","Community and Lifestyle, Internet Services, Sports","Internet, Social, Social Network, Sports",1798302.0,"Sportlo is the local hub for sports parents that allows users to discover tryouts and camps, join and create groups, find private coaches, and more by staying connected with their youth sports community. Sports moms and dads use Sportlo to stay connected with local leagues, sports clubs, coaches, and other parents. It’s a place for sports parents to find a new baseball team for their son, explore upcoming soccer tryouts for their daughter, get creative fundraising ideas from other parents, and more.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2019,67644,False,False
Zilment,2020-01-01,https://www.zilment.com,"Houston, Texas, United States","Financial Services, Lending and Investments, Payments","Credit Cards, Financial Services, Payments",1153146.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,54649,False,False
Asmodee United Kingdom,2018-12-21,https://www.asmodee.co.uk,"Alton, New Hampshire, United States","Commerce and Shopping, Consumer Goods, Sales and Marketing","Consumer Goods, Retail, Sales, Shopping",387851.0,,101-250,0.0,,,0.0,,0.0,,101-250,Private,,,,,,6,5,2018,33294,False,False
Reimagined Consulting,2020-01-01,https://reimaginedconsulting.com/,"Phoenix, Arizona, United States","Data and Analytics, Financial Services, Health Care","Business Intelligence, Finance, Health Care",935795.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,50756,False,False
Flying General Games,2021-01-01,https://www.flyinggeneralgames.com,"Menomonie, Wisconsin, United States","Gaming, Software","Casual Games, Gaming, Software",1845326.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,69818,False,False
LunaCopper,2021-01-01,https://www.lunacopper.com,"Boston, Massachusetts, United States","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Professional Services, Software","Blockchain, Consulting, Cryptocurrency, FinTech",1193267.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,56456,False,False
FUTAKU,2020-01-01,https://futakustudios.com,"Dallas, Texas, United States","Design, Media and Entertainment, Video","Animation, Graphic Design, Media and Entertainment",1860198.0,"FUTAKU specializes in licensing pre-existing intellectual properties to be reimagined into animation. They provide pre-production, production, and post-production to fulfill their animation visions. Their services include animation, entertainment, 2D animation, 3D animation, graphic design, script writing, distribution, and licensing.",51-100,0.0,,,0.0,,0.0,,51-100,Private,,,0.0,1.0,,6,4,2020,69543,False,False
Evoke Advisors,2019-01-01,https://www.evokeadvisors.com/,"Los Angeles, California, United States",Professional Services,Management Consulting,259779.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,26393,False,False
Diesel Consulting,2019-01-01,https://dieselconsulting.io,"Mahwah, New Jersey, United States","Design, Other, Professional Services, Sales and Marketing, Science and Engineering, Software","B2B, Customer Service, Sales, Software Engineering, Web Design",1376339.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,60348,False,False
Orange Moon Student Safety Services,2020-01-01,https://orangemoonsss.com,"Baltimore, Maryland, United States","Administrative Services, Community and Lifestyle, Health Care","Child Care, Children, Staffing Agency",2951493.0,"Orange Moon Student Safety Services is a caregiver staffing agency that provides child-caring services to special events, and hotel sitters. They provide student safety service, overnight ""night chaperone"" supervision, and other student event supervision services. They support caregiver staffing agency services.",51-100,0.0,,,0.0,,0.0,1.0,51-100,Private,,,,,,6,4,2020,88325,False,False
Henderson Ventures,2019-01-01,https://hendersonventuresinc.com/,"Charlotte, North Carolina, United States","Professional Services, Real Estate, Sports","Consulting, Property Development, Real Estate, Recreation, Sports",1349015.0,,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,5,2019,59288,False,False
Mpls Rent,2019-01-01,https://mplsrent.com,"Hopkins, Minnesota, United States","Commerce and Shopping, Financial Services, Real Estate","Leasing, Property Management, Real Estate, Rental, Rental Property",2657162.0,"Mpls Rent is a property management company that specializes in pairing tenants with landowners, compensating for possible returns to landowners. They have created a service that not only specializes in property management but also educates renters in detail about communities and neighbourhoods.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2019,83490,False,False
I Love Me Juicery,2018-05-04,https://www.ilovemejuicery.com,"Las Vegas, Nevada, United States","Food and Beverage, Health Care","Food and Beverage, Wellness",163248.0,Fruit & Vegetable Juice Bar Sold Online & In-person,11-50,2.0,M&A,2020-09-29,250000.0,Seed,300000.0,1.0,11-50,Private,,,,,,0,5,2018,19336,False,False
Logomators,2020-05-05,https://www.logomators.com/,"Casper, Wyoming, United States","Design, Information Technology, Other, Professional Services","Consulting, Information Technology, Service Industry, Web Design",1543888.0,"Logomators believes in rendering quality Logo design services stuffed with creativity, commitment, and flawlessness. As a leading creative agency, we not only make logos but brands.",51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,3,2020,63333,False,False
Acre,2021-01-01,https://www.acrehomes.com,"San Francisco, California, United States","Professional Services, Real Estate","PropTech, Real Estate, Risk Management",166185.0,"Acre is a real estate technology platform developed to improve the homeownership experience. Acre provides assistance at the time of purchasing a house by allowing to invest the amount of the home that is convenient, allowing customers to buy a new home at a lower monthly payment and lower risk than a traditional mortgage.",11-50,3.0,Seed,2023-01-01,0.0,Seed,0.0,4.0,11-50,Private,,,,,,2,3,2021,19567,False,False
CHRG Nutrition,2020-01-01,https://www.chrgnutrition.com,"Carlsbad, California, United States","Commerce and Shopping, Food and Beverage, Health Care, Manufacturing","E-Commerce, Manufacturing, Nutraceutical, Nutrition",1631189.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,64762,False,False
Push Analytics,2019-01-01,https://www.pushanalytics.com,"Princeton, New Jersey, United States","Advertising, Sales and Marketing",Advertising,1703281.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,66469,False,False
giveback,2021-09-30,https://www.giveback.social/,"Los Angeles, California, United States","Financial Services, Other, Social Impact","Charity, FinTech, Social Impact",411540.0,"philanthropy made easy: giveback is a tech-enabled platform that helps donors create and manage giving portfolios. Philanthropy gets U$471Bi annually in donations, yet its management is a black box - the technology used is usually no more sophisticated than spreadsheets and email. giveback is changing this, offering a tech-enabled platform that helps donors with an easy and efficient way to view, track, and grow their donations, as well as help them find reliable, tax-deductible nonprofit organizations to create a diversified giving portfolio.",1-10,1.0,Seed,2022-02-10,0.0,Pre-Seed,0.0,2.0,1-10,Private,,,,,,2,2,2021,34369,False,False
Sign.cc by 500apps,2018-09-01,https://sign.cc,"New York, New York, United States","Sales and Marketing, Software","Digital Signage, Software",3038208.0,"Sign.cc is created by 500 apps. The  Electronic Signature Software allows multiple people in different corners of the globe to sign something instantaneously. An electronic signature, also known as e-signature, is defined as “any electronic proof that indicates acceptance of an agreement or record ”. An e-signature can replace a handwritten signature in virtually any process, even legally. On the other hand, Electronic signature software is software that allows you to sign such paperwork digitally. If you've ever put your signature on a form without touching pen to paper, you've most likely used an electronic signature",501-1000,0.0,,,0.0,,0.0,,501-1000,Private,,,,,,6,5,2018,89977,False,False
Kandu,2021-01-01,https://kanduhealth.com,"Campbell, California, United States","Education, Health Care, Internet Services","Education, Health Care, Medical, Online Portals, Training",207280.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,22691,False,False
Noble Solar,2019-01-01,https://mynoblesolar.com,"Virginia Beach, Virginia, United States","Energy, Natural Resources, Real Estate, Sustainability","Energy, Residential, Solar",1574431.0,"Noble Solar is a solar company. Their solar panels are remarkably durable and long-lasting. They offer solar panel components such as electric meters, roof racking, and solar batteries.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,64313,False,False
TIME BioVentures,2020-01-01,https://www.timebioventures.com/,"Los Angeles, California, United States","Financial Services, Health Care, Lending and Investments, Professional Services","Business Development, Finance, Health Care, Venture Capital",194258.0,"Time BioVentures is an early-stage life sciences and healthcare venture capital firm based in Southern California. They invest in therapeutics, diagnostics, research tools, and healthcare delivery innovations.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,21704,False,False
FREEDA Health,2019-04-02,https://freedahealth.com,"Brooklyn, New York, United States","Commerce and Shopping, Health Care, Other, Sales and Marketing","B2B, B2C, Direct Sales, E-Commerce, Retail, Wellness, Wholesale",580268.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,0.0,3.0,,6,4,2019,40763,False,False
Boston Imaging,2022-01-01,https://www.bostonimaging.com,"Danvers, Massachusetts, United States","Commerce and Shopping, Health Care, Sales and Marketing","Health Care, Marketing, Wholesale",508748.0,"Boston Imaging distributes digital radiography and ultrasound equipment. They market medical imaging technologies. They provide services for industrial healthcare. The company's contact modes are mail, phone, and physical address.",51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,2,2022,38226,False,False
Sandlot Boss Baseball Academy,2020-01-01,https://sandlotboss.com,"Columbia, Missouri, United States","Education, Health Care, Sports","Sports, Training, Wellness",3153162.0,"Sandlot Boss Baseball Academy offers a world-class baseball experience to competitive athletes who desire to live their dreams as long as possible. They conduct personal training sessions that help baseball players of all skill levels, from recreational to competitive. Their teams are for competitive athletes who desire to consistently take their game to the next level. They enhance performance on the athletic field and promote a sustained lifestyle of fitness, increase self-confidence, and is highly educational.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,91218,False,False
Life Home Care,2019-01-01,https://homecare.life,"Livingston, New Jersey, United States",Health Care,"Health Care, Home Health Care, Medical, Nursing and Residential Care, Therapeutics",808072.0,"Life Home Care is a home care agency that provides in-home health care services. Their home care services include bathing, dressing, ambulation, meal preparation, laundry, transportation care, home therapy,  medical equipment, hourly care, overnight care, medication management, respite care, supplemental care, and so on.",251-500,0.0,,,0.0,,0.0,,251-500,Private,,,,,,6,5,2019,47471,False,False
Mustard Later,2020-01-01,https://www.mustardlater.com,"Denver, Colorado, United States","Design, Software","Graphic Design, Software, Web Design, Web Development",2474079.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,81720,False,False
TopLine Clinical,2021-01-01,http://www.toplineclinical.com,"Waxahachie, Texas, United States","Health Care, Professional Services","Clinical Trials, Consulting",1551082.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,3,2021,63198,False,False
Lumaverse Technologies,2020-01-01,https://lumaverse.com/,"Charlotte, North Carolina, United States","Events, Financial Services, Information Technology, Media and Entertainment, Software","Crowdfunding, Event Management, Information Technology, Software",212096.0,,51-100,0.0,,,0.0,,0.0,1.0,51-100,Private,,,,,,6,4,2020,23042,False,False
Rob Gamers,2020-03-05,https://robgamers.com,"Los Angeles, California, United States",Gaming,"Gaming, Video Games",671002.0,"RobGamers is a Torrent game website that allow you to free download multiple video game and also to be updated about all upcoming PC Game, PlayStation Games PS4, Xbox Games, Nintendo Game and much more.. Stay Tuned!",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,43625,False,False
Delloflix,2020-01-01,https://www.delloflix.com,"Laurel, Maryland, United States","Advertising, Media and Entertainment, Sales and Marketing","Advertising, Marketing, Media and Entertainment",2816187.0,"Delloflix is a marketing, advertising, media, and entertainment company that provides custom, on-demand, and business solutions. They also offer curated video advertisements, digital menu boards, devices, social media management, interactive floor-standing digital signage displays, interactive kiosks, billboards, and more.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,85820,False,False
QvaPay,2021-02-02,https://qvapay.com,"Hialeah, Florida, United States","Blockchain and Cryptocurrency, Financial Services, Payments, Software","Bitcoin, Cryptocurrency, Finance, Payments",496737.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,3,2021,37775,False,False
Mission2Mars Academy,2018-07-05,https://www.mission2mars.academy,"Menlo Park, California, United States","Education, Financial Services, Information Technology, Professional Services","Consulting, Education, Financial Services, Information Services, Information Technology",206152.0,"Mission2Mars.Academy is an online accelerator  that helps global startups grow and innovate  by connecting them with top innovators (entrepreneurs, mentors, investors) from Silicon Valley from Silicon Valley       Innovation Services for Startups and Entrepreneurs on demand: Silicon Valley Tech Tours and Startup Roadshows;  Startup Pitch Events and Demo Days;  Growth and Fundraising Advisory;  Startup Mentoring and Consulting;  Thought Leadership Events and Networking Events (in Silicon Valley and online);    Innovation Services for Corporations and Governments on demand: Executive Education Programs (online and on site);  Expert Panels and Executive Briefings;  Corporate Acceleration Services;  Innovation Strategy Consulting;  Mentoring & Advising (Online);  Business Partnerships with Silicon Valley companies;  Technology Scouting and Tech Tours in Silicon Valley;  Market Research and Tech Trends Reports;  Online Mentoring Sessions and Executive Briefing on Corporate Innovation with Silicon Valley Experts. More about us at : www.mission2mars.academy  Email : join@mission2mars.academy  Youtube: https://www.youtube.com/channel/UC_Bz60ifKY4FAWfIP4KV1cA Instagram: https://www.instagram.com/mission2mars.academy/ Mission2Mars Academy - Connecting Global Innovators with Innovation Resources from Silicon Valley",1-10,1.0,Seed,2018-09-01,150000.0,Seed,150000.0,1.0,1-10,Private,,,,,,0,5,2018,22599,False,False
Mindjoy,2019-03-18,https://elluminent.com,"Phoenix, Arizona, United States","Artificial Intelligence (AI), Data and Analytics, Health Care, Information Technology, Science and Engineering, Software","Artificial Intelligence (AI), Consumer Software, Enterprise Software, Health Care, Information Technology, Mental Health, SaaS, Software Engineering",791888.0,"Mindjoy is a tech enabled tool that was developed by Elluminent to help achieve better outcomes in mental health for individuals in therapy.  Powered by artificial intelligence, Mindjoy is a uniquely designed product that improves compliance while using an integrative approach to care.  At Elluminent, we are on a mission to create a new generation of tools that will revolutionize the behavioral healthcare model.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,0.0,1.0,,6,4,2019,47042,False,False
Brix,2021-11-03,https://brixpayments.com,"San Francisco, California, United States","Blockchain and Cryptocurrency, Internet Services, Other","Blockchain, Internet",2781702.0,"Brix is a tech company, that provides full-stack non-custodial crypto payments and programmable payout solutions, to make it easier to accept crypto payments online, with a few lines of code.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,2,2021,86325,False,False
Creator-Sync,2020-01-01,https://www.creator-sync.com,"Santa Monica, California, United States","Media and Entertainment, Music and Audio, Software","Enterprise Software, Music",145868.0,,11-50,1.0,Seed,2022-11-01,50000.0,Pre-Seed,50000.0,1.0,11-50,Private,,,,,,0,4,2020,17950,False,False
NivaDapo Software,2021-01-01,https://nivadapo.com/,"Lebanon, Pennsylvania, United States","Software, Transportation","Logistics, Software, Supply Chain Management",117805.0,,1-10,1.0,Seed,2022-05-25,250000.0,Pre-Seed,250000.0,,1-10,Private,,,,,,0,3,2021,15228,False,False
First Close Partners,2020-01-01,https://www.firstclosepartners.com/,"New York, New York, United States","Financial Services, Lending and Investments","Financial Services, Impact Investing, Venture Capital",191849.0,"First Close Partners backs venture funds owned by underrepresented managers (“URMs”) -- especially to help them get to a “first close.” The company invests in venture capital firms owned and operated by URMs who are people of color, women, LGBTQIA+, Indigenous people, people with disabilities, and members of other groups that have been historically underrepresented, especially (but not solely) in the venture capital industry. The venture capital funds into which they have invested are predominantly located in the US, Europe, and Africa.",1-10,0.0,,,0.0,,0.0,3.0,1-10,Private,,,,,,6,4,2020,21512,False,False
